finding_id	reviewer_slots	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain
FINDING_1	cursor-specialist-structure-output.txt|cursor-specialist-correctness-output.txt|cursor-specialist-edge-cases-output.txt|cursor-specialist-plan-fidelity-output.txt	accepted	YES	true	major	good	false	YES	true	minor	adequate	false	YES	true	minor	adequate	false
FINDING_10	cursor-specialist-plan-fidelity-output.txt	accepted	EXONERATE	partially-true	nit	weak	true	YES	true	minor	adequate	false	YES	true	major	adequate	false
FINDING_11	cursor-specialist-plan-fidelity-output.txt	accepted	YES	partially-true	nit	adequate	false	YES	true	nit	adequate	false	EXONERATE	partially-true	nit	adequate	false
FINDING_12	cursor-specialist-structure-output.txt	exonerated	YES	true	nit	adequate	false	EXONERATE	partially-true	nit	weak	false	JUDGE_ERROR				true
FINDING_13	cursor-specialist-testing-output.txt|cursor-specialist-plan-fidelity-output.txt	accepted	YES	true	nit	weak	false	YES	true	minor	adequate	false	JUDGE_ERROR				true
FINDING_14	cursor-specialist-testing-output.txt	exonerated	YES	true	nit	weak	false	EXONERATE	true	nit	weak	false	JUDGE_ERROR				true
FINDING_15	cursor-specialist-security-output.txt	exonerated	YES	true	minor	adequate	false	EXONERATE	partially-true	nit	weak	false	JUDGE_ERROR				true
FINDING_16	cursor-specialist-security-output.txt	exonerated	YES	true	minor	adequate	false	EXONERATE	partially-true	minor	weak	false	JUDGE_ERROR				true
FINDING_17	cursor-specialist-security-output.txt	neutral	YES	true	nit	adequate	false	NO	false-positive	nit	no-fix	false	JUDGE_ERROR				true
FINDING_18	cursor-specialist-edge-cases-output.txt	neutral	YES	partially-true		adequate	true	NO	false-positive	minor	weak	false	JUDGE_ERROR				true
FINDING_19	cursor-specialist-plan-fidelity-output.txt	accepted	YES	true		adequate	true	YES	true	minor	adequate	false	JUDGE_ERROR				true
FINDING_2	cursor-specialist-structure-output.txt|cursor-specialist-correctness-output.txt|cursor-specialist-testing-output.txt|cursor-specialist-edge-cases-output.txt|cursor-specialist-plan-fidelity-output.txt	accepted	YES	true	minor	good	false	YES	true	major	adequate	false	EXONERATE	partially-true	minor	adequate	false
FINDING_3	cursor-specialist-structure-output.txt|cursor-specialist-correctness-output.txt|cursor-specialist-testing-output.txt|cursor-specialist-edge-cases-output.txt|cursor-specialist-plan-fidelity-output.txt	accepted	YES	true	minor	good	false	YES	true	major	adequate	false	YES	true	major	good	false
FINDING_4	cursor-specialist-structure-output.txt|cursor-specialist-correctness-output.txt|cursor-specialist-testing-output.txt|cursor-specialist-edge-cases-output.txt|cursor-specialist-plan-fidelity-output.txt	accepted	YES	true	minor	good	false	YES	true	minor	adequate	false	YES	true	minor	good	false
FINDING_5	cursor-specialist-structure-output.txt|cursor-specialist-testing-output.txt|cursor-specialist-edge-cases-output.txt	accepted	YES	true	minor	adequate	false	YES	true	minor	adequate	false	YES	true	minor	adequate	false
FINDING_6	cursor-specialist-correctness-output.txt|cursor-specialist-testing-output.txt	exonerated	EXONERATE	partially-true	nit	adequate	false	YES	true	minor	adequate	false	EXONERATE	partially-true	nit	weak	false
FINDING_7	cursor-specialist-edge-cases-output.txt	exonerated	EXONERATE	partially-true	nit	adequate	false	EXONERATE	partially-true	minor	weak	false	EXONERATE	partially-true	minor	weak	false
FINDING_8	cursor-specialist-structure-output.txt	exonerated	EXONERATE	true	nit	adequate	false	EXONERATE	true	nit	weak	false	EXONERATE	true	nit	adequate	false
FINDING_9	cursor-specialist-structure-output.txt	exonerated	EXONERATE	true	nit	adequate	false	EXONERATE	true	nit	weak	false	EXONERATE	true	nit	weak	false
