finding_id	reviewer_slots	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool	scope
FINDING_1	cursor-specialist-edge-cases-output.txt	accepted	YES	true	minor	good	false	cursor-validity	NO	true	nit	good	false	cursor-plan-fidelity	YES	true	minor	good	false	cursor-pragmatism	oos
FINDING_2	cursor-specialist-edge-cases-output.txt	rejected	NO	true	nit	adequate	false	cursor-validity	NO	true	nit	good	false	cursor-plan-fidelity	NO	true	nit	adequate	false	cursor-pragmatism	oos
FINDING_3	cursor-specialist-edge-cases-output.txt	rejected	NO	true	nit	adequate	false	cursor-validity	NO	true	nit	adequate	false	cursor-plan-fidelity	NO	true	nit	adequate	false	cursor-pragmatism	oos
FINDING_4	cursor-specialist-testing-output.txt	rejected	NO	false-positive	nit	uncertain	false	cursor-validity	NO	false-positive	nit	no-fix	false	cursor-plan-fidelity	NO	false-positive	nit	uncertain	false	cursor-pragmatism	in_scope
FINDING_5	cursor-specialist-testing-output.txt	rejected	NO	false-positive	nit	uncertain	false	cursor-validity	NO	false-positive	nit	no-fix	false	cursor-plan-fidelity	NO	false-positive	nit	uncertain	false	cursor-pragmatism	in_scope
FINDING_6	cursor-specialist-testing-output.txt	rejected	NO	false-positive	nit	uncertain	false	cursor-validity	NO	false-positive	nit	no-fix	false	cursor-plan-fidelity	NO	false-positive	nit	uncertain	false	cursor-pragmatism	in_scope
FINDING_7	cursor-specialist-testing-output.txt	rejected	NO	false-positive	nit	uncertain	false	cursor-validity	NO	false-positive	nit	no-fix	false	cursor-plan-fidelity	NO	false-positive	nit	uncertain	false	cursor-pragmatism	in_scope
FINDING_8	cursor-specialist-testing-output.txt	rejected	NO	true	nit	adequate	false	cursor-validity	NO	true	nit	adequate	false	cursor-plan-fidelity	NO	true	nit	adequate	false	cursor-pragmatism	oos
FINDING_9	cursor-specialist-testing-output.txt	rejected	NO	true	nit	adequate	false	cursor-validity	NO	true	minor	good	false	cursor-plan-fidelity	NO	partially-true	minor	good	false	cursor-pragmatism	oos
FINDING_10	cursor-specialist-testing-output.txt	accepted	YES	true	minor	good	false	cursor-validity	NO	true	nit	good	false	cursor-plan-fidelity	YES	true	minor	good	false	cursor-pragmatism	oos
FINDING_11	dyn-dyn-design-routing-output.txt	accepted	YES	true	major	excellent	false	cursor-validity	YES	true	major	excellent	false	cursor-plan-fidelity	YES	true	major	excellent	false	cursor-pragmatism	in_scope
FINDING_12	dyn-dyn-design-routing-output.txt	rejected	NO	true	nit	adequate	false	cursor-validity	NO	true	nit	good	false	cursor-plan-fidelity	NO	true	nit	adequate	false	cursor-pragmatism	oos
FINDING_13	dyn-dyn-design-routing-output.txt	rejected	NO	true	nit	weak	false	cursor-validity	NO	partially-true	nit	weak	false	cursor-plan-fidelity	NO	partially-true	nit	weak	false	cursor-pragmatism	oos
FINDING_14	dyn-dyn-skill-contracts-output.txt	accepted	YES	true	major	excellent	false	cursor-validity	YES	true	major	excellent	false	cursor-plan-fidelity	YES	true	major	excellent	false	cursor-pragmatism	in_scope
FINDING_15	dyn-dyn-skill-contracts-output.txt	accepted	NO	partially-true	minor	good	false	cursor-validity	YES	true	major	excellent	false	cursor-plan-fidelity	YES	true	major	excellent	false	cursor-pragmatism	oos
FINDING_16	dyn-dyn-skill-contracts-output.txt	rejected	NO	partially-true	nit	adequate	false	cursor-validity	NO	partially-true	minor	adequate	false	cursor-plan-fidelity	NO	partially-true	nit	adequate	false	cursor-pragmatism	in_scope
FINDING_17	dyn-dyn-skill-contracts-output.txt	rejected	NO	true	nit	adequate	false	cursor-validity	NO	true	nit	adequate	false	cursor-plan-fidelity	NO	true	nit	adequate	false	cursor-pragmatism	oos
FINDING_18	dyn-dyn-skill-contracts-output.txt	rejected	NO	true	nit	adequate	false	cursor-validity	NO	true	nit	good	false	cursor-plan-fidelity	NO	true	nit	adequate	false	cursor-pragmatism	oos
FINDING_19	dyn-dyn-skill-contracts-output.txt	rejected	NO	true	nit	no-fix	false	cursor-validity	NO	true	nit	no-fix	false	cursor-plan-fidelity	NO	true	nit	no-fix	false	cursor-pragmatism	oos
