finding_id	finding_reviewers	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool
FINDING_1	Cursor-Arch, Cursor-Edge, Cursor-Innovation, Cursor-Requirements, Cursor-dyn-anchor-threading	accepted	YES	true	minor	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor
FINDING_2	Codex-Arch, Codex-Edge, Codex-Innovation, Codex-Pragmatic, Codex-dyn-marker-contract	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_3	Codex-Arch, Codex-Pragmatic, Codex-dyn-anchor-threading	accepted	EXONERATE	partially-true	minor	adequate	false	Claude	YES	true	minor	excellent	false	Codex	YES	true	major	good	false	Cursor
FINDING_4	Codex-Arch, Codex-Pragmatic, Codex-dyn-regression-matrix	exonerated	YES	true	minor	good	false	Claude	EXONERATE	partially-true	nit	adequate	false	Codex	EXONERATE	true	minor	adequate	false	Cursor
FINDING_5	Cursor-Pragmatic, Cursor-dyn-marker-contract	accepted	YES	true	major	adequate	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_6	Cursor-dyn-marker-contract	accepted	YES	true	major	adequate	false	Claude	YES	true	minor	good	false	Codex	YES	true	major	good	false	Cursor
FINDING_7	Cursor-dyn-marker-contract	accepted	YES	partially-true	minor	adequate	true	Claude	YES	partially-true	minor	adequate	false	Codex	YES	true	major	good	false	Cursor
FINDING_8	Cursor-dyn-marker-contract	rejected	NO	false-positive	uncertain	adequate	false	Claude	NO	false-positive	minor	good	false	Codex	EXONERATE	partially-true	minor	adequate	false	Cursor
FINDING_9	Codex-dyn-marker-contract	accepted	EXONERATE	true	minor	adequate	false	Claude	YES	true	minor	good	false	Codex	YES	true	major	good	false	Cursor
FINDING_10	Cursor-dyn-anchor-threading	accepted	YES	partially-true	major	good	false	Claude	NO	false-positive	minor	good	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_11	Codex-dyn-anchor-threading	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_12	Cursor-dyn-regression-matrix	accepted	YES	true	minor	adequate	false	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor
FINDING_13	Codex-dyn-regression-matrix	accepted	YES	true	minor	adequate	false	Claude	YES	true	minor	good	false	Codex	YES	true	major	good	false	Cursor
