finding_id	finding_reviewers	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool
FINDING_1	Cursor-Arch	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_2	Cursor-Arch	accepted	YES	true	major	adequate	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_3	Cursor-Arch	accepted	EXONERATE	true	minor	adequate	false	Claude	YES	partially-true	minor	good	false	Codex	YES	true	minor	good	false	Cursor
FINDING_4	Cursor-Arch	exonerated	EXONERATE	true	minor	adequate	false	Claude	EXONERATE	true	minor	adequate	false	Codex	YES	true	minor	good	false	Cursor
FINDING_5	Codex-Arch, Codex-Innovation	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_6	Codex-Arch	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_7	Codex-Arch	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_8	Cursor-Edge	accepted	YES	true	major	adequate	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_9	Codex-Edge	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_10	Codex-Edge	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_11	Cursor-Innovation	accepted	YES	true	major	adequate	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_12	Cursor-Innovation	accepted	YES	true	major	adequate	false	Claude	YES	true	major	adequate	false	Codex	YES	true	major	good	false	Cursor
FINDING_13	Cursor-Innovation	accepted	YES	true	major	adequate	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_14	Cursor-Innovation	accepted	YES	true	major	adequate	false	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor
FINDING_15	Codex-Innovation	accepted	YES	true	major	good	false	Claude	YES	true	major	excellent	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_16	Codex-Innovation	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_17	Cursor-Pragmatic	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_18	Codex-Pragmatic	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_19	Codex-Pragmatic	accepted	YES	true	major	good	false	Claude	YES	true	major	excellent	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_20	Cursor-Requirements	accepted	YES	true	major	adequate	false	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor
FINDING_21	Codex-Requirements	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_22	Cursor-dyn-caller-audit	exonerated	EXONERATE	true	minor	adequate	false	Claude	EXONERATE	partially-true	nit	adequate	false	Codex	YES	true	minor	good	false	Cursor
FINDING_23	Codex-dyn-caller-audit	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_24	Codex-dyn-caller-audit	accepted	YES	true	major	adequate	false	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor
FINDING_25	Codex-dyn-caller-audit	exonerated	EXONERATE	true	nit	adequate	false	Claude	EXONERATE	partially-true	nit	adequate	false	Codex	EXONERATE	true	nit	good	false	Cursor
FINDING_26	Cursor-dyn-harness-fidelity	accepted	YES	true	major	adequate	false	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor
FINDING_27	Cursor-dyn-harness-fidelity	exonerated	EXONERATE	true	nit	adequate	false	Claude	EXONERATE	true	minor	good	false	Codex	EXONERATE	partially-true	nit	adequate	false	Cursor
FINDING_28	Codex-dyn-harness-fidelity	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_29	Cursor-dyn-shell-scope	accepted	YES	true	major	good	false	Claude	NO	false-positive	nit	adequate	false	Codex	YES	true	major	good	false	Cursor
FINDING_30	Codex-dyn-shell-scope	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor
OOS_1	Cursor-Arch	exonerated	YES	true	nit	adequate	false	Claude					true	Codex	EXONERATE	true	nit	adequate	false	Cursor
OOS_2	Cursor-Arch	neutral	YES	true	minor	adequate	false	Claude					true	Codex	NO	false-positive	nit	no-fix	false	Cursor
OOS_3	Cursor-Innovation	accepted	YES	true	minor	adequate	false	Claude					true	Codex	YES	true	minor	adequate	false	Cursor
OOS_4	Cursor-Innovation	exonerated	YES	true	minor	adequate	false	Claude					true	Codex	EXONERATE	true	nit	weak	false	Cursor
