finding_id	reviewer_slots	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain
FINDING_1	cursor-specialist-correctness-output.txt|codex-specialist-correctness-output.txt	accepted	NO	false-positive	major	adequate	false	YES	true	major	adequate	false	YES	true	major	adequate	false
FINDING_10	cursor-specialist-edge-cases-output.txt	rejected	NO	partially-true	nit	no-fix	false	NO	true	nit	adequate	false	NO	true	nit	weak	false
FINDING_11	cursor-specialist-edge-cases-output.txt	rejected	NO	partially-true	nit	no-fix	false	NO	partially-true	nit	adequate	false	NO	partially-true	nit	adequate	false
FINDING_12	codex-specialist-edge-cases-output.txt|codex-specialist-testing-output.txt	accepted	NO	uncertain	major	weak	true	YES	true	major	good	false	YES	true	major	good	false
FINDING_13	codex-specialist-edge-cases-output.txt	accepted	NO	partially-true	minor	adequate	false	YES	true	major	good	false	YES	true	major	good	false
FINDING_14	dyn-backward-compat-output.txt	rejected	NO	partially-true	nit	weak	false	NO	true	nit	adequate	false	NO	true	nit	adequate	false
FINDING_15	dyn-backward-compat-output.txt	rejected	NO	uncertain	minor	weak	true	NO	true	minor	adequate	false	NO	partially-true	minor	adequate	false
FINDING_16	dyn-backward-compat-output.txt	rejected	NO	partially-true	nit	no-fix	false	NO	true	minor	adequate	false	NO	partially-true	nit	weak	false
FINDING_17	dyn-backward-compat-output.txt	rejected	NO	partially-true	nit	no-fix	false	NO	true	nit	adequate	false	NO	true	nit	weak	false
FINDING_18	dyn-backward-compat-output.txt	rejected	NO	partially-true	nit	no-fix	false	NO	true	nit	adequate	false	NO	true	nit	no-fix	false
FINDING_19	dyn-backward-compat-output.txt	rejected	NO	partially-true	nit	no-fix	false	NO	true	nit	no-fix	false	NO	true	nit	no-fix	false
FINDING_2	cursor-specialist-correctness-output.txt	accepted	NO	uncertain	minor	weak	true	YES	true	major	adequate	false	YES	true	minor	good	false
FINDING_3	cursor-specialist-correctness-output.txt	neutral	NO	uncertain	minor	weak	true	NO	false-positive	minor	adequate	false	YES	true	major	good	false
FINDING_4	cursor-specialist-correctness-output.txt|cursor-specialist-edge-cases-output.txt	rejected	NO	partially-true	nit	weak	false	NO	true	minor	adequate	false	NO	true	nit	adequate	false
FINDING_5	cursor-specialist-correctness-output.txt|codex-specialist-correctness-output.txt|codex-specialist-testing-output.txt	accepted	NO	false-positive	minor	adequate	true	YES	true	major	good	false	YES	true	major	adequate	false
FINDING_6	cursor-specialist-correctness-output.txt|cursor-specialist-edge-cases-output.txt	accepted	NO	partially-true	minor	weak	false	YES	true	major	adequate	false	YES	true	major	adequate	false
FINDING_7	codex-specialist-correctness-output.txt	accepted	NO	uncertain	major	weak	true	YES	true	major	good	false	YES	true	major	good	false
FINDING_8	cursor-specialist-edge-cases-output.txt	accepted	NO	uncertain	major	weak	true	YES	true	major	good	false	YES	true	major	good	false
FINDING_9	cursor-specialist-edge-cases-output.txt	neutral	NO	uncertain	minor	weak	true	YES	true	major	adequate	false	NO	true	minor	adequate	false
