1	the plan defers ci test-harness shard rebalancing to a follow-up even though the issue definition of done requires rebalancing after the g1–g13 bash-harness deletion. if harness targets, counts, or timings change during e3, the makefile shard layout (and related rebalance artifacts) can remain stale while the pr claims the terminal sweep is complete.
1	the plan's residual bash inventory can admit live sourced terminal libraries (for example `scripts/lib-quiet.sh`, `scripts/lib-net.sh`, and related `lib-*.sh` shared libs) as kept surface rather than requiring zero-consumer deletion. e3 can close while those libs still ship and terminal-lib retirement stays incomplete.
1	the plan's residual bash inventory and narrowed linter/pre-commit scope omit `.claude/skills/combine-issues/scripts/search-implementing-issue.sh` even though issue scope deliberately keeps it and the combine-issues skill still invokes it. implementing the narrowed residual filters can drop shellcheck, bash-syntax, bash32, and related coverage for that kept executable.
1	the plan narrows pre-commit shellcheck selection, but `.github/workflows/ci.yaml` still runs shellcheck over every `.sh` under `scripts`, `skills`, and `.claude`. bash-targeting lint scope is therefore inconsistent between local/pre-commit narrowing and ci, so the bash linter surface is not scoped down uniformly.
1	plan.txt:8-16 [scope-reduction] plan expands the final residual bash inventory to live sourced libs and harnesses. scenario: the e3 dod requires terminal libs retired and the residual inventory documented as hooks plus linters plus thin wrappers. the proposed post-pr state would still bless live terminal libs as residual, so the feature can ship while its core closeout remains incomplete.
1	<TMPDIR>/plan.txt:8-16 [scope-reduction] plan preserves live sourced libs and harnesses as residual bash. scenario: the issue's e3 definition of done requires terminal libs retired and residual bash documented as kept hooks, bash-targeting linters, and thin wrappers. this plan instead blesses lib-quiet.sh, lib-net.sh, lib-redact.sh, lib-execution-issues.sh, lib-phantom-probe.sh, lib-sparse-dirs.sh, lib-larch-dev-clone.sh, lib-submodule-prohibition.sh, and harness-only bash as retained residual surface, so the final sweep would ship incomplete.
1	plan.txt:8-16,126-145,196-198 [scope-reduction] plan treats live sourced libraries as an allowed residual bash category. scenario: the e3 scope is the terminal sweep that retires terminal shared libs after their consumers die. this plan can instead document remaining terminal libs, or even test-only fixture dependencies, as residual bash and still claim completion.
1	<TMPDIR>/plan.txt:8-16 [scope-reduction] plan accepts live sourced libraries and harnesses as residual bash instead of treating remaining consumers as blockers to the terminal sweep. scenario: e3 can land before g1-g13 has removed the consumers, leaving terminal shared libs such as lib-quiet.sh, lib-net.sh, lib-redact.sh, and related sourced libs in place despite the required terminal-lib retirement and residual inventory goal
1	<TMPDIR>/plan.txt:196-198; scripts/lib-submodule-prohibition.md:7-10; python/review_and_fix.py:377-390; python/checks.py:1283-1294; makefile:789-790 [scope-reduction] harness-only consumption can keep terminal bash libs alive. scenario: the plan allows test-harness consumption to justify keeping sourced libraries. that can preserve zero-runtime libraries such as scripts/lib-submodule-prohibition.sh solely because its harness sources it, even though current runtime prompt composers have python implementations. this conflicts with the terminal sweep rule to retire libs after the last bash consumer dies.
1	<TMPDIR>/plan.txt:14-17,196-199; agent-lint.toml:364-368,861-864,1078-1086; skills/implement/scripts/test-step-7a.sh:260-262; scripts/test-lib-net.sh:21-22; scripts/test-lib-submodule-prohibition.sh:7-9; python/review_and_fix.py:377-390 [scope-reduction] test-harness-only sourced libs are treated as keepers. scenario: the terminal sweep should retire shared bash libs after runtime consumers die. the plan lets tests, docs, or copy-only fixtures count as live consumption, so lib-redact.sh, lib-net.sh, and lib-submodule-prohibition.sh can stay solely because their own harnesses or fixtures reference them. that preserves extra bash outside the residual contract.
2	retired terminal-lib rows are planned without a complete reference-cleanup step. after appending deleted libs to `python/migrated-scripts.tsv`, `make lint-retired-scripts` will flag existing full-path references outside the listed update set, so the required lint gate cannot pass. affected surfaces include script contract docs, skill docs, and literal guards (e.g. `scripts/sessionstart-health.md`, `skills/upgrade-larch/skill.md`, `python/test_upgrade_larch.py`).
2	<TMPDIR>/plan.txt:47-51 [scope-reduction] new residual bash enumerator expands the final bash inventory. scenario: e3 retires terminal libs but adds another shared bash utility that is not a hook, linter, thin cli.py wrapper, sleep-seconds, combine-issues helper, or retained harness. the final sweep ships with more residual bash than the scope allows.
3	the terminal sweep retires `scripts/lib-quiet.sh`, but `scripts/deny-edit-write.sh` still sources it and routes all `block()` deny json through `larch_quiet_init` and `emit()` to fd 3. if `lib-quiet.sh` is deleted without a documented per-hook inline fd-3/stdout emit path, pretooluse deny envelopes for `/research` may fail open or land on the wrong stream, weakening the mechanical read-only-repo contract.
3	plan.txt:12-20,34,188-191; scripts/extract-closes-issue-from-pr.sh:1-30 [scope-reduction] plan preserves a non-thin bash utility outside the final residual inventory. scenario: e3 can ship with live bash outside the allowed hooks, linters, thin wrappers, sleep-seconds, combine-helper, and harness categories. the new manifest and scoped ci may omit that kept script, so the residual inventory dod is incomplete.
4	the planned residual bash inventory and compliance pass do not account for `*.inc.bash` files, even though `lint-bash32.sh` already scans them (`git ls-files … '*.sh' '*.inc.bash'`). the repo still has tracked includes (`scripts/oos-disposition-shared.inc.bash`, `scripts/run-log-terminal-outcomes.inc.bash`). e3 could ship with tracked bash include files outside the documented residual inventory and outside the new residual manifest, leaving the terminal sweep incomplete.
4	the planned residual-bash helper contract has no `--root` or fixture-root parameter, while linter harnesses (`test-lint-bash32.sh`, `test-lint-awk-multibyte-regex.sh`, `test-lint-renderer-substitution-safety.sh`) invoke linters with `--root "$tmproot"` against temp fixture trees. if linters switch to a repo-root manifest reader without preserving that `--root` behavior, fixture scans may ignore the requested root or fail to find fixture manifests.
5	the plan fully specifies the per-hook fd-3 contract only for `deny-edit-write.sh`. if `lib-quiet.sh` is removed without equivalent per-hook routing, `sessionstart-health.sh` (conditional `larch_quiet_init` / stdout fallback in stripped-path harness runs), `hook-stop-fail-close.sh` (always quiet-inits then `emit()` for stop `decision:block` json), and related hook contract streams break: sessionstart advisories, `make test-sessionstart-health` stdout cases, and post-`/review` halt protection via stop block output.
5	the plan narrows `lint-awk-multibyte-regex` discovery to residual bash manifest paths, but the manifest only lists `.sh` and `.inc.bash` while the test plan says to preserve standalone `.awk` coverage. implemented literally, standalone `.awk` files stop being scanned or the preserved harness fails.
