finding_id	reviewer_slots	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool	scope
FINDING_1	cursor-specialist-correctness|cursor-specialist-edge-cases|dyn-dyn-proposal-lifecycle	accepted	YES	true	minor	adequate	false	codex-validity	YES	true	minor	excellent	false	codex-plan-fidelity	YES	true	major	excellent	false	codex-pragmatism	in_scope
FINDING_2	cursor-specialist-correctness|cursor-specialist-edge-cases	accepted	YES	true	minor	adequate	false	codex-validity	YES	true	minor	good	false	codex-plan-fidelity	YES	true	major	good	false	codex-pragmatism	in_scope
FINDING_3	codex-specialist-correctness	accepted	YES	true	major	adequate	false	codex-validity	YES	true	minor	excellent	false	codex-plan-fidelity	YES	true	major	excellent	false	codex-pragmatism	in_scope
FINDING_4	codex-specialist-correctness|codex-specialist-edge-cases	accepted	YES	true	major	excellent	false	codex-validity	YES	true	major	excellent	false	codex-plan-fidelity	YES	true	major	excellent	false	codex-pragmatism	in_scope
FINDING_5	codex-specialist-edge-cases	neutral	NO	false-positive	nit	adequate	false	codex-validity	YES	true	minor	good	false	codex-plan-fidelity	NO	false-positive	nit	adequate	false	codex-pragmatism	in_scope
FINDING_6	cursor-specialist-correctness|cursor-specialist-testing|dyn-dyn-proposal-lifecycle	accepted	YES	true	major	excellent	false	codex-validity	YES	true	major	excellent	false	codex-plan-fidelity	YES	true	major	excellent	false	codex-pragmatism	in_scope
FINDING_7	dyn-dyn-proposal-lifecycle	accepted	YES	true	minor	excellent	false	codex-validity	YES	true	minor	excellent	false	codex-plan-fidelity	YES	true	major	excellent	false	codex-pragmatism	in_scope
FINDING_8	dyn-dyn-proposal-lifecycle	accepted	YES	true	minor	adequate	false	codex-validity	YES	true	minor	excellent	false	codex-plan-fidelity	YES	true	minor	good	false	codex-pragmatism	in_scope
FINDING_9	cursor-specialist-edge-cases|cursor-specialist-testing|codex-specialist-testing	neutral	NO	partially-true	minor	weak	false	codex-validity	YES	true	minor	adequate	false	codex-plan-fidelity	NO	partially-true	minor	adequate	false	codex-pragmatism	in_scope
FINDING_10	codex-specialist-testing	accepted	YES	true	minor	adequate	false	codex-validity	YES	true	minor	adequate	false	codex-plan-fidelity	NO	partially-true	minor	adequate	false	codex-pragmatism	in_scope
FINDING_11	cursor-specialist-correctness	accepted	NO	true	minor	adequate	false	codex-validity	YES	true	minor	good	false	codex-plan-fidelity	YES	true	minor	excellent	false	codex-pragmatism	oos
FINDING_12	cursor-specialist-edge-cases|dyn-dyn-proposal-lifecycle	accepted	NO	true	minor	adequate	false	codex-validity	YES	true	minor	good	false	codex-plan-fidelity	YES	true	minor	excellent	false	codex-pragmatism	in_scope
FINDING_13	cursor-specialist-correctness	accepted	YES	true	minor	adequate	false	codex-validity	YES	true	minor	good	false	codex-plan-fidelity	YES	true	minor	good	false	codex-pragmatism	oos
FINDING_14	cursor-specialist-correctness	rejected	NO	true	nit	adequate	false	codex-validity	NO	true	nit	adequate	false	codex-plan-fidelity	NO	true	nit	good	false	codex-pragmatism	oos
FINDING_15	cursor-specialist-edge-cases|cursor-specialist-testing|dyn-dyn-proposal-lifecycle	accepted	YES	true	minor	adequate	false	codex-validity	YES	true	minor	good	false	codex-plan-fidelity	YES	true	minor	good	false	codex-pragmatism	oos
FINDING_16	cursor-specialist-edge-cases|cursor-specialist-testing	rejected	NO	uncertain	nit	weak	true	codex-validity	NO	partially-true	nit	weak	false	codex-plan-fidelity	NO	partially-true	nit	weak	false	codex-pragmatism	oos
FINDING_17	cursor-specialist-testing	neutral	NO	uncertain	nit	weak	true	codex-validity	YES	true	minor	good	false	codex-plan-fidelity	NO	partially-true	nit	adequate	false	codex-pragmatism	oos
FINDING_18	cursor-specialist-testing	neutral	NO	partially-true	nit	adequate	false	codex-validity	YES	true	minor	adequate	false	codex-plan-fidelity	NO	partially-true	minor	adequate	false	codex-pragmatism	oos
FINDING_19	dyn-dyn-proposal-lifecycle	rejected	NO	true	nit	adequate	false	codex-validity	NO	partially-true	nit	weak	false	codex-plan-fidelity	NO	true	nit	adequate	false	codex-pragmatism	oos
FINDING_20	dyn-dyn-proposal-lifecycle	accepted	YES	true	minor	excellent	false	codex-validity	YES	true	minor	excellent	false	codex-plan-fidelity	YES	true	minor	good	false	codex-pragmatism	oos
