finding_id	finding_reviewers	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool	body_severity	scope
FINDING_1	Cursor-Arch, Cursor-Innovation, Cursor-Pragmatic, Cursor-Requirements	accepted	YES	true	major	good	false	Claude	YES	partially-true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	blocking	in_scope
FINDING_2	Cursor-Arch, Codex-Arch, Cursor-Innovation, Codex-Innovation, Cursor-Pragmatic, Codex-Pragmatic, Cursor-Requirements, Cursor-dyn-Bg Wait Lifecycle	accepted	YES	true	major	good	false	Claude	YES	partially-true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	blocking	in_scope
FINDING_3	Cursor-Pragmatic, Cursor-dyn-Bg Wait Lifecycle, Codex-Requirements	accepted	YES	true	major	adequate	false	Claude	YES	partially-true	major	good	false	Codex	YES	true	major	good	false	Cursor	blocking	in_scope
FINDING_4	Codex-Requirements	rejected	NO	false-positive	nit	adequate	false	Claude	NO	false-positive	nit	no-fix	false	Codex	NO	false-positive	nit	adequate	false	Cursor	blocking	in_scope
FINDING_5	Codex-dyn-Bg Wait Lifecycle	accepted	YES	true	major	adequate	false	Claude	YES	partially-true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important	in_scope
FINDING_6	Codex-dyn-Bg Wait Lifecycle	accepted	NO	false-positive	nit	adequate	false	Claude	YES	partially-true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	blocking	in_scope
FINDING_7	Codex-Pragmatic	neutral	NO	true	nit	adequate	false	Claude	NO	partially-true	minor	adequate	false	Codex	YES	true	minor	excellent	false	Cursor	latent	in_scope
OOS_1	Cursor-Arch	neutral	NO	true	nit	adequate	false	Claude	NO	partially-true	minor	adequate	false	Codex	YES	true	minor	good	false	Cursor	latent	oos
OOS_2	Cursor-Innovation	neutral	NO	true	nit	weak	false	Claude	NO	partially-true	minor	adequate	false	Codex	YES	true	minor	good	false	Cursor	latent	oos
OOS_3	Codex-Innovation	neutral	NO	true	nit	adequate	false	Claude	NO	partially-true	minor	adequate	false	Codex	YES	true	minor	excellent	false	Cursor	latent	oos
OOS_4	Cursor-dyn-Bg Wait Lifecycle	neutral	NO	true	nit	adequate	true	Claude	NO	partially-true	minor	adequate	false	Codex	YES	true	minor	good	false	Cursor	latent	oos
