1	the plan registers `("bgjob", "adapt")` in `_registry` but not in `_machine_stdout_keys`. existing `bgjob start`/`wait` entries set `larch_quiet_disable=1` before subcommand execution. without the same registration, inherited quiet mode can suppress `bgjob_status` / `bgjob_error` machine stdout from `adapt`, breaking orchestrator parsing of the adapter wire contract.
1	registry identity checks in the plan cover run, step, and tmpdir but omit `clone_path`. `registryentry` records `clone_path` at launch (`daemon.py` uses `path.cwd().resolve()`), and `registry.has_live_entry()` treats a different clone as non-live. re-attach without a `clone_path` match can reuse another clone's row when tmpdir/run_id collide.
1	the plan requires `bgjob_status=started ... pgid=<pgid>` on live re-attach (state 4) but also says "never signal a persisted pid or pgid from this new path." the pgid source is unspecified for or liveness (dead daemon + live child vs live daemon + dead child). implementers may omit pgid, treat the failure mode as absolute, emit stale registry pgid on error paths, or use daemon pgid instead of the child pgid that `start_daemon` publishes—breaking wire parity with `bgjob start`.
1	the failure contract does not preserve a machine-readable error when `daemon.start_daemon` returns a nonzero status without raising. existing startup failures can return `2` after the child-side startup pipe closes or emits malformed data. if `adapt` simply returns that code, callers receive no `bgjob_error`, violating the plan's required adapter failure contract.
1	the plan does not prevent the adapter lock from being inherited by the forked daemon. if the lock uses a file descriptor, `daemon.start_daemon` forks while the lock is held. the daemon can retain that lock until the job finishes, so a second `bgjob adapt` call blocks instead of re-attaching.
1	the edge case only requires re-checking the result env under lock before clearing or failing, not immediately before `start_daemon`. a caller can miss a completed result on a pre-lock probe, acquire the lock, see no registry, and still launch. `_daemon_child` always unlinks the step result file before spawning, so a duplicate launch can delete a valid completed result.
1	the or liveness policy treats a live child with a dead daemon as safely re-attachable, but the daemon owns monitoring and result publication. after the daemon exits while the child continues, `adapt` re-attaches because child liveness is true. the existing wait path then treats the dead daemon as terminal and can report dead while the child still runs, or leave an orphaned child with no result env.
1	the plan permits malformed registry state to be cleared before a fresh start, even though malformed state cannot prove that its recorded processes are dead. this can unlink a registry row whose identities are unreadable or whose file was replaced, then launch a duplicate child while the original job remains live—violating the stated fail-closed requirement.
2	the state-1 done short-circuit does not define what makes a result environment valid. an empty or incomplete result file can cause `adapt` to emit `bgjob_status=done` without `bgjob_rc`, skipping a fresh launch even when the registry entry is dead or fail-closed.
2	`adapt_main` does not explicitly require the same leading `--` child-argument stripping contract as `start_main`. without it, orchestration calls can forward `["--", ...]` to `popen`, causing startup failure or incorrect argv.
2	the done branch may emit only `bgjob_status=done` instead of the complete result-environment rows emitted by `wait_once`. callers that parse `bgjob_rc` or merged custom keys would then receive incomplete output.
2	the adapter-owned merge-env path is specified for child-argv construction but may not be assigned to the `jobspec` passed to the daemon. if the field remains unset, `daemon.write_result` will omit accumulated merge rows from the completed result.
