finding_id	finding_reviewers	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool	body_severity
FINDING_1	Cursor-Arch, Cursor-Requirements	accepted	YES	true	major	good	false	Claude	NO	partially-true	minor	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_2	Codex-Arch	neutral	NO	partially-true	minor	adequate	false	Claude	YES	true	major	good	false	Codex	NO	partially-true	minor	good	false	Cursor	important
FINDING_3	Cursor-Innovation	accepted	YES	true	major	good	false	Claude	NO	partially-true	minor	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_4	Codex-Innovation	accepted	YES	true	major	adequate	false	Claude	YES	true	major	adequate	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_5	Codex-Innovation	rejected	NO	true	minor	adequate	false	Claude	NO	true	minor	good	false	Codex	NO	true	nit	adequate	false	Cursor	latent
FINDING_6	Cursor-Pragmatic	rejected	NO	partially-true	minor	adequate	true	Claude	NO	partially-true	minor	good	false	Codex	NO	partially-true	minor	good	false	Cursor	important
FINDING_7	Codex-Requirements	accepted	NO	true	nit	good	false	Claude	YES	true	minor	good	false	Codex	YES	true	minor	excellent	false	Cursor	important
FINDING_8	Cursor-dyn-sidecar-lifecycle	rejected	NO	partially-true	minor	adequate	false	Claude	NO	true	minor	good	false	Codex	NO	partially-true	minor	good	false	Cursor	important
FINDING_9	Codex-dyn-sidecar-lifecycle, Codex-dyn-prompt-site-coverage	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_10	Codex-dyn-sidecar-lifecycle	accepted	YES	partially-true	major	good	true	Claude	YES	true	major	excellent	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_11	Codex-dyn-sidecar-lifecycle	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_12	Cursor-dyn-env-override-chain	neutral	NO	true	minor	adequate	false	Claude	NO	true	minor	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_13	Cursor-dyn-env-override-chain	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_14	Cursor-dyn-env-override-chain	rejected	NO	true	minor	adequate	false	Claude	NO	true	minor	good	false	Codex	NO	true	nit	good	false	Cursor	latent
FINDING_15	Cursor-dyn-prompt-site-coverage	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_16	Cursor-dyn-prompt-site-coverage	accepted	YES	true	major	good	true	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
OOS_1	Cursor-dyn-prompt-site-coverage	rejected	NO	true		weak	true	Claude	NO	true	nit	no-fix	false	Codex	NO	true	nit	adequate	false	Cursor	latent
