finding_id	finding_reviewers	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool	body_severity	scope
FINDING_1	Cursor-Arch, Codex-Arch, Cursor-dyn-Run Log Schema Auditor	accepted							YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important	in_scope
FINDING_2	Cursor-Arch, Cursor-Innovation, Cursor-Pragmatic, Cursor-dyn-Run Log Schema Auditor	accepted							YES	true	major	good	false	Codex	YES	true	blocker	excellent	false	Cursor	blocking	in_scope
FINDING_3	Cursor-Arch, Cursor-Innovation, Cursor-Pragmatic	neutral							NO	partially-true	minor	good	false	Codex	YES	true	major	good	false	Cursor	important	oos
FINDING_4	Cursor-Arch, Codex-Arch, Codex-Innovation, Cursor-Innovation	neutral							NO	partially-true	minor	good	false	Codex	YES	true	major	good	false	Cursor	important	oos
FINDING_5	Cursor-Innovation, Cursor-Arch, Cursor-Pragmatic, Cursor-dyn-Run Log Schema Auditor, Cursor-Innovation	neutral							NO	partially-true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	blocking	oos
FINDING_6	Cursor-Arch, Codex-dyn-Run Log Schema Auditor	rejected							NO	partially-true	minor	good	false	Codex	NO	partially-true	minor	adequate	false	Cursor	important	in_scope
FINDING_7	Codex-Innovation, Codex-Pragmatic, Cursor-Requirements, Codex-Requirements	accepted							YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important	in_scope
FINDING_8	Cursor-Innovation, Cursor-dyn-Run Log Schema Auditor	neutral							YES	true	major	good	false	Codex	NO	partially-true	minor	adequate	false	Cursor	important	oos
FINDING_9	Codex-Pragmatic	accepted							YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important	in_scope
FINDING_10	Cursor-Requirements, Codex-Requirements	accepted							YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor	important	in_scope
FINDING_11	Cursor-dyn-Run Log Schema Auditor	accepted							YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor	important	in_scope
OOS_1	Cursor-Arch	rejected							NO	partially-true	minor	good	false	Codex	NO	true	nit	adequate	false	Cursor	latent	oos
OOS_2	Cursor-Arch	rejected							NO	partially-true	minor	good	false	Codex	NO	partially-true	minor	adequate	false	Cursor	latent	oos
OOS_3	Cursor-Innovation	rejected							NO	partially-true	minor	good	false	Codex	NO	true	nit	adequate	false	Cursor	latent	oos
OOS_4	Cursor-Innovation	rejected							NO	partially-true	nit	good	false	Codex	NO	true	nit	weak	false	Cursor	nit	oos
OOS_5	Cursor-Innovation	rejected							NO	partially-true	minor	good	false	Codex	NO	partially-true	minor	adequate	false	Cursor	latent	oos
OOS_6	Cursor-Pragmatic	rejected							NO	partially-true	minor	good	false	Codex	NO	true	minor	good	false	Cursor	important	oos
OOS_7	Cursor-Requirements	rejected							NO	partially-true	nit	good	false	Codex	NO	partially-true	nit	adequate	false	Cursor	latent	oos
OOS_8	Cursor-Requirements	rejected							NO	partially-true	minor	good	false	Codex	NO	partially-true	minor	adequate	false	Cursor	latent	oos
