finding_id	finding_reviewers	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool	body_severity
FINDING_1	Cursor-Arch, Cursor-Innovation	neutral	YES	true	major	excellent	false	Claude	NO	false-positive	major	good	false	Codex	NO	true	major	excellent	false	Cursor	important
FINDING_2	Cursor-Arch, Cursor-Innovation	neutral	YES	true	major	good	false	Claude	NO	false-positive	major	good	false	Codex	NO	true	major	excellent	false	Cursor	important
FINDING_3	Cursor-Arch	neutral	YES	true	major	good	false	Claude	NO	partially-true	minor	adequate	false	Codex	NO	true	major	good	false	Cursor	important
FINDING_4	Cursor-Arch	neutral	YES	true	major	good	false	Claude	NO	false-positive	major	good	false	Codex	NO	true	major	good	false	Cursor	important
FINDING_5	Cursor-Innovation, Cursor-Pragmatic	neutral	YES	true	major	adequate	false	Claude	NO	partially-true	major	adequate	false	Codex	NO	partially-true	minor	good	false	Cursor	important
FINDING_6	Cursor-Requirements	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_7	Cursor-Requirements	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_8	Cursor-Requirements	accepted	YES	true	major	good	false	Claude	YES	partially-true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_9	Codex-Generic	accepted	NO	true	nit	adequate	false	Claude	YES	true	minor	excellent	false	Codex	YES	true	major	excellent	false	Cursor	important
OOS_1	Cursor-Arch	neutral	NO	true	nit	adequate	false	Claude	NO	true	nit	adequate	false	Codex	YES	true	nit	good	false	Cursor	nit
OOS_2	Cursor-Innovation	rejected	NO	true		weak	true	Claude	NO	partially-true	nit	weak	false	Codex	NO	partially-true	nit	adequate	false	Cursor	latent
OOS_3	Cursor-Innovation	neutral	NO	true	nit	adequate	false	Claude	NO	true	nit	adequate	false	Codex	YES	true	nit	good	false	Cursor	nit
