finding_id	reviewer_slots	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool	scope
FINDING_1	cursor-specialist-correctness-output.txt	accepted	YES	true	major	good	false	cursor-validity	YES	true	major	good	false	codex-plan-fidelity	NO	partially-true	major	adequate	false	codex-pragmatism	oos
FINDING_2	cursor-specialist-correctness-output.txt	neutral	YES	true	major	adequate	false	cursor-validity	NO	partially-true	minor	adequate	false	codex-plan-fidelity	NO	partially-true	major	adequate	false	codex-pragmatism	oos
FINDING_3	cursor-specialist-correctness-output.txt	rejected	NO	true	minor	good	false	cursor-validity	NO	partially-true	minor	adequate	false	codex-plan-fidelity	NO	partially-true	minor	adequate	false	codex-pragmatism	in_scope
FINDING_4	cursor-specialist-correctness-output.txt	rejected	NO	true	nit	good	false	cursor-validity	NO	false-positive	nit	adequate	false	codex-plan-fidelity	NO	true	nit	good	false	codex-pragmatism	in_scope
FINDING_5	codex-specialist-correctness-output.txt	rejected	NO	partially-true	minor	good	false	cursor-validity	NO	partially-true	minor	good	false	codex-plan-fidelity	NO	partially-true	minor	good	false	codex-pragmatism	in_scope
FINDING_6	cursor-specialist-edge-cases-output.txt	rejected	NO	true	minor	good	false	cursor-validity	NO	partially-true	minor	adequate	false	codex-plan-fidelity	NO	partially-true	major	adequate	false	codex-pragmatism	oos
FINDING_7	cursor-specialist-edge-cases-output.txt	neutral	YES	true	major	good	false	cursor-validity	NO	partially-true	major	adequate	false	codex-plan-fidelity	NO	partially-true	major	adequate	false	codex-pragmatism	oos
FINDING_8	codex-specialist-edge-cases-output.txt	neutral	NO	partially-true	minor	good	false	cursor-validity	NO	partially-true	minor	good	false	codex-plan-fidelity	YES	true	minor	good	false	codex-pragmatism	in_scope
FINDING_9	cursor-specialist-testing-output.txt	accepted	YES	true	major	excellent	false	cursor-validity	NO	partially-true	minor	adequate	false	codex-plan-fidelity	YES	true	minor	good	false	codex-pragmatism	in_scope
FINDING_10	cursor-specialist-testing-output.txt	neutral	YES	true	major	good	false	cursor-validity	NO	partially-true	major	adequate	false	codex-plan-fidelity	NO	partially-true	major	adequate	false	codex-pragmatism	oos
FINDING_11	codex-specialist-testing-output.txt	accepted	YES	true	major	excellent	false	cursor-validity	YES	true	minor	good	false	codex-plan-fidelity	YES	true	minor	good	false	codex-pragmatism	oos
FINDING_12	codex-specialist-testing-output.txt	neutral	NO	true	minor	good	false	cursor-validity	NO	partially-true	minor	adequate	false	codex-plan-fidelity	YES	true	minor	good	false	codex-pragmatism	oos
FINDING_13	codex-generalist-output.txt	rejected	NO	true	minor	good	false	cursor-validity	NO	partially-true	minor	adequate	false	codex-plan-fidelity	NO	partially-true	major	adequate	false	codex-pragmatism	in_scope
FINDING_14	dyn-dyn-timing-ledger-output.txt	neutral	YES	true	major	excellent	false	cursor-validity	NO	partially-true	major	adequate	false	codex-plan-fidelity	NO	partially-true	major	adequate	false	codex-pragmatism	oos
FINDING_15	dyn-dyn-timing-ledger-output.txt	rejected	NO	true	minor	good	false	cursor-validity	NO	partially-true	minor	adequate	false	codex-plan-fidelity	NO	partially-true	major	adequate	false	codex-pragmatism	in_scope
FINDING_16	dyn-dyn-round-window-output.txt	accepted	YES	true	major	excellent	false	cursor-validity	NO	partially-true	major	adequate	false	codex-plan-fidelity	YES	true	major	good	false	codex-pragmatism	oos
FINDING_17	dyn-dyn-round-window-output.txt	rejected	NO	false-positive	minor	adequate	false	cursor-validity	NO	false-positive	minor	adequate	false	codex-plan-fidelity	NO	false-positive	uncertain	weak	false	codex-pragmatism	oos
FINDING_18	dyn-dyn-round-window-output.txt	rejected	NO	partially-true	minor	good	false	cursor-validity	NO	partially-true	minor	adequate	false	codex-plan-fidelity	NO	partially-true	major	adequate	false	codex-pragmatism	in_scope
FINDING_19	dyn-dyn-gantt-labels-output.txt	neutral	NO	true	minor	good	false	cursor-validity	NO	partially-true	minor	adequate	false	codex-plan-fidelity	YES	true	major	good	false	codex-pragmatism	oos
FINDING_20	dyn-dyn-gantt-labels-output.txt	accepted	YES	true	major	excellent	false	cursor-validity	NO	uncertain	uncertain	uncertain	true	codex-plan-fidelity	YES	true	major	good	false	codex-pragmatism	in_scope
FINDING_21	dyn-dyn-gantt-labels-output.txt	neutral	YES	true	major	good	false	cursor-validity	NO	partially-true	major	adequate	false	codex-plan-fidelity	NO	partially-true	major	adequate	false	codex-pragmatism	oos
