finding_id	finding_reviewers	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool	body_severity	scope
FINDING_1	Cursor-Arch, Cursor-Innovation, Cursor-Pragmatic, Cursor-Requirements, Cursor-dyn-Lint Ratchet Specialist	accepted	YES	partially-true	major	good	true	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	major	in_scope
FINDING_2	Cursor-Arch, Codex-Arch, Cursor-Innovation, Cursor-Pragmatic, Cursor-Requirements	accepted	YES	partially-true	major	good	true	Claude	YES	true	major	excellent	false	Codex	YES	true	major	excellent	false	Cursor	major	in_scope
FINDING_3	Cursor-Arch, Cursor-dyn-Lint Ratchet Specialist	accepted	YES	partially-true	minor	good	true	Claude	YES	true	major	excellent	false	Codex	YES	true	minor	good	false	Cursor	major	in_scope
FINDING_4	Cursor-Arch, Cursor-Innovation, Cursor-Pragmatic, Cursor-Requirements	accepted	NO	true	minor	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor	major	in_scope
FINDING_5	Cursor-Arch, Codex-Arch, Codex-Innovation, Codex-Pragmatic, Cursor-dyn-Lint Ratchet Specialist	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	minor	excellent	false	Cursor	major	in_scope
FINDING_6	Cursor-Innovation, Codex-Innovation, Cursor-Pragmatic, Codex-Pragmatic, Codex-dyn-Lint Ratchet Specialist	accepted	NO	partially-true	minor	good	false	Claude	YES	partially-true	major	adequate	false	Codex	YES	true	major	excellent	false	Cursor	major	in_scope
FINDING_7	Cursor-Innovation, Codex-Pragmatic, Cursor-dyn-Lint Ratchet Specialist	accepted	NO	partially-true	minor	adequate	false	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor	major	in_scope
FINDING_8	Codex-Innovation, Codex-Requirements	rejected	NO	true	minor	good	false	Claude	NO	partially-true	minor	adequate	false	Codex	NO	partially-true	minor	adequate	false	Cursor	minor	in_scope
FINDING_9	Cursor-Pragmatic, Cursor-dyn-Lint Ratchet Specialist	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	major	in_scope
FINDING_10	Codex-dyn-Lint Ratchet Specialist	rejected	NO	true	nit	adequate	false	Claude	NO	partially-true	minor	adequate	false	Codex	NO	partially-true	nit	adequate	false	Cursor	minor	in_scope
FINDING_11	Cursor-Arch	neutral	NO	true	minor	good	false	Claude	NO	partially-true	minor	adequate	false	Codex	YES	true	minor	good	false	Cursor	minor	in_scope
FINDING_12	Cursor-Innovation	neutral	NO	true	nit	good	false	Claude	NO	partially-true	minor	adequate	false	Codex	YES	true	minor	excellent	false	Cursor	minor	in_scope
FINDING_13	Codex-dyn-Lint Ratchet Specialist	accepted	YES	partially-true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	major	in_scope
OOS_1	Cursor-Arch	accepted	YES	true	minor	good	false	Claude	YES	true	minor	good	false	Codex	YES	true	minor	good	false	Cursor	minor	oos
OOS_2	Cursor-Arch	accepted	YES	true	minor	good	false	Claude	YES	true	minor	good	false	Codex	YES	true	minor	adequate	false	Cursor	minor	oos
OOS_3	Cursor-Arch	accepted	YES	true	minor	good	false	Claude	YES	true	minor	good	false	Codex	YES	true	minor	good	false	Cursor	minor	oos
OOS_4	Cursor-Pragmatic	accepted	YES	true	minor	good	false	Claude	NO	partially-true	minor	adequate	false	Codex	YES	true	minor	adequate	false	Cursor	minor	oos
OOS_5	Cursor-dyn-Lint Ratchet Specialist	accepted	YES	true	minor	good	false	Claude	NO	partially-true	minor	adequate	false	Codex	YES	true	minor	good	false	Cursor	minor	oos
OOS_6	Cursor-dyn-Lint Ratchet Specialist	accepted	YES	true	minor	good	false	Claude	YES	true	minor	good	false	Codex	YES	true	minor	good	false	Cursor	minor	oos
