finding_id	reviewer_slots	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain
FINDING_1	cursor-specialist-structure-output.txt|cursor-specialist-correctness-output.txt|cursor-specialist-testing-output.txt|cursor-specialist-edge-cases-output.txt|cursor-specialist-plan-fidelity-output.txt|cursor-specialist-security-output.txt|dyn-vendor-parity-output.txt|dyn-contract-sync-output.txt|dyn-prompt-context-output.txt	accepted	YES	true	major	excellent	false	YES	true	major	good	false	YES	true	major	excellent	false
FINDING_10	cursor-specialist-correctness-output.txt	exonerated	YES	uncertain	minor	good	true	EXONERATE	true	nit	weak	false	EXONERATE	true	nit	adequate	false
FINDING_11	cursor-specialist-structure-output.txt	exonerated	YES	uncertain	nit	adequate	true	EXONERATE	true	nit	weak	false	EXONERATE	true	nit	adequate	false
FINDING_12	cursor-specialist-structure-output.txt	exonerated	YES	uncertain	nit	adequate	true	EXONERATE	true	nit	adequate	false	EXONERATE	true	nit	adequate	false
FINDING_13	cursor-specialist-security-output.txt|dyn-prompt-context-output.txt	accepted	JUDGE_ERROR				true	YES	true	minor	no-fix	false	YES	true	minor	good	false
FINDING_14	cursor-specialist-security-output.txt	rejected	JUDGE_ERROR				true	NO	true	nit	no-fix	false	NO	false-positive	nit	no-fix	false
FINDING_15	cursor-specialist-security-output.txt|dyn-prompt-context-output.txt	rejected	JUDGE_ERROR				true	NO	true	nit	no-fix	false	NO	false-positive	nit	no-fix	false
FINDING_16	cursor-specialist-security-output.txt	rejected	JUDGE_ERROR				true	NO	true	nit	no-fix	false	NO	false-positive	nit	no-fix	false
FINDING_17	cursor-specialist-security-output.txt	rejected	JUDGE_ERROR				true	NO	true	nit	no-fix	false	NO	false-positive	nit	no-fix	false
FINDING_18	cursor-specialist-security-output.txt	rejected	JUDGE_ERROR				true	NO	true	nit	no-fix	false	NO	false-positive	nit	no-fix	false
FINDING_19	cursor-specialist-security-output.txt|cursor-specialist-edge-cases-output.txt	rejected	JUDGE_ERROR				true	NO	partially-true	nit	no-fix	false	NO	partially-true	nit	no-fix	false
FINDING_2	cursor-specialist-correctness-output.txt|cursor-specialist-testing-output.txt|cursor-specialist-edge-cases-output.txt|cursor-specialist-plan-fidelity-output.txt|cursor-specialist-security-output.txt|dyn-vendor-parity-output.txt|dyn-artifact-retention-output.txt|dyn-contract-sync-output.txt	accepted	YES	true	major	excellent	false	YES	true	major	good	false	YES	true	major	excellent	false
FINDING_20	dyn-waterfall-accounting-output.txt	exonerated	JUDGE_ERROR				true	EXONERATE	true	nit	no-fix	false	EXONERATE	true	nit	adequate	false
FINDING_21	dyn-waterfall-accounting-output.txt|dyn-vendor-parity-output.txt	rejected	JUDGE_ERROR				true	NO	true	nit	no-fix	false	NO	false-positive	nit	no-fix	false
FINDING_22	dyn-vendor-parity-output.txt	exonerated	JUDGE_ERROR				true	EXONERATE	true	nit	no-fix	false	EXONERATE	true	nit	weak	false
FINDING_23	dyn-vendor-parity-output.txt	exonerated	JUDGE_ERROR				true	EXONERATE	partially-true	nit	no-fix	false	EXONERATE	true	nit	weak	false
FINDING_24	dyn-prompt-context-output.txt	exonerated	JUDGE_ERROR				true	YES	true	minor	no-fix	false	EXONERATE	true	minor	adequate	false
FINDING_25	dyn-artifact-retention-output.txt	exonerated	JUDGE_ERROR				true	EXONERATE	true	nit	no-fix	false	EXONERATE	true	nit	adequate	false
FINDING_26	dyn-contract-sync-output.txt	exonerated	JUDGE_ERROR				true	EXONERATE	true	nit	no-fix	false	EXONERATE	true	nit	weak	false
FINDING_27	dyn-contract-sync-output.txt	exonerated	JUDGE_ERROR				true	EXONERATE	true	nit	no-fix	false	NO	false-positive	nit	no-fix	false
FINDING_3	cursor-specialist-structure-output.txt|cursor-specialist-correctness-output.txt|cursor-specialist-testing-output.txt|cursor-specialist-edge-cases-output.txt|cursor-specialist-security-output.txt|dyn-prompt-context-output.txt|dyn-contract-sync-output.txt	accepted	YES	true	major	good	false	YES	true	major	good	false	YES	true	major	good	false
FINDING_4	cursor-specialist-structure-output.txt|cursor-specialist-correctness-output.txt|cursor-specialist-testing-output.txt|cursor-specialist-plan-fidelity-output.txt|dyn-vendor-parity-output.txt|dyn-artifact-retention-output.txt|dyn-contract-sync-output.txt	accepted	YES	true	major	excellent	false	YES	true	major	good	false	YES	true	major	excellent	false
FINDING_5	cursor-specialist-testing-output.txt|dyn-artifact-retention-output.txt	accepted	YES	true	major	good	false	YES	true	major	adequate	false	YES	true	major	excellent	false
FINDING_6	cursor-specialist-structure-output.txt|cursor-specialist-correctness-output.txt|cursor-specialist-edge-cases-output.txt	accepted	YES	uncertain	major	good	true	YES	true	major	adequate	false	YES	true	major	good	false
FINDING_7	dyn-prompt-context-output.txt	accepted	YES	uncertain	major	good	true	YES	true	major	good	false	YES	true	major	good	false
FINDING_8	dyn-waterfall-accounting-output.txt	accepted	YES	true	major	good	false	YES	true	major	adequate	false	YES	true	major	good	false
FINDING_9	dyn-waterfall-accounting-output.txt	accepted	YES	true	major	adequate	false	EXONERATE	true	minor	adequate	false	YES	true	major	excellent	false
