1	`checks run-relevant` emits multiple `key=value` tokens on one whitespace-delimited line (e.g. `relevant_checks_ok=true site=…` on success; `status=fail … redacted_log_file=…` on failure). line-oriented `_parse_kv` / `larch_io.parse_kv` treats the tail as a single value, so pass paths false-fail as `next_action=checks-failed` and failure paths cannot surface `redacted_log_file` for the repair macro.
1	the folded fence chains `checks run-relevant` with `step-5-resume --ready-to-commit` / full `review-and-fix step5` loop. reusing the 3h checks-only (`10800000`) budget can abort mid-loop and leave step 6 without a valid `step5_review_status` envelope.
1	plan routing bullets cover only `continue` / `stall` / `checks-failed`. dropping existing missing/duplicate/malformed `next_action` handling (self-review, mav handoff, step 6/7) lets malformed composite output advance without durable stall seeding.
1	`test-implement-relevant-checks-anti-halt.sh` still keys on `run-step-checks.sh` sites and five-line prelude tokens (`relevant_checks_skipped`, `redacted_log_file`). after skill prose switches to composite verbs and `next_action=continue|checks-failed|stall`, `make lint` can fail even when runtime routing is correct, or stop pinning failure guidance.
1	self-review and step 6/7 folds can coexist with the old self-review `if any fixes were applied` gate and ambiguous step 7 breadcrumb ownership (`--emit-step7-breadcrumb`), producing double commits or duplicate `> **🔶 /implement 7: commit (review)**` lines.
1	`checks-repair-loop.md` §4 and the checks failure entry macro still pin re-capture to `run-step-checks.sh`. after happy-path folds to `checks-commit-route` / `checks-step5-resume`, a repaired retry re-runs checks only; commit/resume legs are skipped, fixes stay uncommitted, and step 6/loop handoff can proceed without required downstream mechanical steps.
1	composite verbs emit `next_action=continue|stall|checks-failed`, but the checks failure entry macro, folded-site blockquotes (including mav/coder handoff), and step 5 `checks-failed` branches still describe `status=fail` / `relevant_checks_ok` parsing. orchestrators can skip the repair macro, miss `redacted_log_file`, or follow stale child-output contracts after background composite return.
1	plan replaces step 6 checks + step 7 commit with one composite fence and routes `next_action=continue` to 7.r, but does not require removing or guarding the standalone step 7 `commit-route` block. an implementer can run `commit-route` twice when `files_changed=true`.
2	skill, repair-loop, and plan invoke `checks-step5-resume` with `--checks-site step5-review-fixes`, but `checks_step5_resume_main` only documents `--final-round-num`. `argparse` rejects the extra flag (or implementers omit wiring), so the folded step 5 mav/coder composite and repair re-entry fail before checks run, or run the wrong site.
2	the macro opener and item 3 still describe only `status=fail` and `run-step-checks.sh` capture. plan updates items 1 and 5 but not the opener or item 3. folded sites enter via `next_action=checks-failed`; stale macro text can send repair-loop through checks-only re-capture, skipping commit/resume after repair.
2	after folding `commit-route` into `checks-commit-route`, the composite keeps checks-only `timeout: 10800000`. step 5 self-review and step 6 still use 3h background checks, but `commit-route` was a separate foreground fence. one composite at 10800000 can abort mid-commit on slow runs; `checks-step5-resume` correctly uses 21600000 for its heavier chain.
