finding_id	reviewer_slots	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool	scope
FINDING_1	cursor-specialist-edge-cases|cursor-specialist-plan-fidelity-auto|dyn-dyn-bgjob-docs	rejected	NO	partially-true	nit	weak	false	codex-validity	NO	partially-true	minor	no-fix	false	codex-plan-fidelity	NO	partially-true	minor	adequate	false	codex-pragmatism	in_scope
FINDING_2	cursor-specialist-edge-cases	rejected	NO	false-positive	nit	weak	false	codex-validity	NO	false-positive	minor	no-fix	false	codex-plan-fidelity	NO	false-positive	minor	adequate	false	codex-pragmatism	in_scope
FINDING_3	cursor-specialist-edge-cases	rejected	NO	false-positive	nit	weak	false	codex-validity	NO	false-positive	nit	no-fix	false	codex-plan-fidelity	NO	false-positive	nit	adequate	false	codex-pragmatism	in_scope
FINDING_4	cursor-specialist-edge-cases|dyn-dyn-bgjob-docs	rejected	NO	partially-true	nit	weak	false	codex-validity	NO	partially-true	nit	no-fix	false	codex-plan-fidelity	NO	true	minor	adequate	false	codex-pragmatism	oos
FINDING_5	cursor-specialist-edge-cases|dyn-dyn-bgjob-docs	rejected	NO	partially-true	nit	weak	false	codex-validity	NO	partially-true	nit	no-fix	false	codex-plan-fidelity	NO	true	minor	adequate	false	codex-pragmatism	oos
FINDING_6	cursor-specialist-edge-cases	rejected	NO	partially-true	nit	weak	false	codex-validity	NO	partially-true	minor	adequate	false	codex-plan-fidelity	NO	true	minor	adequate	false	codex-pragmatism	oos
FINDING_7	cursor-specialist-testing|codex-specialist-testing|dyn-dyn-bgjob-docs	rejected	NO	partially-true	nit	weak	false	codex-validity	NO	false-positive	nit	no-fix	false	codex-plan-fidelity	NO	true	minor	adequate	false	codex-pragmatism	in_scope
FINDING_8	cursor-specialist-testing	rejected	NO	partially-true	minor	weak	false	codex-validity	NO	partially-true	minor	good	false	codex-plan-fidelity	NO	true	minor	adequate	false	codex-pragmatism	in_scope
FINDING_9	cursor-specialist-plan-fidelity-auto	rejected	NO	false-positive	nit	weak	false	codex-validity	NO	false-positive	minor	no-fix	false	codex-plan-fidelity	NO	true	minor	adequate	false	codex-pragmatism	oos
FINDING_10	cursor-specialist-plan-fidelity-auto	rejected	NO	false-positive	nit	weak	false	codex-validity	NO	partially-true	nit	weak	false	codex-plan-fidelity	NO	false-positive	nit	no-fix	false	codex-pragmatism	oos
FINDING_11	dyn-dyn-bgjob-docs	rejected	NO	partially-true	nit	weak	false	codex-validity	NO	partially-true	nit	no-fix	false	codex-plan-fidelity	NO	partially-true	minor	adequate	false	codex-pragmatism	in_scope
FINDING_12	dyn-dyn-bgjob-docs	rejected	NO	false-positive	nit	weak	false	codex-validity	NO	partially-true	minor	no-fix	false	codex-plan-fidelity	NO	partially-true	minor	adequate	false	codex-pragmatism	in_scope
FINDING_13	dyn-dyn-bgjob-docs	rejected	NO	partially-true	nit	weak	false	codex-validity	NO	partially-true	minor	adequate	true	codex-plan-fidelity	NO	true	minor	adequate	false	codex-pragmatism	oos
