finding_id	finding_reviewers	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool	body_severity
FINDING_1	Cursor-Arch, Cursor-Innovation, Cursor-Pragmatic, Cursor-Requirements, Cursor-dyn-caller-sweep	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_2	Cursor-Arch, Cursor-Pragmatic	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_3	Cursor-Arch	accepted	YES	true	major	good	false	Claude	YES	true	major	excellent	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_4	Cursor-Arch, Cursor-Pragmatic, Codex-Pragmatic, Codex-Requirements	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_5	Cursor-Arch, Cursor-dyn-absorption-gap, Codex-dyn-absorption-gap	accepted	YES	true	minor	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_6	Cursor-Arch, Cursor-Innovation, Codex-Requirements	accepted	YES	true	major	good	false	Claude	YES	true	major	excellent	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_7	Cursor-Arch, Cursor-Innovation, Codex-Requirements, Codex-dyn-absorption-gap	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_8	Codex-Arch, Cursor-Innovation, Codex-dyn-absorption-gap	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor	important
FINDING_9	Codex-Arch, Cursor-Pragmatic, Codex-Pragmatic, Codex-Requirements, Codex-dyn-absorption-gap, Codex-dyn-caller-sweep	accepted	YES	true	major	good	false	Claude	YES	true	major	excellent	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_10	Codex-Arch	accepted	YES	true	major	good	false	Claude	YES	true	major	adequate	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_11	Cursor-Innovation	neutral	NO	partially-true	minor	adequate	false	Claude	NO	partially-true	major	adequate	true	Codex	YES	true	major	good	false	Cursor	important
FINDING_12	Codex-Innovation, Cursor-Pragmatic, Codex-dyn-caller-sweep	accepted	YES	true	major	excellent	false	Claude	YES	true	major	excellent	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_13	Cursor-Pragmatic	rejected	NO	partially-true	minor	adequate	false	Claude	NO	partially-true	minor	adequate	false	Codex	NO	true	minor	good	false	Cursor	important
FINDING_14	Codex-Pragmatic	accepted	YES	true	major	good	false	Claude	YES	true	major	excellent	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_15	Codex-Pragmatic, Cursor-dyn-absorption-gap, Codex-dyn-absorption-gap	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_16	Codex-Requirements, Codex-dyn-caller-sweep	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_17	Cursor-dyn-absorption-gap	accepted	YES	true	major	good	false	Claude	YES	partially-true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_18	Cursor-dyn-absorption-gap	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_19	Codex-dyn-caller-sweep	neutral	NO	partially-true	minor	adequate	false	Claude	YES	partially-true	major	adequate	false	Codex	NO	true	minor	good	false	Cursor	important
FINDING_20	Cursor-Innovation	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
OOS_1	Cursor-Pragmatic	accepted	NO	true	major	adequate	false	Claude	YES	true	major	adequate	false	Codex	YES	true	major	good	false	Cursor	latent
OOS_2	Cursor-dyn-absorption-gap	accepted	NO	true	major	adequate	false	Claude	YES	true	major	adequate	false	Codex	YES	true	minor	good	false	Cursor	latent
