schema_version	scope	severity	focus_area	location	what	scenario_or_breakage	suggested_fix
1	in_scope	important	correctness	skills/design/scripts/render-final-summary.sh:43-48	Plan denies script change but outcome enum rejects cancelled-assessor-worse	Stop after WORSE majority runs Final summary block; render-final-summary exits 2; operator sees no structured cancel summary	Add cancelled-assessor-worse to the case allow-list; update render-final-summary.md and test-render-final-summary.sh matrix
1	in_scope	important	correctness	skills/design/SKILL.md:266	Final summary SUMMARY_OUTCOME list omits cancelled-assessor-worse	Step 3.6 documents the token but Step 0b contract omits it; implementers may skip Final summary on Stop	Add cancelled-assessor-worse to the orchestrator enumeration beside cancelled-plan-size-hard and cancelled-decompose
1	in_scope	important	architecture	skills/design/references/approval-gates.md:11,104-114	Gate B docs route all tiers directly to Step 3b; cross-tier invariant ignores Step 3.6	HARD multi-round runs skip assessor if executor follows approval-gates.md; cross-tier prose is false	Amend invariant with HARD exception; replace Step 3b arrows with Step 3.6 (HARD) then 3b; document Gate C(c) cursor increment
1	in_scope	important	correctness	skills/design/SKILL.md:786	Gate B settle line still says proceed to Step 3b only	HARD Gate B completion bypasses Step 3.6 despite new step definition	Change settle prose to proceed to Step 3.6 when workflow_path=HARD else Step 3b
1	in_scope	important	risk-integration	skills/design/SKILL.md:30	Anti-halt step chain lists 3→3.5→3b without 3.6	Agent ends turn after Gate B before assessor or Continue/Stop on round ≥2	Insert 3.6 into the step-boundary list and Gate re-entry notes (3.5→3.6→3b on HARD)
1	in_scope	important	correctness	scripts/test-design-structure.sh:196-217	Check 6 only enforces 3.5 before 3b; no 3.6 pin	Regression allows 3.5→3b skip or 3.6 placed after 3b	Extend Check 6 awk for 3.5 < 3.6 < 3b; grep Step 3.6 between Gate B and 3b in SKILL.md
1	in_scope	latent	correctness	skills/design/scripts/test-render-final-summary.sh:381-391	Outcome matrix omits cancelled-assessor-worse	New cancel token passes script change but lacks harness regression	Add cancelled-assessor-worse to the for-loop and a dedicated title/outcome assertion
1	in_scope	latent	architecture	scripts/lib-timing-kinds.md	Timing allowlist rule requires .md sibling update; plan only lists .sh	Allow-list drift undocumented for operators/readers	Append claude/codex/cursor-plan-assessor entries to lib-timing-kinds.md in the same PR
1	out_of_scope	important	security	SECURITY.md:53-59	New external assessor panel not covered in security policy	Operators lack documented read-only/sandbox posture for assessor launches	Add assessor dispatch to the external-tool delegation paragraph (mirror plan voters)
1	out_of_scope	latent	architecture	skills/shared/topology.tsv	Design topology projection may omit new Step 3.6	Consumer topology counts/steps drift from runtime SKILL	Add or regenerate topology row for Step 3.6 if this repo maintains that projection
