finding_id	reviewer_slots	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain
FINDING_1	cursor-specialist-structure-output.txt	rejected	EXONERATE	partially-true	minor	adequate	false	NO	false-positive	nit	weak	false	NO	false-positive	uncertain	adequate	false
FINDING_10	cursor-specialist-correctness-output.txt	rejected	YES	true		adequate	true	NO	false-positive	minor	weak	false	NO	false-positive	uncertain	adequate	false
FINDING_11	cursor-specialist-testing-output.txt	rejected	YES	true	major	excellent	false	NO	false-positive	minor	weak	false	NO	false-positive	uncertain	adequate	false
FINDING_12	cursor-specialist-security-output.txt	rejected	EXONERATE	partially-true	minor	adequate	false	NO	false-positive	major	adequate	false	NO	false-positive	uncertain	adequate	false
FINDING_13	cursor-specialist-edge-cases-output.txt	rejected	YES	true	major	excellent	false	NO	false-positive	minor	adequate	false	NO	false-positive	uncertain	adequate	false
FINDING_14	cursor-specialist-edge-cases-output.txt	rejected	NO		uncertain	uncertain	true	NO	false-positive	minor	adequate	false	NO	false-positive	uncertain	adequate	false
FINDING_15	cursor-specialist-edge-cases-output.txt	accepted	YES	uncertain		adequate	true	NO	false-positive	minor	adequate	false	YES	partially-true	minor	good	false
FINDING_16	cursor-specialist-edge-cases-output.txt	accepted	YES	true		adequate	true	NO	false-positive	minor	weak	false	YES	true	minor	good	false
FINDING_17	cursor-specialist-edge-cases-output.txt	exonerated	NO		nit	uncertain	true	EXONERATE	partially-true	nit	weak	false	EXONERATE	true	nit	weak	false
FINDING_18	cursor-specialist-plan-fidelity-output.txt	accepted	YES	true	major	excellent	false	YES	true	minor	adequate	false	YES	true	minor	good	false
FINDING_19	cursor-specialist-plan-fidelity-output.txt	accepted	YES	uncertain	major	adequate	true	YES	partially-true	minor	adequate	false	YES	true	minor	good	false
FINDING_2	cursor-specialist-structure-output.txt	rejected	EXONERATE	partially-true	minor	adequate	false	NO	false-positive	nit	weak	false	NO	false-positive	uncertain	adequate	false
FINDING_20	cursor-specialist-plan-fidelity-output.txt	rejected	NO		nit	uncertain	true	NO	true	nit	no-fix	false	EXONERATE	true	nit	no-fix	false
FINDING_3	cursor-specialist-structure-output.txt	exonerated	EXONERATE	true	nit	weak	false	EXONERATE	true	nit	weak	false	EXONERATE	true	nit	adequate	false
FINDING_4	cursor-specialist-structure-output.txt|cursor-specialist-correctness-output.txt|cursor-specialist-edge-cases-output.txt	rejected	EXONERATE	true	minor	adequate	false	NO	false-positive	minor	adequate	false	NO	false-positive	uncertain	adequate	false
FINDING_5	cursor-specialist-structure-output.txt|cursor-specialist-correctness-output.txt|cursor-specialist-plan-fidelity-output.txt	accepted	YES	uncertain	major	weak	true	EXONERATE	partially-true	nit	weak	false	YES	true	minor	good	false
FINDING_6	cursor-specialist-structure-output.txt	exonerated	EXONERATE	true	nit	weak	false	EXONERATE	true	nit	weak	false	EXONERATE	true	nit	weak	false
FINDING_7	cursor-specialist-structure-output.txt	exonerated	YES	true	nit	adequate	false	EXONERATE	true	nit	weak	false	EXONERATE	true	nit	weak	false
FINDING_8	cursor-specialist-structure-output.txt|cursor-specialist-plan-fidelity-output.txt	accepted	YES	true	minor	adequate	false	YES	true	major	adequate	false	EXONERATE	true	minor	adequate	false
FINDING_9	cursor-specialist-correctness-output.txt|cursor-specialist-edge-cases-output.txt	rejected	YES	true	major	excellent	false	NO	false-positive	minor	weak	false	NO	false-positive	uncertain	adequate	false
