finding_id	finding_reviewers	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool
FINDING_1	Codex-Arch, Codex-Pragmatic, Codex-Requirements, Cursor-dyn-bash-parity, Cursor-dyn-state-file-premises	accepted	YES	true	major	excellent	false	Claude	YES	true	major	excellent	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_2	Cursor-Edge, Cursor-Innovation	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_3	Codex-Edge, Codex-Pragmatic, Codex-dyn-state-file-premises	accepted	YES	true	major	excellent	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_4	Codex-Pragmatic, Codex-dyn-bash-parity, Codex-dyn-state-file-premises	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_5	Codex-Pragmatic	accepted	YES	partially-true	major	adequate	true	Claude	YES	partially-true	major	adequate	true	Codex	YES	true	major	excellent	false	Cursor
FINDING_6	Codex-Requirements, Codex-dyn-state-file-premises	accepted	EXONERATE	partially-true	minor	adequate	false	Claude	YES	true	major	good	false	Codex	YES	partially-true	major	good	false	Cursor
FINDING_7	Codex-Requirements	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor
FINDING_8	Cursor-dyn-bash-parity	exonerated	YES	true	major	adequate	false	Claude	EXONERATE	true	major	adequate	false	Codex	EXONERATE	true	major	adequate	false	Cursor
FINDING_9	Cursor-dyn-bash-parity	accepted	YES	true	major	good	false	Claude	YES	true	minor	good	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_10	Cursor-dyn-bash-parity, Codex-dyn-bash-parity	exonerated	EXONERATE	false-positive	minor	weak	false	Claude	EXONERATE	partially-true	minor	weak	false	Codex	YES	true	major	good	false	Cursor
FINDING_11	Cursor-dyn-bash-parity	exonerated	EXONERATE	false-positive	minor	weak	false	Claude	EXONERATE	partially-true	minor	weak	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_12	Cursor-dyn-bash-parity	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	minor	good	false	Cursor
FINDING_13	Codex-dyn-bash-parity	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor
FINDING_14	Codex-dyn-bash-parity	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor
OOS_2	Cursor-Requirements	accepted	YES	true	nit	adequate	false	Claude	EXONERATE	true	nit	adequate	false	Codex	YES	true	nit	excellent	false	Cursor
