finding_id	finding_reviewers	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool	body_severity	scope
FINDING_1	Cursor-Arch, Cursor-Innovation, Cursor-Pragmatic, Cursor-Requirements	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	blocking	in_scope
FINDING_2	Cursor-Arch, Codex-Arch, Cursor-Requirements	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	blocking	in_scope
FINDING_3	Cursor-Arch, Cursor-Requirements	accepted	YES	true	major	excellent	false	Claude	NO	false-positive	nit	no-fix	false	Codex	YES	true	major	excellent	false	Cursor	blocking	in_scope
FINDING_4	Cursor-Arch, Cursor-Innovation, Cursor-Pragmatic, Cursor-Requirements	neutral	NO	partially-true	minor	adequate	false	Claude	NO	partially-true	minor	adequate	false	Codex	YES	true	major	excellent	false	Cursor	important	oos
FINDING_5	Cursor-Arch, Codex-Arch, Cursor-Innovation, Codex-Innovation, Cursor-Pragmatic, Codex-Pragmatic, Codex-Requirements	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor	important	in_scope
FINDING_6	Cursor-Arch	rejected	NO	false-positive	nit	adequate	false	Claude	NO	false-positive	nit	no-fix	false	Codex	NO	false-positive	nit	adequate	false	Cursor	important	in_scope
FINDING_7	Cursor-Innovation	accepted	NO	partially-true	minor	adequate	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important	in_scope
FINDING_8	Cursor-Innovation, Cursor-dyn-Ledger Cache Correctness	neutral	NO	partially-true	minor	adequate	false	Claude	NO	partially-true	minor	adequate	false	Codex	YES	true	major	excellent	false	Cursor	important	oos
FINDING_9	Codex-Innovation	neutral	NO	partially-true	minor	adequate	false	Claude	NO	partially-true	minor	adequate	false	Codex	YES	true	major	excellent	false	Cursor	important	oos
FINDING_10	Cursor-Pragmatic, Cursor-Requirements, Codex-Requirements	neutral	NO	partially-true	minor	adequate	false	Claude	NO	partially-true	minor	adequate	false	Codex	YES	true	major	good	false	Cursor	important	oos
FINDING_11	Cursor-Pragmatic, Cursor-Requirements, Cursor-dyn-Ledger Cache Correctness	accepted	NO	partially-true	minor	adequate	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important	in_scope
FINDING_12	Codex-Pragmatic, Codex-Requirements	accepted	YES	true	minor	good	false	Claude	NO	partially-true	minor	adequate	false	Codex	YES	true	major	excellent	false	Cursor	important	in_scope
FINDING_13	Cursor-dyn-Ledger Cache Correctness	accepted	NO	partially-true	minor	adequate	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	blocking	in_scope
FINDING_14	Cursor-dyn-Ledger Cache Correctness	accepted	NO	partially-true	minor	adequate	false	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor	important	in_scope
FINDING_15	Cursor-Arch	neutral	NO	partially-true	nit	adequate	false	Claude	NO	false-positive	nit	no-fix	false	Codex	YES	true	minor	excellent	false	Cursor	important	in_scope
FINDING_16	Cursor-Innovation	neutral	YES	true	major	good	false	Claude	NO	false-positive	nit	no-fix	false	Codex	NO	partially-true	nit	good	false	Cursor	important	oos
FINDING_17	Cursor-Pragmatic	neutral	YES	true	major	good	false	Claude	NO	false-positive	nit	no-fix	false	Codex	NO	partially-true	nit	good	false	Cursor	important	oos
OOS_1	Cursor-Arch	neutral	YES	true	minor	good	false	Claude	NO	partially-true	minor	adequate	false	Codex	NO	true	minor	good	false	Cursor	latent	oos
OOS_2	Cursor-Arch	neutral	YES	true	minor	adequate	false	Claude	NO	partially-true	minor	adequate	false	Codex	NO	true	nit	adequate	false	Cursor	latent	oos
OOS_3	Cursor-Innovation	neutral	YES	true	minor	good	false	Claude	NO	partially-true	minor	adequate	false	Codex	NO	true	minor	good	false	Cursor	latent	oos
OOS_4	Cursor-Innovation	rejected	NO	partially-true	nit	adequate	false	Claude	NO	false-positive	nit	no-fix	false	Codex	NO	true	nit	adequate	false	Cursor	latent	oos
OOS_5	Cursor-Innovation	neutral	YES	true	minor	adequate	false	Claude	NO	partially-true	minor	adequate	false	Codex	NO	partially-true	nit	adequate	false	Cursor	latent	oos
OOS_6	Cursor-Requirements	neutral	YES	true	minor	adequate	false	Claude	NO	partially-true	minor	adequate	false	Codex	NO	true	nit	adequate	false	Cursor	latent	oos
OOS_7	Cursor-Requirements	neutral	YES	true	minor	adequate	false	Claude	NO	partially-true	minor	adequate	false	Codex	NO	partially-true	nit	adequate	false	Cursor	latent	oos
OOS_8	Cursor-dyn-Ledger Cache Correctness	rejected	NO	true	minor	adequate	false	Claude	NO	false-positive	nit	no-fix	false	Codex	NO	true	nit	adequate	false	Cursor	latent	oos
OOS_9	Cursor-dyn-Ledger Cache Correctness	rejected	NO	true	minor	adequate	false	Claude	NO	partially-true	minor	adequate	false	Codex	NO	true	minor	adequate	false	Cursor	latent	oos
