finding_id	finding_reviewers	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool
FINDING_1	Cursor-Arch, Cursor-Edge, Codex-Edge, Cursor-Innovation, Cursor-Pragmatic, Cursor-Requirements	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_2	Cursor-Arch, Cursor-Pragmatic, Codex-Pragmatic	accepted	YES	true	blocker	excellent	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_3	Cursor-Arch, Codex-Arch, Codex-Edge, Codex-Innovation, Cursor-Pragmatic, Cursor-Requirements, Codex-Requirements	accepted	YES	true	major	excellent	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_4	Cursor-Arch, Codex-Arch	accepted	YES	partially-true	minor	adequate	false	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor
FINDING_5	Cursor-Arch	neutral	EXONERATE	partially-true	nit	adequate	true	Claude	NO	false-positive	nit	weak	false	Codex	YES	true	major	good	false	Cursor
FINDING_6	Cursor-Arch, Cursor-Requirements	accepted	YES	true	minor	good	false	Claude	YES	true	minor	good	false	Codex	YES	true	minor	good	false	Cursor
FINDING_7	Cursor-Arch	accepted	EXONERATE	partially-true	minor	adequate	false	Claude	YES	true	minor	excellent	false	Codex	YES	true	minor	good	false	Cursor
FINDING_8	Cursor-Arch, Cursor-dyn-step-registry-coverage, Codex-dyn-step-registry-coverage	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_9	Codex-Arch, Codex-Edge, Codex-Innovation, Cursor-Pragmatic, Codex-Pragmatic, Cursor-Requirements, Codex-Requirements, Codex-dyn-step-registry-coverage	accepted	YES	true	major	excellent	false	Claude	YES	true	major	excellent	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_10	Codex-Arch, Codex-Edge, Codex-Innovation, Codex-Pragmatic, Cursor-Requirements	accepted	YES	true	major	good	false	Claude	YES	true	major	excellent	false	Codex	EXONERATE	true	minor	adequate	false	Cursor
FINDING_11	Codex-Arch, Codex-Innovation, Cursor-Pragmatic, Codex-Pragmatic, Cursor-Requirements	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor
FINDING_12	Codex-Arch, Codex-Pragmatic, Cursor-Requirements, Cursor-dyn-script-contract-mirror, Codex-dyn-script-contract-mirror	accepted	YES	true	major	excellent	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_13	Codex-Arch, Codex-Innovation, Cursor-dyn-script-contract-mirror, Codex-dyn-script-contract-mirror	accepted	YES	true	minor	excellent	false	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor
FINDING_14	Codex-Edge, Cursor-dyn-script-contract-mirror, Codex-dyn-script-contract-mirror	accepted	YES	true	minor	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor
FINDING_15	Codex-Innovation, Cursor-Pragmatic, Cursor-Requirements, Codex-Requirements	accepted	YES	true	major	excellent	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_16	Codex-Innovation, Cursor-Pragmatic, Codex-Pragmatic, Cursor-Requirements, Codex-Requirements, Cursor-dyn-script-contract-mirror, Codex-dyn-script-contract-mirror	accepted	YES	true	minor	excellent	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_17	Codex-Pragmatic, Cursor-Requirements	accepted	YES	true	major	good	false	Claude	YES	true	major	adequate	false	Codex	YES	true	major	good	false	Cursor
FINDING_18	Cursor-Pragmatic, Codex-dyn-step-registry-coverage, Cursor-dyn-prelude-injection-audit, Codex-dyn-prelude-injection-audit	accepted	YES	true	major	adequate	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor
