finding_id	finding_reviewers	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool	body_severity	scope
FINDING_1	Cursor-Arch, Cursor-Innovation, Cursor-Pragmatic, Cursor-Requirements, Cursor-dyn-Oos Security Router	accepted	NO	partially-true	nit	weak	false	Claude	YES	true	major	good	false	Codex	YES	partially-true	major	excellent	false	Cursor	important	in_scope
FINDING_2	Cursor-Arch, Codex-Innovation, Cursor-Pragmatic, Codex-dyn-Oos Security Router	neutral	NO	uncertain	minor	adequate	true	Claude	NO	false-positive	minor	uncertain	false	Codex	YES	true	major	excellent	false	Cursor	important	oos
FINDING_3	Cursor-Innovation, Codex-Pragmatic, Cursor-Requirements	rejected	NO	partially-true	minor	adequate	false	Claude	NO	false-positive	minor	uncertain	false	Codex	NO	true	major	excellent	false	Cursor	blocking	in_scope
FINDING_4	Cursor-Pragmatic, Cursor-dyn-Oos Security Router, Codex-dyn-Oos Security Router	accepted	NO	true	minor	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important	in_scope
FINDING_5	Codex-Requirements	neutral	NO	uncertain	nit	adequate	false	Claude	NO	partially-true	minor	adequate	true	Codex	YES	true	minor	good	false	Cursor	important	in_scope
FINDING_6	Cursor-dyn-Oos Security Router	rejected	NO	uncertain	nit	weak	false	Claude	NO	partially-true	minor	adequate	false	Codex	NO	true	nit	adequate	false	Cursor	important	in_scope
FINDING_7	Codex-dyn-Oos Security Router	neutral	NO	partially-true	minor	adequate	false	Claude	NO	false-positive	minor	uncertain	false	Codex	YES	partially-true	major	excellent	false	Cursor	blocking	oos
OOS_1	Cursor-Arch	neutral	YES	true	minor	adequate	false	Claude	NO	partially-true	minor	adequate	true	Codex	NO	true		adequate	true	Cursor	latent	oos
OOS_2	Cursor-Arch	neutral	YES	true	minor	adequate	false	Claude	NO	partially-true	minor	adequate	true	Codex	NO	true		adequate	true	Cursor	latent	oos
OOS_3	Cursor-Pragmatic	neutral	YES	true	minor	adequate	false	Claude	NO	partially-true	major	adequate	true	Codex	NO	true		good	true	Cursor	latent	oos
OOS_4	Cursor-Requirements	rejected	NO	true	minor	adequate	false	Claude	NO	partially-true	major	adequate	true	Codex	NO	true		good	true	Cursor	latent	oos
OOS_5	Cursor-dyn-Oos Security Router	rejected	NO	true	minor	adequate	false	Claude	NO	partially-true	major	adequate	true	Codex	NO	true		good	true	Cursor	latent	oos
OOS_6	Cursor-dyn-Oos Security Router	rejected	NO	partially-true	minor	adequate	true	Claude	NO	partially-true	major	adequate	true	Codex	NO	partially-true		adequate	true	Cursor	latent	oos
OOS_7	Cursor-dyn-Oos Security Router	rejected	NO	partially-true	nit	weak	false	Claude	NO	partially-true	nit	adequate	false	Codex	NO	true	nit	weak	false	Cursor	latent	oos
