finding_id	finding_reviewers	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool
FINDING_1	Cursor-Arch, Cursor-Edge, Cursor-Requirements	accepted	YES	true	major	excellent	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_2	Codex-Arch	exonerated	EXONERATE	partially-true	minor	adequate	false	Claude	EXONERATE	partially-true	minor	weak	false	Codex	EXONERATE	partially-true	minor	adequate	false	Cursor
FINDING_3	Codex-Edge	accepted	YES	true	major	excellent	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_4	Cursor-Innovation	accepted	YES	true	major	excellent	false	Claude	YES	true	major	excellent	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_5	Cursor-Innovation	accepted	EXONERATE	partially-true	minor	adequate	false	Claude	YES	true	minor	good	false	Codex	YES	true	minor	excellent	false	Cursor
FINDING_6	Cursor-Innovation	accepted	YES	true	major	good	false	Claude	EXONERATE	partially-true	minor	adequate	false	Codex	YES	true	major	good	false	Cursor
FINDING_7	Codex-Innovation	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_8	Cursor-Pragmatic	accepted	YES	true	major	excellent	false	Claude	YES	true	major	excellent	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_9	Codex-Pragmatic	accepted	YES	true	major	excellent	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_10	Codex-Pragmatic	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_11	Codex-Requirements	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_12	Codex-Requirements	accepted	YES	true	minor	good	false	Claude	YES	true	major	good	false	Codex	YES	true	minor	good	false	Cursor
FINDING_13	Cursor-dyn-anchor-threading	accepted	YES	true	major	excellent	false	Claude	YES	true	major	excellent	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_14	Codex-dyn-anchor-threading	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_15	Codex-dyn-anchor-threading	accepted	YES	true	minor	good	false	Claude	YES	true	minor	good	false	Codex	YES	true	minor	excellent	false	Cursor
FINDING_16	Cursor-dyn-marker-lifecycle	exonerated	EXONERATE	false-positive	minor	adequate	false	Claude	NO	false-positive	nit	adequate	false	Codex	EXONERATE	partially-true	minor	adequate	false	Cursor
FINDING_17	Cursor-dyn-marker-lifecycle	accepted	YES	true	major	good	false	Claude	YES	true	major	adequate	false	Codex	YES	true	major	good	false	Cursor
FINDING_18	Cursor-dyn-marker-lifecycle	accepted	YES	true	major	good	false	Claude	EXONERATE	partially-true	major	adequate	false	Codex	YES	true	major	good	false	Cursor
FINDING_19	Codex-dyn-marker-lifecycle	accepted	YES	true	major	excellent	false	Claude	YES	true	major	excellent	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_20	Cursor-dyn-shared-compat	accepted	YES	true	major	good	false	Claude	EXONERATE	partially-true	major	adequate	false	Codex	YES	true	major	good	false	Cursor
FINDING_21	Codex-dyn-shared-compat	accepted					true	Claude	YES	true	minor	good	false	Codex	YES	true	minor	good	false	Cursor
OOS_1	Cursor-Arch	accepted	YES	true	minor	good	false	Claude	YES	true	minor	good	false	Codex	YES	true	minor	excellent	false	Cursor
