finding_id	reviewer_slots	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool	scope
FINDING_1	cursor-specialist-correctness-output.txt|cursor-specialist-edge-cases-output.txt	accepted	YES	true	major	excellent	false	cursor-validity	YES	true	major	good	false	codex-plan-fidelity	YES	true	major	good	false	codex-pragmatism	in_scope
FINDING_2	codex-specialist-correctness-output.txt|codex-specialist-edge-cases-output.txt|dyn-dyn-probe-clamp-output.txt	accepted	YES	true	major	excellent	false	cursor-validity	YES	true	major	good	false	codex-plan-fidelity	YES	true	minor	good	false	codex-pragmatism	in_scope
FINDING_3	dyn-dyn-design-wait-contract-output.txt	rejected	NO	partially-true	minor	good	false	cursor-validity	NO	true	minor	adequate	false	codex-plan-fidelity	NO	partially-true	minor	adequate	false	codex-pragmatism	in_scope
FINDING_4	cursor-specialist-correctness-output.txt|dyn-dyn-design-wait-contract-output.txt	rejected	NO	true	minor	good	false	cursor-validity	NO	true	minor	adequate	false	codex-plan-fidelity	NO	partially-true	minor	adequate	false	codex-pragmatism	in_scope
FINDING_5	cursor-specialist-edge-cases-output.txt	rejected	NO	partially-true	minor	adequate	false	cursor-validity	NO	true	minor	adequate	false	codex-plan-fidelity	NO	partially-true	minor	adequate	false	codex-pragmatism	in_scope
FINDING_6	codex-specialist-correctness-output.txt	rejected	NO	true	minor	good	false	cursor-validity	NO	true	major	good	false	codex-plan-fidelity	NO	true	minor	adequate	false	codex-pragmatism	in_scope
FINDING_7	codex-specialist-edge-cases-output.txt|codex-specialist-testing-output.txt	accepted	YES	true	major	good	false	cursor-validity	NO	true	major	good	false	codex-plan-fidelity	YES	true	major	good	false	codex-pragmatism	in_scope
FINDING_8	codex-generalist-output.txt	accepted	YES	true	major	excellent	false	cursor-validity	NO	true	major	good	false	codex-plan-fidelity	YES	true	major	good	false	codex-pragmatism	in_scope
FINDING_9	codex-generalist-output.txt	neutral	YES	true	major	excellent	false	cursor-validity	NO	true	major	good	false	codex-plan-fidelity	NO	partially-true	minor	adequate	false	codex-pragmatism	in_scope
FINDING_10	cursor-specialist-correctness-output.txt|cursor-specialist-testing-output.txt	rejected	NO	true	nit	adequate	false	cursor-validity	JUDGE_ERROR				true	codex-plan-fidelity	NO	partially-true	nit	adequate	false	codex-pragmatism	oos
FINDING_11	cursor-specialist-testing-output.txt	rejected	NO	true	nit	no-fix	false	cursor-validity	JUDGE_ERROR				true	codex-plan-fidelity	NO	partially-true	nit	adequate	false	codex-pragmatism	oos
FINDING_12	cursor-specialist-edge-cases-output.txt|dyn-dyn-design-wait-contract-output.txt	rejected	NO	true	minor	adequate	false	cursor-validity	JUDGE_ERROR				true	codex-plan-fidelity	NO	partially-true	nit	adequate	false	codex-pragmatism	oos
FINDING_13	cursor-specialist-testing-output.txt	rejected	NO	true	nit	adequate	false	cursor-validity	JUDGE_ERROR				true	codex-plan-fidelity	NO	partially-true	nit	adequate	false	codex-pragmatism	oos
FINDING_14	dyn-dyn-probe-clamp-output.txt	rejected	NO	true	nit	weak	false	cursor-validity	JUDGE_ERROR				true	codex-plan-fidelity	NO	partially-true	nit	adequate	false	codex-pragmatism	oos
FINDING_15	dyn-dyn-probe-clamp-output.txt	neutral	YES	true	minor	good	false	cursor-validity	JUDGE_ERROR				true	codex-plan-fidelity	NO	partially-true	nit	adequate	false	codex-pragmatism	oos
FINDING_16	dyn-dyn-design-wait-contract-output.txt	rejected	NO	true	nit	adequate	false	cursor-validity	JUDGE_ERROR				true	codex-plan-fidelity	NO	partially-true	nit	adequate	false	codex-pragmatism	oos
FINDING_17	dyn-dyn-design-wait-contract-output.txt	rejected	NO	true	nit	weak	false	cursor-validity	JUDGE_ERROR				true	codex-plan-fidelity	NO	partially-true	nit	adequate	false	codex-pragmatism	oos
