schema_version	scope	severity	focus_area	location	what	scenario_or_breakage	suggested_fix
1	in_scope	important	correctness	plan.txt:237 vs scripts/test-implement-rebase-macro.sh:104-127	Claims test invariant (E) unchanged but (E) still keys on legacy Apply-the-Macro prose for 7.r	After SKILL swaps to rebase-checkpoint-probe fences (E) fails until grep/sed logic is updated	Pivot (E) to locate the 7.r fence line using the new rebase-checkpoint-probe.sh invocation token and drop the claim that (E) is unchanged
1	in_scope	important	correctness	plan.txt:43-44 plan.txt:108 vs scripts/rebase-push.sh:102-228	Wrapper M2 says parse REBASE_ERROR from captured stderr for rc=3 test case 6 stubs stderr	rebase-push emits REBASE_ERROR via emit_kv to FD3 same contract stream as skip markers stderr file often empty so wrapper misses error and tests encode wrong channel	Parse REBASE_ERROR from the same captured stdout contract stream used for SKIPPED CONFLICT_FILES align test stubs and SKILL pointer prose with emit_kv contract
1	in_scope	important	correctness	plan.txt:155-157 vs skills/implement/SKILL.md:139-142	Orchestrator routing lists one failed template keyed off REBASE_OUTCOME=failed plus REBASE_ERROR	Exit 3 today uses non-conflict bail line other non-zero uses different unexpected exit line conflating both breaks operator-visible contract	Preserve two branches exit 3 parse REBASE_ERROR use existing non-conflict string other-rc use unexpected exit template still set STALL_TRACKING from wrapper exit rc
1	in_scope	important	risk-integration	plan.txt:297-298 vs agent-lint.toml:780-880	Claims make lint agent-lint G004 passes without citing agent-lint.toml edits	New Makefile-only harnesses and sourced-only lib-phantom-probe.sh typically need dead-script allowlist comments entries like peer test-implement-rebase-macro and lib-dirty-tree-sidecar	Extend plan with explicit agent-lint.toml allowlist rows and comments for lib-phantom-probe.sh both new test harnesses and sibling md files per repo pattern
1	in_scope	important	risk-integration	plan.txt:243-256 vs Makefile:60-71 docs/linting.md:38-42	Adds Makefile targets but not which test-harnesses-N shard	prerequisite test-harness-shards-coverage fails or new tests never run in CI until assigned	Add step assign each new target to exactly one test-harnesses-M list and run test-harness-shards-coverage
1	in_scope	nit	code-quality	plan.txt:99-117 vs plan.txt:125-134	Combined harness omits explicit STATUS=tracked-only green case	Standalone harness covers tracked-only combined path also hits that branch in production	Add optional tracked-only case to test-rebase-checkpoint-probe.sh or justify parity with standalone harness only
1	in_scope	latent	security	plan.txt:14-16	PHANTOM_APPEND_WARN_ERROR embeds raw stderr into KV line without newline sanitization	Multi-line or crafted stderr could break token-aware KV parsing or log consumers	Single-line sanitize stderr same as rebase-push REBASE_OUTPUT newline folding before emit_kv
1	in_scope	important	correctness	plan.txt:237 vs scripts/test-implement-rebase-macro.sh:104-127	Claims test (E) unchanged but (E) still greps legacy Apply-the-Macro line for 7.r	7.r structural test fails after SKILL edits until logic is updated	Pivot (E) to anchor on the new rebase-checkpoint-probe.sh 7.r invocation line remove unchanged claim
1	in_scope	important	correctness	plan.txt:43-44 plan.txt:108 vs scripts/rebase-push.sh:102-228	rc=3 path parses REBASE_ERROR from stderr test case 6 stubs stderr	rebase-push emits REBASE_ERROR via emit_kv to FD3 same contract stream as skip markers stderr often empty	Merge parse use the stdout tempfile used for skip markers update case 6 stubs and doc strings away from stderr
1	in_scope	important	correctness	plan.txt:155-157 vs skills/implement/SKILL.md:139-142	Single failed bail template for REBASE_OUTCOME=failed	Exit 3 vs other non-zero currently use different operator-visible strings conflating them changes UX	Branch on wrapper exit code or add KV so exit 3 keeps non-conflict bail string other rc keeps unexpected exit string
1	in_scope	important	risk-integration	plan.txt:297-298 vs agent-lint.toml:780-880	Asserts agent-lint G004 passes without agent-lint.toml allowlist edits	New sourced lib and Makefile-only harnesses are usually allowlisted with comments	Plan explicit agent-lint.toml entries for lib-phantom-probe.sh both new test scripts and sibling md files
1	in_scope	important	risk-integration	plan.txt:243-256 vs Makefile:60-71 docs/linting.md:38-42	New make targets without test-harnesses-N shard assignment	CI shard coverage guard can fail or skip new harnesses	Add shard pick for each target run test-harness-shards-coverage
1	in_scope	nit	code-quality	plan.txt:99-117 vs plan.txt:125-134	Combined harness lacks STATUS=tracked-only case	Standalone covers tracked-only combined green path can hit it too	Add tracked-only case to test-rebase-checkpoint-probe.sh or document intentional omission
1	in_scope	latent	security	plan.txt:14-16	PHANTOM_APPEND_WARN_ERROR embeds raw stderr into KV	Multi-line stderr can break token-aware KV parsing	Sanitize newlines in captured stderr before emit_kv like rebase-push newline fold on REBASE_OUTPUT
