finding_id	finding_reviewers	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool
FINDING_18	Codex-Pragmatic	accepted	YES	true	nit	adequate	false	Claude	YES	true	nit	good	false	Codex	YES	true	nit	good	false	Cursor
FINDING_19	Cursor-Requirements	accepted	YES	true	major	excellent	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_20	Codex-Requirements	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_21	Codex-Requirements	accepted	YES	true	major	excellent	false	Claude	YES	true	major	excellent	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_22	Codex-Requirements	accepted	YES	true	major	excellent	false	Claude	YES	true	major	excellent	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_23	Codex-Requirements	accepted	YES	true	minor	adequate	false	Claude	YES	true	minor	good	false	Codex	YES	true	minor	good	false	Cursor
FINDING_24	Cursor-dyn-kv-contract-tracer	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_25	Cursor-dyn-kv-contract-tracer	accepted	YES	true	major	good	false	Claude	YES	true	minor	good	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_26	Cursor-dyn-kv-contract-tracer	exonerated	EXONERATE	partially-true	nit	weak	false	Claude	EXONERATE	partially-true	minor	weak	false	Codex	EXONERATE	partially-true	minor	adequate	false	Cursor
FINDING_27	Cursor-dyn-kv-contract-tracer	exonerated	YES	true	nit	adequate	false	Claude	EXONERATE	partially-true	nit	adequate	false	Codex	EXONERATE	partially-true	nit	adequate	false	Cursor
FINDING_28	Cursor-dyn-kv-contract-tracer	exonerated	YES	true	minor	adequate	false	Claude	EXONERATE	partially-true	minor	adequate	false	Codex	EXONERATE	true	minor	adequate	false	Cursor
FINDING_29	Codex-dyn-kv-contract-tracer	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_30	Codex-dyn-kv-contract-tracer	accepted	YES	true	minor	good	false	Claude	YES	true	minor	good	false	Codex	YES	true	minor	good	false	Cursor
FINDING_31	Cursor-dyn-harness-drift-auditor	accepted	YES	true	major	excellent	false	Claude					true	Codex	YES	true	major	excellent	false	Cursor
FINDING_32	Codex-dyn-harness-drift-auditor	accepted	YES	true	major	excellent	false	Claude					true	Codex	YES	true	major	excellent	false	Cursor
FINDING_33	Codex-dyn-harness-drift-auditor	accepted	YES	true	major	excellent	false	Claude					true	Codex	YES	true	major	excellent	false	Cursor
FINDING_34	Cursor-dyn-sanitizer-byte-scope	accepted	YES	true	major	excellent	false	Claude					true	Codex	YES	true	major	excellent	false	Cursor
FINDING_35	Codex-dyn-sanitizer-byte-scope	accepted	YES	true	major	excellent	false	Claude					true	Codex	YES	true	major	excellent	false	Cursor
FINDING_36	Codex-dyn-sanitizer-byte-scope	accepted	YES	true	major	excellent	false	Claude					true	Codex	YES	true	major	excellent	false	Cursor
FINDING_37	Codex-dyn-sanitizer-byte-scope	accepted	YES	true	minor	good	false	Claude					true	Codex	YES	true	minor	good	false	Cursor
OOS_1	Cursor-dyn-kv-contract-tracer	exonerated	YES	true	minor	adequate	false	Claude					true	Codex	EXONERATE	partially-true	nit	adequate	false	Cursor
