finding_id	finding_reviewers	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool	body_severity
FINDING_1	Cursor-Arch, Cursor-Requirements	accepted	YES	true	blocker	good	false	Claude	YES	true	blocker	good	false	Codex	YES	true	blocker	excellent	false	Cursor	blocking
FINDING_2	Cursor-Arch	neutral	NO	partially-true	minor	adequate	false	Claude	NO	false-positive	minor	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_3	Cursor-Innovation	accepted	YES	true	minor	good	false	Claude	YES	true	minor	good	false	Codex	YES	true	major	good	false	Cursor	important
FINDING_4	Cursor-Arch	neutral	NO	false-positive	nit	adequate	false	Claude	NO	false-positive	major	adequate	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_5	Codex-Arch, Codex-Innovation, Codex-Pragmatic, Codex-Requirements, Codex-dyn-postplan-parity, Codex-dyn-autofix-audit	accepted	YES	true	blocker	excellent	false	Claude	YES	true	blocker	excellent	false	Codex	YES	true	blocker	excellent	false	Cursor	blocking
FINDING_6	Codex-Arch	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor	important
FINDING_7	Cursor-Innovation	accepted	NO	true	minor	adequate	false	Claude	YES	true	minor	adequate	false	Codex	YES	true	major	good	false	Cursor	important
FINDING_8	Cursor-Innovation, Cursor-dyn-postplan-parity	accepted	YES	true	major	good	false	Claude	YES	true	major	excellent	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_9	Cursor-Innovation, Cursor-dyn-launcher-cutover, Codex-dyn-launcher-cutover	accepted	YES	true	blocker	excellent	false	Claude	YES	true	blocker	good	false	Codex	YES	true	blocker	excellent	false	Cursor	blocking
FINDING_10	Cursor-Arch, Cursor-Innovation, Cursor-dyn-postplan-parity	accepted	NO	partially-true	minor	adequate	false	Claude	YES	true	blocker	good	false	Codex	YES	partially-true	major	good	false	Cursor	important
FINDING_11	Cursor-Arch, Cursor-Innovation	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	NO	partially-true	major	good	false	Cursor	important
FINDING_12	Cursor-Pragmatic, Codex-dyn-postplan-parity	accepted	YES	true	blocker	excellent	false	Claude	YES	true	blocker	good	false	Codex	YES	true	blocker	excellent	false	Cursor	blocking
FINDING_13	Codex-Requirements	accepted	NO	partially-true	nit	adequate	false	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor	important
FINDING_14	Cursor-dyn-postplan-parity	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_15	Cursor-dyn-postplan-parity	accepted	YES	true	blocker	good	false	Claude	YES	true	blocker	adequate	false	Codex	YES	true	blocker	excellent	false	Cursor	blocking
FINDING_16	Cursor-dyn-postplan-parity	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_17	Cursor-dyn-autofix-audit	accepted	NO	partially-true	minor	adequate	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_18	Codex-Innovation	neutral	NO	partially-true	minor	adequate	false	Claude	YES	true	major	good	false	Codex	NO	partially-true	minor	adequate	false	Cursor	important
OOS_1	Cursor-Arch	rejected	NO	true	nit	adequate	false	Claude	NO	true	nit	weak	false	Codex	NO	true	nit	adequate	false	Cursor	latent
OOS_2	Cursor-Innovation	rejected	NO	true	nit	adequate	false	Claude	NO	true	nit	adequate	false	Codex	NO	true	nit	good	false	Cursor	nit
OOS_3	Cursor-Innovation	rejected	NO	true	nit	adequate	false	Claude	NO	true	nit	weak	false	Codex	NO	true	nit	adequate	false	Cursor	nit
OOS_4	Cursor-dyn-postplan-parity	neutral	YES	true		good	true	Claude	NO	partially-true	minor	adequate	false	Codex	NO	false-positive	minor	weak	false	Cursor	important
