finding_id	reviewer_slots	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool	scope
FINDING_1	cursor-specialist-correctness-output.txt|dyn-dyn-ci-timeout-bail-output.txt	accepted	YES	true	major	excellent	false	cursor-validity	YES	true	major	excellent	false	cursor-plan-fidelity	YES	true	major	excellent	false	cursor-pragmatism	in_scope
FINDING_2	cursor-specialist-correctness-output.txt|cursor-specialist-edge-cases-output.txt	rejected	NO	true		good	true	cursor-validity	NO	true		good	true	cursor-plan-fidelity	NO	true		good	true	cursor-pragmatism	in_scope
FINDING_3	cursor-specialist-correctness-output.txt	neutral	YES	true	minor	good	false	cursor-validity	NO	true	nit	good	false	cursor-plan-fidelity	NO	true	nit	good	false	cursor-pragmatism	oos
FINDING_4	cursor-specialist-testing-output.txt|dyn-dyn-ci-timeout-bail-output.txt	accepted	YES	true	major	excellent	false	cursor-validity	YES	true	major	excellent	false	cursor-plan-fidelity	YES	true	major	excellent	false	cursor-pragmatism	in_scope
FINDING_5	cursor-specialist-edge-cases-output.txt	rejected	NO	partially-true		adequate	true	cursor-validity	NO	true		adequate	true	cursor-plan-fidelity	NO	true		adequate	true	cursor-pragmatism	in_scope
FINDING_6	cursor-specialist-correctness-output.txt|cursor-specialist-edge-cases-output.txt|dyn-dyn-ci-timeout-bail-output.txt	neutral	YES	true	minor	adequate	false	cursor-validity	NO	true		adequate	true	cursor-plan-fidelity	NO	true		adequate	true	cursor-pragmatism	oos
FINDING_7	cursor-specialist-correctness-output.txt	rejected	NO	true	nit	adequate	false	cursor-validity	NO	true		adequate	true	cursor-plan-fidelity	NO	true		adequate	true	cursor-pragmatism	oos
FINDING_8	cursor-specialist-edge-cases-output.txt	rejected	NO	partially-true		weak	true	cursor-validity	NO	partially-true		weak	true	cursor-plan-fidelity	NO	partially-true		weak	true	cursor-pragmatism	oos
FINDING_9	cursor-specialist-edge-cases-output.txt	rejected	NO	true	nit	adequate	false	cursor-validity	NO	true	nit	adequate	false	cursor-plan-fidelity	NO	true	nit	adequate	false	cursor-pragmatism	oos
FINDING_10	cursor-specialist-edge-cases-output.txt	rejected	NO	true	nit	good	false	cursor-validity	NO	true	nit	good	false	cursor-plan-fidelity	NO	partially-true	nit	adequate	false	cursor-pragmatism	oos
FINDING_11	cursor-specialist-testing-output.txt	neutral	YES	true	minor	good	false	cursor-validity	NO	true	nit	good	false	cursor-plan-fidelity	NO	true	nit	good	false	cursor-pragmatism	oos
FINDING_12	cursor-specialist-testing-output.txt	rejected	NO	true	nit	adequate	false	cursor-validity	NO	true	nit	adequate	false	cursor-plan-fidelity	NO	true	nit	adequate	false	cursor-pragmatism	oos
FINDING_13	cursor-specialist-testing-output.txt	neutral	YES	true	minor	good	false	cursor-validity	NO	true		good	true	cursor-plan-fidelity	NO	true		good	true	cursor-pragmatism	oos
FINDING_14	dyn-dyn-ci-timeout-bail-output.txt	neutral	YES	true		good	true	cursor-validity	NO	true		good	true	cursor-plan-fidelity	NO	true		good	true	cursor-pragmatism	oos
FINDING_15	dyn-dyn-ci-timeout-bail-output.txt	rejected	NO	partially-true		adequate	true	cursor-validity	NO	partially-true		adequate	true	cursor-plan-fidelity	NO	true		adequate	true	cursor-pragmatism	oos
FINDING_16	dyn-dyn-ci-timeout-bail-output.txt	rejected	NO	true	nit	no-fix	false	cursor-validity	NO	true	nit	no-fix	false	cursor-plan-fidelity	NO	true	nit	no-fix	false	cursor-pragmatism	oos
