finding_id	finding_reviewers	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool	body_severity
FINDING_1	Cursor-Arch, Codex-Innovation	rejected	NO		minor	adequate	true	Claude	NO	partially-true	minor	good	false	Codex	NO	partially-true	minor	good	false	Cursor	important
FINDING_2	Cursor-Arch, Cursor-Innovation	accepted	YES	true	major	good	false	Claude	YES	true	major	excellent	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_3	Cursor-Arch, Cursor-Innovation, Cursor-Pragmatic	accepted	YES	true	major	good	false	Claude	YES	true	major	excellent	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_4	Cursor-Arch, Cursor-Innovation	accepted	NO	partially-true	minor	adequate	false	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor	important
FINDING_5	Cursor-Arch	rejected	NO	true	minor	adequate	false	Claude	NO	partially-true	nit	adequate	false	Codex	NO	partially-true	nit	adequate	false	Cursor	latent
FINDING_6	Codex-Arch, Codex-Pragmatic	accepted	YES	true	major	good	false	Claude	YES	true	blocker	excellent	false	Codex	YES	true	blocker	excellent	false	Cursor	important
FINDING_7	Codex-Arch	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor	important
FINDING_8	Codex-Arch	accepted	YES	true	major	good	false	Claude	YES	true	major	excellent	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_9	Cursor-Innovation	rejected	NO		minor	adequate	true	Claude	NO	partially-true	minor	adequate	false	Codex	NO	true	minor	adequate	false	Cursor	important
FINDING_10	Codex-Innovation	accepted	YES	true	major	good	true	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor	important
FINDING_11	Codex-Pragmatic	accepted	NO	partially-true	minor	adequate	false	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor	important
FINDING_12	Codex-Pragmatic	accepted	NO	partially-true	minor	adequate	true	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor	important
FINDING_13	Cursor-Requirements	accepted	YES	true	major	good	false	Claude	NO	partially-true	minor	adequate	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_14	Codex-Requirements	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor	important
FINDING_15	Codex-Requirements	accepted	YES	true	major	good	false	Claude	YES	true	major	excellent	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_16	Cursor-dyn-ownership-trace	neutral	NO		minor	adequate	true	Claude	NO	partially-true	minor	good	false	Codex	YES	true	major	good	false	Cursor	important
FINDING_17	Codex-dyn-ownership-trace	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor	important
FINDING_18	Cursor-dyn-tier-b-leakage-gaps, Codex-dyn-tier-b-leakage-gaps	accepted	YES	true	major	good	false	Claude	YES	true	major	excellent	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_19	Codex-dyn-tier-b-leakage-gaps	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor	important
OOS_1	Cursor-Arch	rejected	NO	true	minor	adequate	false	Claude	NO	partially-true	nit	adequate	false	Codex	NO	partially-true	nit	adequate	false	Cursor	latent
OOS_2	Cursor-Arch	rejected	NO	true	nit	adequate	false	Claude	NO	true	nit	weak	false	Codex	NO	true	nit	weak	false	Cursor	nit
OOS_3	Cursor-Innovation	accepted	YES	true	minor	adequate	false	Claude	YES	true	minor	adequate	false	Codex	YES	true	minor	adequate	false	Cursor	latent
OOS_4	Cursor-Innovation	accepted	YES	true	minor	adequate	false	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor	latent
