finding_id	finding_reviewers	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool
FINDING_1	Cursor-Arch, Codex-dyn-bash-python-boundary	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor
FINDING_2	Cursor-Arch, Cursor-Edge, Cursor-Innovation	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor
FINDING_3	Codex-Arch	accepted	YES	partially-true	major	adequate	true	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor
FINDING_4	Codex-Edge, Codex-Innovation	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor
FINDING_5	Codex-Edge	accepted	YES	true	major	good	false	Claude	YES	true	major	excellent	false	Codex	YES	true	major	good	false	Cursor
FINDING_6	Codex-Innovation	accepted	YES	true	nit	adequate	false	Claude	YES	true	minor	good	false	Codex	EXONERATE	partially-true	nit	adequate	false	Cursor
FINDING_7	Cursor-Pragmatic, Cursor-Requirements	accepted	YES	uncertain	major	good	true	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor
FINDING_8	Codex-Pragmatic	accepted	YES	true	major	adequate	false	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor
FINDING_9	Cursor-dyn-bash-python-boundary	accepted	YES	partially-true	major	good	true	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor
FINDING_10	Codex-dyn-bash-python-boundary	accepted	YES	true	minor	adequate	false	Claude	YES	true	minor	good	false	Codex	YES	true	minor	good	false	Cursor
FINDING_11	Cursor-dyn-writer-ordering, Codex-dyn-writer-ordering	accepted	YES	true	major	excellent	false	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor
