finding_id	finding_reviewers	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool	body_severity	scope
FINDING_1	Cursor-Arch, Cursor-Pragmatic, Codex-Pragmatic, Codex-Requirements	accepted	YES	true	major	excellent	false	Claude	YES	true	major	good	false	Codex	YES	true	minor	excellent	false	Cursor	important	in_scope
FINDING_2	Cursor-Arch	rejected	NO	partially-true	nit	adequate	false	Claude	NO	partially-true	minor	adequate	false	Codex	NO	true	nit	good	false	Cursor	important	in_scope
FINDING_3	Codex-Arch	neutral	NO	partially-true	minor	adequate	true	Claude	NO	false-positive	uncertain	uncertain	false	Codex	YES	true	major	excellent	false	Cursor	important	oos
FINDING_4	Codex-Arch	accepted	YES	true	major	good	false	Claude	NO	partially-true	major	adequate	false	Codex	YES	true	minor	good	false	Cursor	important	in_scope
FINDING_5	Cursor-Innovation	neutral	NO	partially-true	minor	adequate	false	Claude	YES	true	major	good	false	Codex	NO	partially-true	minor	adequate	false	Cursor	important	oos
FINDING_6	Cursor-Pragmatic	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important	in_scope
FINDING_7	Cursor-Pragmatic	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	blocking	in_scope
FINDING_8	Cursor-Pragmatic	neutral	NO	false-positive	minor	adequate	false	Claude	YES	true	major	good	false	Codex	NO	true	minor	adequate	false	Cursor	important	oos
FINDING_9	Cursor-Requirements	rejected	NO	false-positive	minor	adequate	false	Claude	NO	true	major	good	false	Codex	NO	true	major	good	false	Cursor	blocking	in_scope
FINDING_10	Cursor-Arch	rejected	NO	partially-true	minor	adequate	false	Claude	NO	partially-true	minor	adequate	false	Codex	NO	partially-true	nit	good	false	Cursor	important	in_scope
FINDING_11	Cursor-Innovation	rejected	NO	partially-true	minor	adequate	false	Claude	NO	partially-true	minor	adequate	false	Codex	NO	partially-true	nit	good	false	Cursor	important	in_scope
FINDING_12	Cursor-Innovation	rejected	NO	partially-true	minor	adequate	false	Claude	NO	partially-true	minor	adequate	false	Codex	NO	partially-true	minor	adequate	false	Cursor	important	in_scope
FINDING_13	Cursor-Requirements	rejected	NO	partially-true	minor	weak	false	Claude	NO	partially-true	minor	adequate	false	Codex	NO	partially-true	minor	adequate	false	Cursor	important	in_scope
