finding_id	reviewer_slots	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool	scope
FINDING_1	codex-specialist-correctness|dyn-dyn-launcher	neutral	YES	true	major	good	false	codex-validity	NO	false-positive	uncertain	no-fix	false	codex-plan-fidelity	NO	false-positive	major	adequate	false	codex-pragmatism	oos
FINDING_2	codex-specialist-correctness	rejected	NO	partially-true	minor	adequate	false	codex-validity	NO	partially-true	minor	adequate	false	codex-plan-fidelity	NO	partially-true	minor	adequate	false	codex-pragmatism	in_scope
FINDING_3	cursor-specialist-edge-cases|codex-specialist-edge-cases	accepted	YES	true	major	good	false	codex-validity	NO	false-positive	uncertain	no-fix	false	codex-plan-fidelity	YES	true	major	good	false	codex-pragmatism	in_scope
FINDING_4	cursor-specialist-edge-cases	neutral	NO	false-positive	nit	weak	false	codex-validity	NO	false-positive	uncertain	no-fix	false	codex-plan-fidelity	YES	true	major	good	false	codex-pragmatism	oos
FINDING_5	cursor-specialist-edge-cases	rejected	NO	partially-true	minor	adequate	false	codex-validity	NO	partially-true	minor	adequate	false	codex-plan-fidelity	NO	false-positive	minor	adequate	false	codex-pragmatism	in_scope
FINDING_6	cursor-specialist-edge-cases	rejected	NO	partially-true	minor	adequate	false	codex-validity	JUDGE_ERROR				true	codex-plan-fidelity	NO	partially-true	minor	adequate	false	codex-pragmatism	in_scope
FINDING_7	codex-specialist-edge-cases|dyn-dyn-launcher	accepted	YES	true	major	good	false	codex-validity	YES	true	major	good	false	codex-plan-fidelity	YES	true	major	good	false	codex-pragmatism	in_scope
FINDING_8	dyn-dyn-launcher	neutral	YES	true	blocker	good	false	codex-validity	NO	partially-true	minor	adequate	false	codex-plan-fidelity	NO	partially-true	uncertain	adequate	true	codex-pragmatism	oos
OOS_1	cursor-specialist-edge-cases|dyn-dyn-launcher	neutral	YES	true	major	good	false	codex-validity	NO	partially-true	minor	adequate	false	codex-plan-fidelity	NO	partially-true	minor	adequate	false	codex-pragmatism	oos
OOS_2	cursor-specialist-edge-cases|dyn-dyn-launcher	rejected	NO	false-positive	nit	weak	false	codex-validity	NO	partially-true	nit	adequate	false	codex-plan-fidelity	NO	true	nit	adequate	false	codex-pragmatism	oos
OOS_3	cursor-specialist-edge-cases	rejected	NO	false-positive	nit	weak	false	codex-validity	NO	partially-true	nit	adequate	false	codex-plan-fidelity	NO	true	nit	adequate	false	codex-pragmatism	oos
OOS_4	dyn-dyn-launcher	neutral	NO	partially-true	minor	adequate	false	codex-validity	YES	true	major	good	false	codex-plan-fidelity	NO	partially-true	minor	adequate	false	codex-pragmatism	oos
