1	adding `step4` to `_commit_route_sites` and calling the shared `_commit_route_run` / `_run_commit_route_leg` path would always invoke `review-and-fix commit-fixes --stage-all`, breaking implementation-specific-files and pathspec-only semantics required for the claude-fallback and recovery commit legs.
1	folding step 3/4/4.r into one immediate-background `checks-commit-route` launcher removes the foreground step 4 fence that today supplies `implement commit --message` and explicit file pathspecs (or recovery pathspec files). the composite has no pinned argv or tmpdir artifact contract, so ordinary `claude_fallback` runs can stall, commit with empty argv, or invent new semantics.
1	external no-op vs malformed-manifest recovery (`recovery-commit-message.txt` + `step2-recovery-paths-final.nul`) vs ordinary claude-fallback commit behavior is described in tests and edge cases but not pinned as deterministic selectors in code and skill prose. implementers can pick wrong inputs, commit wrong paths, skip when they should commit, or attempt a second commit on external-complete paths.
1	current skill requires `implement recovery-paths` after step 3 checks and any checks-repair mutations, then commits via `step2-recovery-paths-final.nul`. folding step 3/4/4.r removes the orchestrator interstitial; the plan edge case names the requirement but does not assign `recovery-paths` between the checks leg and the step4 commit leg inside `checks_commit_route_main`. recovery commits can use stale or missing pathspecs after repair edits.
1	today `step-2-entry.sh` runs once before the first dispatch. §2.3 q/a cycles re-invoke only `implement run-dispatch` with `--answers`. relocating token/timing marks to `run_dispatch_main` without a once-only guard duplicates step 2 token and timing ledger rows on every resume cycle and skews token reports.
1	adding the planned retired-scripts row will make `make lint-retired-scripts` flag this fixture, so the slice will fail its own lint gate.
1	the plan deletes `step2_entry_main`, but `python/test_implement_dispatch.py` still calls it directly. as soon as the symbol disappears, the test fails at runtime before the new launch path is exercised.
1	the step 6 composite documents non-zero exit with `next_action=continue` for 7.r conflicts and distinguishes seed-failed from checks-failed. the step 3 draft routes generic non-zero to step 18 without the same explicit exception for 4.r conflict relay or `stall_step` assignment.
1	a branch mismatch still has a valid branch and commit sha, but the wrapper would stop updating `ship-seed-input.env` if persistence is gated only on `post_dispatch_next=continue`. later seeding and stall recovery lose `manifest_path` and `tool_label`.
1	the plan folds 4.r into the step 3 composite but does not explicitly require rewriting skill macro paragraphs that still say checkpoint 4.r is a direct foreground `push checkpoint-probe` fence. `scripts/test-implement-structure.sh` pins that stale sentence today.
2	the planned `_run_step4_commit_leg` invokes `implement commit --message-file …`, but `commit_main` only accepts `--message` / `-m` plus optional pathspec flags. recovery and ordinary claude-fallback commit legs will fail at argv parse (usage rc 2) and never commit preserved edits.
2	the plan says `_run_step4_commit_leg` relays `commit_route_outcome` from `commit_main`, but `commit_main` emits only `committed` / `sha` / `error`. composite callers and tests keyed on `commit_route_outcome` will see missing or malformed envelopes.
2	inside the composite, `_run_step4_recovery_recompute` scope-check failure is only described as "fail the commit leg closed." today the same failure on `step2-recovery-paths-final.nul` bails to step 12d with `recovery-out-of-scope`. unpinned composite behavior falls into generic `seed-failed` / step 18 `stall_step=4` handling instead of the existing recovery bail cascade.
2	the plan pins missing-artifact `seed-failed` and step 5/7 `seeded-stall`, but not the path when checks pass and `implement commit` returns non-zero with `committed=false`. orchestrator step 3 post-parse only special-cases `checks-failed`, `stall`, and `continue`; commit failure can be misrouted to step 18, treated as invalid envelope, or proceed to 4.r without a successful implementation commit.
2	the ordinary claude-fallback wire adds `implementation-commit-paths.nul` but pins no path derivation. without a deterministic source (tracked edit list, `git diff --name-only` against a baseline, or recovery-style recompute), orchestrators can emit empty or stale nul pathspecs; `implement commit --only` then fails or commits nothing after every folded step 3 composite.
2	`_run_step4_recovery_recompute` is specified without a repo-root input, but `implement recovery-paths` requires `--repo-root`. the malformed-manifest recovery branch cannot recompute `step2-recovery-paths-final.nul` as written; step 4 recovery fails at argument parsing or guesses the wrong repository root.
2	today manifest-schema-invalid recovery bails at step 2 via `dirty-tree scope-check --paths-file "$recovery_paths_file"` before any composite. the plan only moves post-checks `recovery-paths` + final pathspec scope-check into the composite, so out-of-scope recovery deltas can reach step 3 checks and only fail later.
