finding_id	reviewer_slots	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain
FINDING_1	cursor-specialist-structure-output.txt	exonerated	YES	true		adequate	true	EXONERATE	true	minor	adequate	false	EXONERATE	true	minor	good	false
FINDING_10	cursor-specialist-testing-output.txt|cursor-specialist-plan-fidelity-output.txt	accepted	YES	true		adequate	true	YES	true	major	good	false	YES	true	major	excellent	false
FINDING_11	cursor-specialist-testing-output.txt	accepted	YES	true		adequate	true	YES	true	major	good	false	EXONERATE	true	minor	good	false
FINDING_12	cursor-specialist-testing-output.txt	exonerated	YES	true		adequate	true	EXONERATE	partially-true		adequate	true	EXONERATE	true	minor	adequate	false
FINDING_13	cursor-specialist-testing-output.txt	accepted	YES	true		adequate	true	YES	true		good	true	EXONERATE	true	minor	adequate	false
FINDING_14	cursor-specialist-security-output.txt	accepted	YES	true		good	true	YES	true	major	good	false	EXONERATE	partially-true	minor	good	true
FINDING_15	cursor-specialist-edge-cases-output.txt	accepted	YES	true		adequate	true	EXONERATE	partially-true	minor	adequate	false	YES	true	major	excellent	false
FINDING_16	cursor-specialist-edge-cases-output.txt	exonerated	YES	true		adequate	true	EXONERATE	true		adequate	true	EXONERATE	true	nit	good	false
FINDING_17	cursor-specialist-edge-cases-output.txt	exonerated	YES	partially-true		weak	true	EXONERATE	true		weak	true	EXONERATE	true	minor	adequate	false
FINDING_18	cursor-specialist-edge-cases-output.txt	accepted	YES	true		adequate	true	YES	true	minor	good	false	EXONERATE	true	minor	adequate	false
FINDING_19	cursor-specialist-plan-fidelity-output.txt	accepted	EXONERATE	true	minor	adequate	false	YES	true	major	excellent	false	YES	true	major	excellent	false
FINDING_2	cursor-specialist-structure-output.txt	exonerated	YES	true	nit	adequate	false	EXONERATE	true	nit	adequate	false	EXONERATE	true	nit	adequate	false
FINDING_20	cursor-specialist-plan-fidelity-output.txt|dyn-kv-protocol-output.txt	accepted	YES	true		adequate	true	YES	true	minor	good	false	YES	true	minor	good	false
FINDING_21	dyn-kv-protocol-output.txt	exonerated	YES	true	nit	good	false	EXONERATE	true	nit	adequate	false	EXONERATE	true	nit	adequate	false
FINDING_22	dyn-harness-regression-output.txt	accepted	YES	true		good	true	YES	true	major	excellent	false	YES	true	major	excellent	false
FINDING_3	cursor-specialist-structure-output.txt|cursor-specialist-correctness-output.txt|cursor-specialist-testing-output.txt|cursor-specialist-edge-cases-output.txt|cursor-specialist-plan-fidelity-output.txt|dyn-kv-protocol-output.txt	accepted	YES	true		excellent	true	YES	true	major	good	false	YES	true	major	excellent	false
FINDING_4	cursor-specialist-structure-output.txt|cursor-specialist-testing-output.txt|dyn-harness-regression-output.txt	accepted	YES	true		good	true	YES	true	major	good	false	YES	true	major	good	false
FINDING_5	cursor-specialist-structure-output.txt|cursor-specialist-plan-fidelity-output.txt|dyn-bash-compat-output.txt	accepted	YES	true		adequate	true	YES	true	major	excellent	false	YES	true	major	excellent	false
FINDING_6	cursor-specialist-correctness-output.txt|cursor-specialist-testing-output.txt	accepted	YES	true		adequate	true	YES	true	major	good	false	EXONERATE	partially-true	minor	adequate	false
FINDING_7	cursor-specialist-correctness-output.txt	accepted	YES	true		adequate	true	YES	true	minor	good	false	EXONERATE	true	nit	good	false
FINDING_8	cursor-specialist-correctness-output.txt|cursor-specialist-plan-fidelity-output.txt	accepted	YES	true		good	true	YES	true	major	good	false	YES	true	major	excellent	false
FINDING_9	cursor-specialist-testing-output.txt	accepted	YES	true		adequate	true	YES	true	major	good	false	YES	true	major	excellent	false
OOS_1	cursor-specialist-correctness-output.txt	exonerated	YES	true	nit	adequate	false	EXONERATE	true	nit	weak	false	EXONERATE	true	nit	weak	false
OOS_10	dyn-bash-compat-output.txt	rejected	NO	false-positive	nit	no-fix	false	NO	false-positive	nit	no-fix	false	NO	true	nit	no-fix	false
OOS_11	dyn-bash-compat-output.txt	rejected	NO	false-positive	nit	no-fix	false	NO	false-positive	nit	no-fix	false	NO	true	nit	no-fix	false
OOS_12	dyn-bash-compat-output.txt	rejected	NO	false-positive	nit	no-fix	false	NO	false-positive	nit	no-fix	false	NO	true	nit	no-fix	false
OOS_13	dyn-kv-protocol-output.txt	rejected	NO	false-positive	nit	no-fix	false	NO	false-positive	nit	no-fix	false	NO	false-positive	nit	no-fix	false
OOS_14	dyn-kv-protocol-output.txt	rejected	NO	partially-true	nit	no-fix	false	NO	true	nit	no-fix	false	NO	true	nit	no-fix	false
OOS_15	dyn-kv-protocol-output.txt	rejected	NO	partially-true	nit	no-fix	false	NO	true	nit	no-fix	false	NO	true	nit	no-fix	false
OOS_16	dyn-kv-protocol-output.txt	rejected	YES	true	nit	adequate	false	NO	true	nit	no-fix	false	NO	true	nit	no-fix	false
OOS_17	dyn-harness-regression-output.txt	rejected	NO	false-positive	nit	no-fix	false	NO	false-positive	nit	no-fix	false	NO	true	nit	no-fix	false
OOS_18	dyn-harness-regression-output.txt	rejected	YES	true	nit	adequate	false	NO	true	nit	no-fix	false	NO	true	nit	no-fix	false
OOS_2	cursor-specialist-testing-output.txt	neutral	EXONERATE	partially-true	nit	no-fix	false	YES	true	nit	adequate	false	NO	true	nit	no-fix	false
OOS_3	cursor-specialist-testing-output.txt	rejected	NO	false-positive	nit	no-fix	false	NO	true	nit	no-fix	false	NO	true	nit	no-fix	false
OOS_4	cursor-specialist-security-output.txt	neutral	YES	true	nit	adequate	false	EXONERATE	true	nit	adequate	false	NO	true	nit	weak	false
OOS_5	cursor-specialist-security-output.txt	rejected	EXONERATE	true	nit	adequate	false	NO	partially-true	nit	weak	false	NO	partially-true	nit	weak	false
OOS_6	cursor-specialist-security-output.txt	rejected	NO	partially-true	nit	no-fix	false	NO	true	nit	no-fix	false	NO	true	nit	no-fix	false
OOS_7	dyn-bash-compat-output.txt	rejected	NO	false-positive	nit	no-fix	false	NO	false-positive	nit	no-fix	false	NO	true	nit	no-fix	false
OOS_8	dyn-bash-compat-output.txt	rejected	NO	false-positive	nit	no-fix	false	NO	false-positive	nit	no-fix	false	NO	true	nit	no-fix	false
OOS_9	dyn-bash-compat-output.txt	rejected	NO	false-positive	nit	no-fix	false	NO	false-positive	nit	no-fix	false	NO	true	nit	no-fix	false
