finding_id	finding_reviewers	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool	body_severity	scope
FINDING_1	Cursor-Arch, Codex-Arch, Cursor-Innovation, Cursor-Pragmatic, Cursor-Requirements, Cursor-dyn-Proposal State Auditor	accepted	NO	false-positive	major	excellent	false	codex-validity	YES	true	major	excellent	false	codex-plan-fidelity	YES	true	major	excellent	false	codex-pragmatism	major	in_scope
FINDING_2	Cursor-Arch, Cursor-Innovation, Cursor-Pragmatic, Cursor-Requirements, Cursor-dyn-Proposal State Auditor	neutral	NO	partially-true	minor	good	false	codex-validity	NO	partially-true	minor	good	false	codex-plan-fidelity	YES	true	minor	good	false	codex-pragmatism	major	in_scope
FINDING_3	Cursor-Arch, Cursor-Pragmatic, Cursor-Requirements	neutral	NO	false-positive	major	good	false	codex-validity	NO	false-positive	nit	adequate	false	codex-plan-fidelity	YES	true	minor	good	false	codex-pragmatism	major	in_scope
FINDING_4	Codex-Arch, Cursor-Innovation, Cursor-Pragmatic	neutral	NO	false-positive	major	good	false	codex-validity	NO	false-positive	nit	good	false	codex-plan-fidelity	YES	true	minor	good	false	codex-pragmatism	major	in_scope
FINDING_5	Cursor-Arch, Cursor-Innovation, Cursor-Pragmatic, Codex-Requirements, Cursor-dyn-Proposal State Auditor	accepted	NO	false-positive	major	good	false	codex-validity	YES	true	minor	excellent	false	codex-plan-fidelity	YES	true	minor	excellent	false	codex-pragmatism	major	in_scope
FINDING_6	Codex-Arch, Cursor-Innovation, Codex-Innovation, Cursor-Pragmatic, Cursor-Requirements, Codex-Requirements, Cursor-dyn-Proposal State Auditor, Codex-dyn-Proposal State Auditor	neutral	NO	false-positive	major	excellent	false	codex-validity	YES	true	major	excellent	false	codex-plan-fidelity	NO	partially-true	minor	good	false	codex-pragmatism	major	oos
FINDING_7	Cursor-dyn-Proposal State Auditor	neutral	NO	false-positive	major	excellent	false	codex-validity	NO	false-positive	nit	excellent	false	codex-plan-fidelity	YES	true	minor	excellent	false	codex-pragmatism	major	in_scope
FINDING_8	Codex-Innovation, Codex-Requirements, Cursor-dyn-Proposal State Auditor	accepted	YES	true	major	excellent	false	codex-validity	YES	true	major	excellent	false	codex-plan-fidelity	YES	true	major	excellent	false	codex-pragmatism	major	in_scope
FINDING_9	Codex-Pragmatic, Codex-dyn-Proposal State Auditor	neutral	NO	false-positive	major	good	false	codex-validity	NO	partially-true	minor	good	false	codex-plan-fidelity	YES	true	minor	good	false	codex-pragmatism	major	in_scope
FINDING_10	Codex-Pragmatic	rejected	NO	true	minor	good	false	codex-validity	NO	true	minor	good	false	codex-plan-fidelity	NO	true	minor	good	false	codex-pragmatism	major	in_scope
FINDING_11	Cursor-Requirements	accepted	NO	false-positive	major	good	false	codex-validity	YES	true	minor	excellent	false	codex-plan-fidelity	YES	true	minor	excellent	false	codex-pragmatism	major	in_scope
FINDING_12	Cursor-Pragmatic	rejected	NO	partially-true	minor	adequate	false	codex-validity	NO	false-positive	nit	adequate	false	codex-plan-fidelity	NO	partially-true	minor	weak	false	codex-pragmatism	minor	in_scope
FINDING_13	Cursor-Innovation	rejected	NO	partially-true	nit	adequate	false	codex-validity	NO	false-positive	nit	adequate	false	codex-plan-fidelity	NO	false-positive	nit	adequate	false	codex-pragmatism	minor	in_scope
OOS_1	Cursor-Arch	neutral	NO	true	minor	good	false	codex-validity	YES	true	minor	good	false	codex-plan-fidelity	NO	true	minor	adequate	false	codex-pragmatism	minor	oos
OOS_2	Cursor-Innovation	rejected	NO	true	nit	adequate	false	codex-validity	NO	false-positive	nit	weak	false	codex-plan-fidelity	NO	false-positive	nit	adequate	false	codex-pragmatism	minor	oos
OOS_3	Cursor-Innovation	neutral	NO	false-positive	minor	adequate	false	codex-validity	YES	true	minor	adequate	false	codex-plan-fidelity	NO	uncertain	minor	weak	true	codex-pragmatism	minor	oos
OOS_4	Cursor-Pragmatic	neutral	NO	true	minor	good	false	codex-validity	YES	true	minor	good	false	codex-plan-fidelity	NO	true	minor	adequate	false	codex-pragmatism	minor	oos
OOS_5	Cursor-Pragmatic	neutral	NO	true	minor	adequate	false	codex-validity	YES	true	minor	adequate	false	codex-plan-fidelity	NO	partially-true	minor	adequate	false	codex-pragmatism	minor	oos
OOS_6	Cursor-Requirements	rejected	NO	false-positive	minor	adequate	false	codex-validity	NO	false-positive	nit	adequate	false	codex-plan-fidelity	NO	true	minor	adequate	false	codex-pragmatism	minor	oos
OOS_7	Cursor-Requirements	neutral	NO	partially-true	minor	adequate	false	codex-validity	YES	true	minor	adequate	false	codex-plan-fidelity	NO	true	minor	adequate	false	codex-pragmatism	minor	oos
OOS_8	Cursor-Requirements	rejected	NO	true	nit	adequate	false	codex-validity	NO	false-positive	nit	adequate	false	codex-plan-fidelity	NO	true	nit	adequate	false	codex-pragmatism	minor	oos
