finding_id	finding_reviewers	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool	body_severity
FINDING_1	Codex-Arch	accepted	YES	true	minor	good	false	Claude	YES	true	minor	good	false	Codex	NO	true	minor	good	false	Cursor	important
FINDING_2	Cursor-Pragmatic	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_3	Cursor-Pragmatic, Cursor-dyn-preflight-gate-regression	accepted	YES	true	minor	good	false	Claude	YES	true	minor	good	false	Codex	NO	true	minor	adequate	false	Cursor	important
FINDING_4	Codex-dyn-preflight-gate-regression	accepted	YES	true	minor	excellent	false	Claude	YES	true	minor	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_5	Cursor-Innovation	accepted	YES	true	major	adequate	false	Claude	YES	true	major	adequate	false	Codex	NO	partially-true	minor	good	false	Cursor	important
FINDING_6	Cursor-Pragmatic	rejected	NO	partially-true	major	adequate	false	Claude	NO	partially-true	minor	adequate	false	Codex	NO	partially-true	minor	good	false	Cursor	important
FINDING_7	Codex-Pragmatic	accepted	YES	true	major	excellent	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
OOS_1	Cursor-Innovation	neutral	NO	true	nit	adequate	false	Claude	NO	true	nit	adequate	false	Codex	YES	true	nit	good	false	Cursor	nit
OOS_2	Cursor-Pragmatic	neutral	NO	true	nit	adequate	false	Claude	NO	true	nit	adequate	false	Codex	YES	true	nit	good	false	Cursor	nit
OOS_3	Cursor-dyn-preflight-gate-regression	rejected	NO	true	minor	good	false	Claude	NO	true	minor	adequate	false	Codex	NO	true		adequate	true	Cursor	latent
