finding_id	finding_reviewers	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool	body_severity
FINDING_1	Cursor-Arch, Cursor-Requirements	rejected	NO	partially-true	minor	adequate	false	Claude	NO	false-positive	minor	adequate	false	Codex	NO	partially-true	minor	good	false	Cursor	important
FINDING_2	Cursor-Arch, Cursor-Innovation	rejected	NO	partially-true	minor	good	false	Claude	NO	partially-true	major	good	false	Codex	NO	partially-true	minor	adequate	false	Cursor	important
FINDING_3	Cursor-Arch	neutral	NO	partially-true	minor	adequate	false	Claude	NO	true	minor	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_4	Cursor-Innovation	neutral	NO	partially-true	minor	good	false	Claude	NO	true	minor	adequate	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_5	Cursor-Innovation	accepted	NO	partially-true	minor	adequate	false	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor	important
FINDING_6	Cursor-Pragmatic	rejected	NO	false-positive	minor	weak	false	Claude	NO	false-positive	major	adequate	false	Codex	NO	partially-true	minor	adequate	false	Cursor	important
FINDING_7	Codex-Requirements	rejected	NO	partially-true	nit	adequate	false	Claude	NO	true	minor	good	false	Codex	NO	partially-true		adequate	true	Cursor	latent
FINDING_8	Codex-dyn-contract-parity	accepted	NO	partially-true	minor	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_9	Codex-dyn-contract-parity	accepted	NO	partially-true	minor	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_10	Codex-dyn-contract-parity	rejected	NO	true	minor	good	false	Claude	NO	true	minor	adequate	false	Codex	NO	true		good	true	Cursor	latent
FINDING_11	Codex-dyn-contract-parity	accepted	NO	partially-true	minor	adequate	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_12	Codex-dyn-contract-parity	accepted	NO	partially-true	minor	good	true	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_13	Codex-dyn-contract-parity	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor	important
FINDING_14	Codex-dyn-contract-parity	rejected	NO	true	nit	good	false	Claude	NO	true	nit	good	false	Codex	NO	true		adequate	true	Cursor	latent
OOS_1	Cursor-Arch	rejected	NO	true	nit	adequate	false	Claude	NO	true	nit	adequate	false	Codex	NO	true	nit	adequate	false	Cursor	nit
OOS_2	Cursor-Innovation	rejected	NO	partially-true	nit	adequate	false	Claude	NO	partially-true	nit	weak	false	Codex	NO	partially-true		weak	true	Cursor	latent
OOS_3	Cursor-dyn-contract-parity	rejected	NO	true	nit	good	false	Claude	NO	true	nit	good	false	Codex	NO	true	nit	adequate	false	Cursor	nit
