schema_version	scope	severity	focus_area	location	what	scenario_or_breakage	suggested_fix
1	in_scope	important	correctness	plan.txt:9-11	NEW-path handling only states skipping existence checks for allow-listed paths while Tier 2 still prescribes running script --help and flag checks	Non-existent NEW script rows can still hit --help / flag logic or Tier 3, causing false failures or contradicting issue Tier 2 skip semantics	Define NEW rows as fully skipped from Tier 2 and Tier 3 (no --help, no dry-run) and emit an explicit skipped row or log line
1	in_scope	important	correctness	GH#2674 body Tier 2 / Plan-command	Issue requires NEW-script invocations to be logged as skipped created-by-PR rather than validated	Operators lose forensics when commands silently disappear from the validator TSV without a skip record	Emit a structured skip log or PARSE_NOTE row for each NEW-skipped command path matching issue wording
1	in_scope	important	correctness	plan.txt:5-7	Issue text limits extraction to the first non-empty line per fenced block (joined continuations) while the plan walks the fence and splits pipelines without stating the same first-line-only rule	Second and later non-continued lines in one fence could be validated or ignored inconsistently with issue acceptance	Document an explicit supersession of that issue sentence or constrain the parser to the first logical command line per fence per issue
1	in_scope	nit	correctness	GH#2674 body Plan-command	Issue documents ### NEW [path]: heading syntax alongside ### NEW:	The parser may miss legitimate NEW headings and mis-classify commands	Teach parse-plan-commands.md and the parser to accept bracketed NEW heading forms from the issue
1	in_scope	nit	correctness	GH#2674 Acceptance	Acceptance names a concrete TSV column layout (block_line_start script_path flags)	Implementer may ship a different schema than the acceptance bullet unless the plan pins a mapping	Align parse-plan-commands output columns to the acceptance schema or record an explicit breaking rationale in the plan and issue
1	in_scope	nit	architecture	skills/design/SKILL.md:805-813	Files-to-update lists Step 2b and 5c inserts but not refreshing the Plan helper contracts enumeration	Operators and CI readers lose a single canonical pointer to validate-plan.sh and parser siblings	Add validate-plan.sh parse-plan-commands.sh validate-plan-commands.sh to the Step 5 helper contract list when editing SKILL.md
1	in_scope	important	risk-integration	skills/design/SKILL.md:168-169	Plan cites append-tool-failure in Approach but Files-to-update never binds validator or parser hard failures to execution-issues.md	Timeouts crashes or unexpected exits from validate-plan.sh may not be appended under Tool Failures per SKILL contract	Specify AskUserQuestion only for DEFECT outcomes and require append-tool-failure.sh captures for non-zero validator or parser exits with a stable site label
1	in_scope	nit	code-quality	plan.txt:23	Plan names sourcing lib-quiet.sh without the repo-relative path pattern used by sibling design scripts	shellcheck or copy-paste may source the wrong file	Use source "$SCRIPT_DIR/../../../scripts/lib-quiet.sh" or PLUGIN_ROOT scripts path as in emit-plan.sh
1	in_scope	latent	security	plan.txt:11-12	Tier 3 runs a composed shell command from plan text with only registry and timeout mitigations	A malicious or mistaken plan could invoke an unexpected argv shape or rely on cwd-sensitive behavior outside dry-run contracts	Document and enforce cwd at repo root argv-safe reconstruction deny non-registry Tier 3 and cap env inheritance in validate-plan-commands.md
1	out_of_scope	latent	architecture	skills/design/SKILL.md:600-620	Optional issue refinement to run the validator after each revise-plan-with-waterfall.sh call is not mentioned	Extra defect windows during Gate B multi-round revision loops	Track as follow-up issue or defer explicitly in parse-plan-commands.md scope
1	out_of_scope	nit	architecture	docs or plan Dependencies	Issue notes validator could share a post-plan-write checks phase with size-threshold work (#L1)	None for this PR	Note complementarity in plan Dependencies if you want traceability only
