schema_version	scope	severity	focus_area	location	what	scenario_or_breakage	suggested_fix
1	in_scope	important	architecture	scripts/larch-log-batches.sh:16-33	New flat batch slug is only listed in the plan for log-phase.sh not the canonical larch-log batch table	log-phase.sh write --batch review-findings-classification fails as unknown batch	Add slug to LARCH_LOG_BATCHES with extension mode sanitizer update scripts/larch-log-batches.md and scripts/test-larch-logs-batches.sh expected list
1	in_scope	important	risk-integration	skills/review/references/heavy-worker.md:36-93 skills/review/SKILL.md:27	KV preserve parse lists for --subagent still only mention scout KVs plus YIELD_TSV_FILE not classification	Classification path exists on disk but parent Step 4 never binds/logs it after heavy worker returns	Extend heavy-worker Step 3 preserve line return footer example and SKILL Step 0 binding list with FINDINGS_CLASSIFICATION_TSV_FILE mirroring YIELD_TSV_FILE
1	in_scope	important	correctness	skills/review/scripts/tally-code-votes.sh:249-280	Zero EFFECTIVE_VOTERS exits before the per-block ballot loop that would emit classification rows	Fixture C expecting per-finding rows contradicts current early-exit unless tally gains a second path	Either emit header-only TSV on the early-exit branch redefine Fixture C as nonzero panel with all JUDGE_ERROR votes or document no data rows for true zero-judge
1	in_scope	important	correctness	skills/review/scripts/tally-code-votes.sh:306-318 plan item 2	Dual sources of truth if tally keeps vote_for_id for classify_result while parse-judge-vote-and-rating.sh supplies vote and axes for the TSV	Vote column in TSV disagrees with accepted outcome on malformed hybrid lines	Parse once per voter per id and feed both classification columns and vote_for_id threshold inputs from the same parse or add harness proving strict parity
1	in_scope	nit	correctness	plan.txt Files-to-modify item 2	Plan text says EFFECTIVE_VOTERS order but EFFECTIVE_VOTERS is a count array is EFFECTIVE_VOTER_FILES	Miswired v1 v2 v3 columns under L6	Edit plan and code comments to name EFFECTIVE_VOTER_FILES iteration order explicitly
1	in_scope	nit	code-quality	scripts/dispatch-code-voters.sh:64-68	Prompt examples only show FINDING_N lines not OOS_N mirror lines	Judges may under-produce OOS vote lines despite ballot using OOS_N ids	Add explicit OOS_N example lines with the same rating token shape as FINDING_N
1	in_scope	nit	risk-integration	skills/review/scripts/tally-code-votes.sh:632-634	Plan mirrors YIELD_TSV_FILE emit for classification but YIELD is gated on MANIFEST_FILE	FINDINGS_CLASSIFICATION_TSV_FILE absent whenever manifest missing even when votes ran	Decouple classification KV from manifest gate emit whenever findings-classification.tsv is produced
1	in_scope	latent	security	plan.txt Edge cases judge enum raw tokens	Raw non-enumeration judge tokens land verbatim in committed TSV without a stated redaction boundary	Malformed ratings could embed paths or secrets in logs	Extend SECURITY.md or sanitize non-matching tokens to empty with UNCERTAIN=true
1	in_scope	important	architecture	scripts/larch-log-batches.sh:16-33	New review batch slug appears only in the log-phase plan item not the canonical batch table	log-phase.sh write fails with unknown batch for review-findings-classification	Add slug row extension replace mode sanitizer update scripts/larch-log-batches.md and scripts/test-larch-logs-batches.sh expected list
1	in_scope	important	risk-integration	skills/review/references/heavy-worker.md:36-93 skills/review/SKILL.md:27	Subagent KV preserve and Step 0 parse lists omit FINDINGS_CLASSIFICATION_TSV_FILE	--diff --subagent runs never bind the new path for Step 4 logging	Mirror YIELD_TSV_FILE wiring in heavy-worker.md SKILL.md Step 0 and the footer example
1	in_scope	important	correctness	skills/review/scripts/tally-code-votes.sh:249-280 vs plan Fixture C	Zero EFFECTIVE_VOTERS exits before the per-block loop that would emit per-id classification rows	Fixture C expecting per-finding rows conflicts with early-exit unless code adds a writer there	Either emit classification header or degenerate rows on early exit or redefine Fixture C as nonzero panel with unanimous JUDGE_ERROR votes
1	in_scope	important	correctness	skills/review/scripts/tally-code-votes.sh:306-318 plus new parser	Threshold tally uses vote_for_id while TSV may use parse-judge-vote-and-rating.sh vote	TSV vN_vote can disagree with accepted or rejected outcome on edge-shaped lines	Single parse per voter per id feeds both classify_result inputs and TSV columns or harness proves strict parity
1	in_scope	nit	correctness	plan.txt Files-to-modify item 2	Plan names EFFECTIVE_VOTERS for column order but EFFECTIVE_VOTERS is a count ordering uses EFFECTIVE_VOTER_FILES	Wrong v1 v2 v3 mapping during implementation	Update plan and comments to say EFFECTIVE_VOTER_FILES iteration order
1	in_scope	nit	code-quality	scripts/dispatch-code-voters.sh:64-68	Vote line examples only show FINDING_N not OOS_N	Judges may mis-format OOS ballot ids	Add OOS_N examples mirroring the rating-augmented FINDING_N shape
1	in_scope	nit	risk-integration	skills/review/scripts/tally-code-votes.sh:632-634	Plan couples classification KV emission language to YIELD_TSV_FILE	YIELD gated on MANIFEST_FILE can suppress classification KV when votes still ran	Emit FINDINGS_CLASSIFICATION_TSV_FILE whenever the classification file is written not tied to manifest presence
1	in_scope	latent	security	plan.txt Edge cases raw tokens	Verbatim judge tokens in committed TSV lack a stated redaction policy	Malformed ratings could embed paths or secrets in logs	Document trust boundary in SECURITY.md or coerce unknown tokens to empty with UNCERTAIN=true
