finding_id	finding_reviewers	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool	body_severity
FINDING_1	Cursor-Arch, Cursor-Innovation, Cursor-Pragmatic	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	blocker	excellent	false	Cursor	important
FINDING_2	Cursor-Arch	accepted	NO	partially-true	minor	adequate	false	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor	important
FINDING_3	Codex-Arch, Codex-Innovation	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	blocker	good	false	Cursor	important
FINDING_4	Cursor-Innovation, Cursor-Requirements, Cursor-dyn-caller-coverage, Codex-dyn-caller-coverage	accepted	NO	partially-true	minor	good	false	Claude	YES	true	major	adequate	false	Codex	YES	true	major	adequate	false	Cursor	important
FINDING_5	Cursor-Innovation	rejected	NO	partially-true	nit	adequate	false	Claude	NO	partially-true	minor	good	false	Codex	NO	partially-true	minor	good	false	Cursor	important
FINDING_6	Codex-Requirements	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor	important
FINDING_7	Codex-Requirements	accepted	YES	true	major	good	false	Claude	YES	true	major	excellent	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_8	Cursor-dyn-contract-drift, Codex-dyn-contract-drift	accepted	YES	true	major	good	false	Claude	YES	true	major	excellent	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_9	Codex-dyn-contract-drift	accepted	YES	true	minor	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor	important
FINDING_10	Codex-dyn-contract-drift	rejected	NO	partially-true	nit	adequate	false	Claude	NO	true	nit	good	false	Codex	NO	true	nit	good	false	Cursor	latent
FINDING_11	Cursor-Arch	accepted	YES	true	minor	excellent	false	Claude	YES	true	minor	excellent	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_12	Codex-Innovation	accepted	YES	true	minor	excellent	false	Claude	YES	true	major	excellent	false	Codex	YES	true	blocker	excellent	false	Cursor	important
OOS_1	Cursor-Innovation	rejected	NO	partially-true	nit	adequate	false	Claude	NO	true	minor	adequate	false	Codex	NO	true	minor	adequate	false	Cursor	latent
OOS_2	Cursor-Innovation	rejected	NO	true	nit	adequate	false	Claude	NO	true	nit	weak	false	Codex	NO	true	nit	weak	false	Cursor	nit
