finding_id	finding_reviewers	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool
FINDING_1	Cursor-Arch	accepted	YES	true	major	good	false	Claude	NO	partially-true	minor	good	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_2	Cursor-Arch	accepted	YES	true	major	adequate	false	Claude	NO	true	minor	good	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_3	Cursor-Arch	accepted	YES	true	major	adequate	false	Claude	YES	partially-true	major	good	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_4	Cursor-Arch	neutral	NO	false-positive	minor	adequate	false	Claude	NO	true	minor	good	false	Codex	YES	true	major	good	false	Cursor
FINDING_5	Codex-Arch	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	NO	true	minor	good	false	Cursor
FINDING_6	Codex-Arch	accepted	YES	true	major	good	false	Claude	YES	true	minor	good	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_7	Cursor-Edge	accepted	YES	true	major	good	false	Claude	NO	partially-true	minor	good	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_8	Codex-Edge	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	NO	true	minor	good	false	Cursor
FINDING_9	Cursor-Innovation	rejected	NO	false-positive	minor	adequate	false	Claude	NO	true	nit	adequate	false	Codex	NO	partially-true	minor	good	false	Cursor
FINDING_10	Cursor-Pragmatic	accepted	YES	true	major	excellent	false	Claude	NO	partially-true	minor	good	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_11	Codex-Pragmatic	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	NO	true	minor	good	false	Cursor
FINDING_12	Cursor-Requirements	accepted	YES	true	major	excellent	false	Claude	NO	partially-true	minor	good	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_13	Codex-Requirements	accepted	YES	true	major	good	false	Claude	YES	true	minor	excellent	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_14	Cursor-dyn-parity-map	accepted	YES	true	major	good	false	Claude	NO	true	nit	adequate	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_15	Cursor-dyn-parity-map	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_16	Cursor-dyn-parity-map	neutral	NO	false-positive	minor	adequate	false	Claude	NO	true	nit	adequate	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_17	Cursor-dyn-parity-map	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor
FINDING_18	Cursor-dyn-parity-map	neutral	NO	false-positive	minor	adequate	false	Claude	NO	true	nit	adequate	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_19	Codex-dyn-parity-map	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_20	Codex-dyn-parity-map	accepted	YES	true	major	adequate	false	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor
FINDING_21	Codex-dyn-parity-map	accepted	YES	true	major	excellent	false	Claude	NO	true	nit	adequate	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_22	Codex-dyn-parity-map	neutral	NO	partially-true	minor	adequate	false	Claude	YES	true	minor	good	false	Codex	NO	partially-true	minor	adequate	false	Cursor
FINDING_23	Cursor-dyn-deletion-gate	accepted	YES	true	major	excellent	false	Claude	NO	partially-true	minor	good	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_24	Cursor-dyn-deletion-gate	accepted	YES	true	major	good	false	Claude	NO	partially-true	minor	good	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_25	Codex-dyn-deletion-gate	neutral	NO	partially-true	minor	adequate	false	Claude	NO	true	minor	good	false	Codex	YES	true	major	excellent	false	Cursor
OOS_1	Cursor-Arch	accepted	YES	true		good	true	Claude	NO	true	nit	no-fix	false	Codex	YES	true	minor	good	false	Cursor
OOS_2	Cursor-dyn-parity-map	neutral	NO	partially-true		adequate	true	Claude	NO	true	nit	no-fix	false	Codex	YES	true	minor	adequate	false	Cursor
