finding_id	finding_reviewers	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool	body_severity
FINDING_1	Cursor-Arch, Cursor-Pragmatic, Cursor-Requirements	accepted	YES	partially-true	major	good	false	Claude	NO	partially-true	minor	adequate	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_2	Cursor-Arch	accepted	YES	true	major	good	false	Claude	NO	partially-true	minor	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_3	Cursor-Arch, Codex-Generic	accepted	YES	true	major	excellent	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_4	Cursor-Arch	neutral	YES	true	major	good	false	Claude	NO	partially-true	minor	good	false	Codex	NO	partially-true	minor	good	false	Cursor	important
FINDING_5	Cursor-Pragmatic	neutral	YES	true	major	good	false	Claude	NO	partially-true	minor	adequate	false	Codex	NO	partially-true	minor	adequate	false	Cursor	important
FINDING_6	Cursor-Pragmatic	rejected	NO	partially-true	minor	good	false	Claude	NO	false-positive	minor	adequate	false	Codex	NO	partially-true	minor	good	false	Cursor	important
FINDING_7	Cursor-Requirements	neutral	NO	true	minor	adequate	false	Claude	YES	true	major	adequate	false	Codex	NO	true	minor	adequate	false	Cursor	important
FINDING_8	Cursor-Innovation	neutral	YES	true	major	excellent	false	Claude	NO	partially-true	minor	adequate	false	Codex	NO	partially-true	minor	adequate	false	Cursor	important
FINDING_9	Codex-Generic	rejected	NO	false-positive	major	adequate	false	Claude	NO	false-positive	nit	weak	false	Codex	NO	false-positive	major	weak	false	Cursor	important
OOS_1	Cursor-Arch	accepted	YES	true	minor	adequate	false	Claude	YES	true	minor	good	false	Codex	YES	true	minor	good	false	Cursor	latent
OOS_2	Cursor-Arch	accepted	YES	true	minor	adequate	false	Claude	NO	true	minor	adequate	false	Codex	YES	true	minor	adequate	false	Cursor	latent
