finding_id	reviewer_slots	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool	scope
FINDING_1	cursor-specialist-correctness|cursor-specialist-testing|dyn-dyn-proposal-wording	rejected	NO	partially-true	minor	adequate	false	codex-validity	NO	false-positive	minor	adequate	false	codex-plan-fidelity	NO	partially-true	minor	good	false	codex-pragmatism	in_scope
FINDING_2	cursor-specialist-correctness|cursor-specialist-edge-cases|cursor-specialist-testing|dyn-dyn-proposal-wording	rejected	NO	false-positive	nit	adequate	false	codex-validity	NO	false-positive	nit	adequate	false	codex-plan-fidelity	NO	true	nit	adequate	false	codex-pragmatism	in_scope
FINDING_3	cursor-specialist-correctness|dyn-dyn-proposal-wording	rejected	NO	false-positive	minor	weak	false	codex-validity	NO	false-positive	minor	weak	false	codex-plan-fidelity	NO	false-positive	nit	weak	false	codex-pragmatism	oos
FINDING_4	cursor-specialist-correctness|dyn-dyn-proposal-wording	rejected	NO	false-positive	nit	weak	false	codex-validity	NO	partially-true	minor	adequate	false	codex-plan-fidelity	NO	false-positive	nit	weak	false	codex-pragmatism	oos
FINDING_5	cursor-specialist-edge-cases	rejected	NO	partially-true	minor	adequate	false	codex-validity	JUDGE_ERROR				true	codex-plan-fidelity	NO	partially-true	minor	adequate	false	codex-pragmatism	in_scope
FINDING_6	cursor-specialist-edge-cases	rejected	NO	false-positive	nit	weak	false	codex-validity	NO	false-positive	minor	weak	false	codex-plan-fidelity	NO	false-positive	nit	weak	false	codex-pragmatism	oos
FINDING_7	cursor-specialist-edge-cases	rejected	NO	false-positive	minor	weak	false	codex-validity	NO	false-positive	minor	weak	false	codex-plan-fidelity	NO	false-positive	nit	weak	false	codex-pragmatism	oos
FINDING_8	cursor-specialist-testing	neutral	YES	true	minor	good	false	codex-validity	JUDGE_ERROR				true	codex-plan-fidelity	NO	false-positive	nit	weak	false	codex-pragmatism	oos
FINDING_9	cursor-specialist-testing	rejected	NO	partially-true	nit	adequate	false	codex-validity	NO	false-positive	nit	weak	false	codex-plan-fidelity	NO	partially-true	nit	weak	false	codex-pragmatism	oos
FINDING_10	dyn-dyn-proposal-wording	rejected	NO	partially-true	minor	adequate	false	codex-validity	NO	partially-true	minor	adequate	false	codex-plan-fidelity	NO	partially-true	minor	good	false	codex-pragmatism	in_scope
FINDING_11	dyn-dyn-proposal-wording	rejected	NO	partially-true	nit	adequate	false	codex-validity	NO	partially-true	minor	adequate	false	codex-plan-fidelity	NO	false-positive	nit	weak	false	codex-pragmatism	in_scope
FINDING_12	dyn-dyn-proposal-wording	rejected	NO	false-positive	nit	weak	false	codex-validity	NO	false-positive	nit	weak	false	codex-plan-fidelity	NO	false-positive	nit	weak	false	codex-pragmatism	oos
