finding_id	reviewer_slots	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain
FINDING_1	cursor-specialist-correctness-output.txt|codex-specialist-correctness-output.txt|codex-specialist-edge-cases-output.txt|codex-specialist-testing-output.txt|dyn-hook-enforcement-output.txt	accepted	NO	true	minor	good	false	YES	true	major	excellent	false	YES	true	major	excellent	false
FINDING_10	dyn-design-wait-contract-output.txt	neutral	NO	false-positive	minor	weak	false	NO	false-positive	nit	good	false	YES	true	major	excellent	false
FINDING_11	dyn-design-wait-contract-output.txt	rejected	NO	partially-true	minor	adequate	false	NO	partially-true	minor	adequate	false	NO	partially-true	minor	adequate	false
FINDING_12	dyn-design-wait-contract-output.txt	accepted	YES	true	major	good	false	YES	true	major	excellent	false	YES	true	major	excellent	false
FINDING_13	dyn-design-wait-contract-output.txt	neutral	NO	true	minor	adequate	false	NO	true	minor	adequate	false	YES	true	major	good	false
FINDING_14	codex-specialist-testing-output.txt|dyn-hook-enforcement-output.txt	accepted	NO	true	minor	good	false	YES	true	major	excellent	false	YES	true	major	excellent	false
FINDING_15	dyn-hook-enforcement-output.txt	rejected	NO	true	nit	adequate	false	NO	true	nit	good	false	NO	true	nit	good	false
FINDING_16	cursor-specialist-testing-output.txt	rejected	NO	true	nit	adequate	false	NO	true	nit	good	false	NO	true	nit	good	false
FINDING_17	cursor-specialist-testing-output.txt	rejected	NO	true	nit	adequate	false	NO	true	nit	good	false	NO	true	nit	good	false
FINDING_2	cursor-specialist-correctness-output.txt|cursor-specialist-edge-cases-output.txt|dyn-hook-enforcement-output.txt	accepted	NO	true	minor	adequate	false	YES	true	major	good	false	YES	true	major	good	false
FINDING_3	cursor-specialist-correctness-output.txt|cursor-specialist-edge-cases-output.txt|dyn-design-wait-contract-output.txt	neutral	NO	partially-true	minor	adequate	true	NO	partially-true	minor	weak	false	YES	true	major	excellent	false
FINDING_4	cursor-specialist-correctness-output.txt|cursor-specialist-edge-cases-output.txt|dyn-hook-enforcement-output.txt|dyn-design-wait-contract-output.txt	rejected	NO	partially-true	minor	good	true	NO	partially-true	major	good	false	NO	partially-true	major	good	false
FINDING_5	cursor-specialist-correctness-output.txt|dyn-design-wait-contract-output.txt	accepted	NO	partially-true	minor	adequate	false	YES	true	major	excellent	false	YES	true	major	excellent	false
FINDING_6	cursor-specialist-correctness-output.txt|codex-specialist-correctness-output.txt|cursor-specialist-testing-output.txt|dyn-hook-enforcement-output.txt|dyn-design-wait-contract-output.txt	accepted	YES	true	major	excellent	false	YES	true	major	excellent	false	NO	partially-true	major	good	false
FINDING_7	codex-specialist-edge-cases-output.txt	accepted	NO	true	minor	adequate	false	YES	true	major	good	false	YES	true	major	good	false
FINDING_8	cursor-specialist-edge-cases-output.txt	accepted	YES	true	major	adequate	false	YES	true	major	no-fix	false	YES	true	major	adequate	false
FINDING_9	cursor-specialist-edge-cases-output.txt	rejected	NO	true	nit	no-fix	false	NO	true	nit	no-fix	false	NO	true	nit	adequate	false
OOS_1	cursor-specialist-correctness-output.txt|dyn-hook-enforcement-output.txt	accepted	YES	true	minor	no-fix	false	YES	true	major	adequate	false	NO	true	minor	adequate	false
OOS_2	dyn-hook-enforcement-output.txt	accepted	YES	true	minor	no-fix	false	YES	true	major	adequate	false	NO	true	minor	adequate	false
OOS_3	dyn-hook-enforcement-output.txt	accepted	NO	true	nit	no-fix	false	YES	true	minor	good	false	YES	true	minor	good	false
OOS_4	dyn-design-wait-contract-output.txt	accepted	YES	true	minor	no-fix	false	NO	false-positive	nit	adequate	false	YES	true	minor	adequate	false
OOS_5	cursor-specialist-testing-output.txt	rejected	NO	true	nit	adequate	false	NO	true	nit	adequate	false	NO	true	nit	adequate	false
