finding_id	finding_reviewers	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool	body_severity	scope
FINDING_1	Cursor-Arch, Cursor-Innovation, Cursor-Requirements	neutral	NO	partially-true	minor	good	false	codex-validity	NO	partially-true	minor	good	false	codex-plan-fidelity	YES	true	minor	excellent	false	codex-pragmatism	major	in_scope
FINDING_2	Cursor-Arch, Cursor-Requirements	rejected	NO	partially-true	minor	good	false	codex-validity	NO	partially-true	minor	good	false	codex-plan-fidelity	NO	partially-true	minor	good	false	codex-pragmatism	major	in_scope
FINDING_3	Cursor-Requirements, Cursor-dyn-Assessment Boundary Auditor	neutral	NO	partially-true	minor	good	false	codex-validity	YES	true	minor	excellent	false	codex-plan-fidelity	NO	partially-true	minor	good	false	codex-pragmatism	major	in_scope
FINDING_4	Codex-Arch, Cursor-Innovation, Cursor-Requirements	accepted	YES	true	major	excellent	false	codex-validity	YES	true	major	excellent	false	codex-plan-fidelity	YES	true	major	excellent	false	codex-pragmatism	major	in_scope
FINDING_5	Cursor-Arch, Cursor-Innovation, Cursor-Pragmatic, Cursor-Requirements	rejected	NO	partially-true	minor	good	false	codex-validity	NO	partially-true	minor	good	false	codex-plan-fidelity	NO	partially-true	minor	good	false	codex-pragmatism	major	in_scope
FINDING_6	Cursor-Arch, Cursor-Innovation, Cursor-Pragmatic	rejected	NO	partially-true	minor	good	false	codex-validity	NO	partially-true	minor	good	false	codex-plan-fidelity	NO	partially-true	minor	good	false	codex-pragmatism	major	in_scope
FINDING_7	Cursor-Arch, Cursor-Pragmatic	rejected	NO	false-positive	nit	good	false	codex-validity	NO	false-positive	nit	excellent	false	codex-plan-fidelity	NO	false-positive	nit	good	false	codex-pragmatism	major	in_scope
FINDING_8	Cursor-Innovation	rejected	NO	false-positive	nit	excellent	false	codex-validity	NO	false-positive	nit	excellent	false	codex-plan-fidelity	NO	false-positive	nit	good	false	codex-pragmatism	minor	in_scope
FINDING_9	Cursor-Innovation, Cursor-dyn-Assessment Boundary Auditor	rejected	NO	partially-true	minor	good	false	codex-validity	NO	partially-true	minor	good	false	codex-plan-fidelity	NO	partially-true	minor	good	false	codex-pragmatism	major	in_scope
FINDING_10	Codex-Requirements	accepted	NO	false-positive	nit	good	false	codex-validity	YES	true	minor	excellent	false	codex-plan-fidelity	YES	true	major	excellent	false	codex-pragmatism	major	in_scope
FINDING_11	Cursor-Requirements	accepted	YES	true	major	excellent	false	codex-validity	YES	true	minor	good	false	codex-plan-fidelity	YES	true	major	good	false	codex-pragmatism	major	in_scope
FINDING_12	Codex-Innovation	accepted	NO	partially-true	minor	good	false	codex-validity	YES	true	minor	excellent	false	codex-plan-fidelity	YES	true	major	excellent	false	codex-pragmatism	major	in_scope
FINDING_13	Codex-Pragmatic	accepted	YES	true	minor	excellent	false	codex-validity	YES	true	minor	good	false	codex-plan-fidelity	YES	true	minor	excellent	false	codex-pragmatism	major	in_scope
FINDING_14	Codex-Pragmatic	neutral	YES	true	minor	excellent	false	codex-validity	NO	partially-true	minor	good	false	codex-plan-fidelity	NO	partially-true	minor	good	false	codex-pragmatism	minor	in_scope
FINDING_15	Cursor-dyn-Assessment Boundary Auditor	accepted	YES	true	minor	excellent	false	codex-validity	YES	true	minor	excellent	false	codex-plan-fidelity	YES	true	minor	excellent	false	codex-pragmatism	major	in_scope
FINDING_16	Cursor-dyn-Assessment Boundary Auditor	rejected	NO	partially-true	minor	good	false	codex-validity	NO	partially-true	minor	good	false	codex-plan-fidelity	NO	partially-true	minor	good	false	codex-pragmatism	major	in_scope
FINDING_17	Cursor-dyn-Assessment Boundary Auditor, Codex-dyn-Assessment Boundary Auditor	rejected	NO	partially-true	minor	good	false	codex-validity	NO	partially-true	minor	good	false	codex-plan-fidelity	NO	partially-true	minor	good	false	codex-pragmatism	major	in_scope
FINDING_18	Codex-dyn-Assessment Boundary Auditor	accepted	NO	partially-true	major	good	false	codex-validity	YES	true	major	excellent	false	codex-plan-fidelity	YES	true	major	excellent	false	codex-pragmatism	major	in_scope
FINDING_19	Codex-dyn-Assessment Boundary Auditor	rejected	NO	false-positive	nit	good	false	codex-validity	NO	partially-true	minor	good	false	codex-plan-fidelity	NO	partially-true	minor	good	false	codex-pragmatism	major	in_scope
FINDING_20	Cursor-Arch	rejected	NO	partially-true	minor	good	false	codex-validity	NO	partially-true	nit	good	false	codex-plan-fidelity	NO	partially-true	nit	good	false	codex-pragmatism	minor	in_scope
FINDING_21	Cursor-Pragmatic	rejected	NO	partially-true	minor	good	false	codex-validity	NO	partially-true	nit	good	false	codex-plan-fidelity	NO	partially-true	nit	good	false	codex-pragmatism	minor	in_scope
FINDING_22	Codex-Pragmatic	accepted	YES	true	major	excellent	false	codex-validity	YES	true	major	excellent	false	codex-plan-fidelity	NO	true	major	excellent	false	codex-pragmatism	major	in_scope
FINDING_23	Cursor-Requirements	rejected	NO	partially-true	minor	good	false	codex-validity	NO	partially-true	nit	good	false	codex-plan-fidelity	NO	true	nit	excellent	false	codex-pragmatism	minor	in_scope
FINDING_24	Cursor-dyn-Assessment Boundary Auditor	rejected	NO	partially-true	minor	good	false	codex-validity	NO	partially-true	nit	good	false	codex-plan-fidelity	NO	true	nit	good	false	codex-pragmatism	minor	in_scope
OOS_1	Cursor-Pragmatic	rejected	NO	true	minor	good	false	codex-validity	NO	partially-true	minor	good	false	codex-plan-fidelity	NO	true	minor	no-fix	false	codex-pragmatism	minor	oos
