finding_id	reviewer_slots	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain
FINDING_1	cursor-specialist-security-output.txt	neutral	NO	partially-true	minor	weak	false	YES	true	major	good	false	NO	partially-true	minor	adequate	false
FINDING_10	codex-specialist-correctness-output.txt|codex-specialist-edge-cases-output.txt|codex-specialist-testing-output.txt	accepted	NO	partially-true	minor	adequate	false	YES	true	major	good	false	YES	true	major	good	false
FINDING_11	cursor-specialist-edge-cases-output.txt	rejected	NO	true	minor	adequate	false	NO	partially-true	minor	adequate	false	NO	true		adequate	true
FINDING_12	cursor-specialist-testing-output.txt	rejected	NO	true	minor	adequate	false	NO	true	minor	adequate	false	NO	true	minor	adequate	false
FINDING_13	dyn-drafter-integration-output.txt	rejected	NO	partially-true	minor	weak	false	NO	true	minor	adequate	false	NO	partially-true		adequate	true
FINDING_14	dyn-drafter-integration-output.txt	rejected	NO	false-positive	minor	weak	false	NO	true	minor	adequate	false	NO	partially-true	minor	adequate	false
FINDING_15	dyn-drafter-integration-output.txt	rejected	JUDGE_ERROR				true	NO	false-positive	nit	no-fix	false	NO	true	nit	no-fix	false
FINDING_16	dyn-drafter-integration-output.txt	rejected	JUDGE_ERROR				true	NO	false-positive	nit	no-fix	false	NO	true	nit	no-fix	false
FINDING_17	dyn-drafter-integration-output.txt	rejected	JUDGE_ERROR				true	NO	false-positive	nit	no-fix	false	NO	true	nit	no-fix	false
FINDING_18	dyn-contract-separation-output.txt	rejected	NO	partially-true	minor	adequate	false	NO	true	minor	good	false	NO	true		adequate	true
FINDING_19	dyn-contract-separation-output.txt	rejected	NO	partially-true	minor	adequate	false	NO	true	minor	good	false	NO	true		adequate	true
FINDING_2	codex-specialist-security-output.txt	neutral	NO	false-positive	minor	weak	false	YES	true	major	good	false	NO	partially-true	minor	adequate	false
FINDING_20	dyn-contract-separation-output.txt	rejected	NO	true	minor	adequate	false	NO	true	minor	adequate	false	NO	partially-true		adequate	true
FINDING_21	dyn-contract-separation-output.txt	rejected	JUDGE_ERROR				true	NO	false-positive	nit	no-fix	false	NO	true	nit	no-fix	false
FINDING_22	dyn-contract-separation-output.txt	rejected	JUDGE_ERROR				true	NO	true	nit	no-fix	false	NO	true	nit	weak	false
FINDING_23	dyn-contract-separation-output.txt	rejected	JUDGE_ERROR				true	NO	true	nit	adequate	false	NO	true	nit	no-fix	false
FINDING_3	cursor-specialist-correctness-output.txt|cursor-specialist-edge-cases-output.txt|cursor-specialist-testing-output.txt|dyn-drafter-integration-output.txt	accepted	YES	true	major	adequate	false	YES	true	major	good	false	YES	true	major	good	false
FINDING_4	cursor-specialist-correctness-output.txt|codex-specialist-correctness-output.txt|cursor-specialist-edge-cases-output.txt|codex-specialist-edge-cases-output.txt|cursor-specialist-testing-output.txt|codex-specialist-testing-output.txt|dyn-drafter-integration-output.txt	accepted	YES	true	major	adequate	false	YES	true	major	good	false	YES	true	major	good	false
FINDING_5	cursor-specialist-correctness-output.txt|codex-specialist-correctness-output.txt|codex-specialist-edge-cases-output.txt	accepted	YES	true	major	adequate	false	YES	true	major	good	false	YES	true	major	good	false
FINDING_6	cursor-specialist-correctness-output.txt|cursor-specialist-testing-output.txt|dyn-drafter-integration-output.txt|dyn-contract-separation-output.txt	neutral	NO	true	minor	weak	false	YES	true	major	adequate	false	NO	true	minor	adequate	false
FINDING_7	cursor-specialist-correctness-output.txt	rejected	NO	partially-true	minor	adequate	false	NO	true	minor	adequate	false	NO	true		adequate	true
FINDING_8	cursor-specialist-correctness-output.txt|codex-specialist-correctness-output.txt	rejected	NO	true	minor	adequate	false	NO	true	minor	adequate	false	NO	true		adequate	true
FINDING_9	cursor-specialist-correctness-output.txt|cursor-specialist-edge-cases-output.txt	neutral	JUDGE_ERROR				true	NO	true	nit	adequate	false	YES	true	nit	adequate	false
