finding_id	finding_reviewers	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool	body_severity	scope
FINDING_1	Cursor-Arch, Cursor-Innovation, Cursor-Pragmatic, Cursor-Requirements, Cursor-dyn-Sandbox Security, Cursor-dyn-Launcher Regression	accepted	YES	true	major	excellent	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important	in_scope
FINDING_2	Cursor-Arch	neutral	NO	partially-true	nit	adequate	false	Claude	NO	partially-true	minor	adequate	false	Codex	YES	true	major	good	false	Cursor	important	in_scope
FINDING_3	Cursor-Arch, Cursor-dyn-Launcher Regression	rejected	NO	partially-true	minor	adequate	false	Claude	NO	partially-true	major	adequate	false	Codex	NO	partially-true	minor	good	false	Cursor	important	in_scope
FINDING_4	Cursor-Innovation, Cursor-Pragmatic, Cursor-dyn-Launcher Regression, Codex-dyn-Launcher Regression	accepted	YES	partially-true	major	adequate	true	Claude	YES	true	major	adequate	false	Codex	YES	true	major	excellent	false	Cursor	important	in_scope
FINDING_5	Cursor-Requirements, Codex-Generic	neutral	NO	partially-true	minor	adequate	false	Claude	NO	partially-true	minor	adequate	false	Codex	YES	partially-true	major	excellent	false	Cursor	important	in_scope
FINDING_6	Codex-Arch	accepted	YES	true	major	excellent	false	Claude	NO	partially-true	major	adequate	false	Codex	YES	true	major	good	false	Cursor	important	in_scope
FINDING_7	Cursor-Innovation	neutral	YES	true	major	good	false	Claude	NO	partially-true	major	adequate	false	Codex	NO	partially-true	minor	adequate	false	Cursor	important	in_scope
FINDING_8	Codex-Innovation	accepted	YES	partially-true	major	good	true	Claude	NO	partially-true	major	adequate	false	Codex	YES	true	major	good	false	Cursor	important	in_scope
FINDING_9	Cursor-Pragmatic	neutral	NO	uncertain	major	good	true	Claude	NO	partially-true	major	adequate	false	Codex	YES	true	major	excellent	false	Cursor	important	in_scope
FINDING_10	Codex-Pragmatic	accepted	YES	true	major	adequate	false	Claude	NO	partially-true	major	adequate	false	Codex	YES	true	major	good	false	Cursor	important	in_scope
FINDING_11	Codex-Pragmatic	rejected	NO	false-positive		adequate	true	Claude	NO	partially-true	minor	adequate	false	Codex	NO	partially-true	minor	adequate	false	Cursor	latent	in_scope
FINDING_12	Codex-Generic	accepted	YES	true	major	adequate	false	Claude	NO	partially-true	major	adequate	false	Codex	YES	true	major	good	false	Cursor	important	in_scope
FINDING_13	Cursor-dyn-Sandbox Security	accepted	YES	true	major	good	false	Claude	NO	partially-true	major	adequate	false	Codex	YES	true	blocker	excellent	false	Cursor	important	in_scope
FINDING_14	Codex-dyn-Sandbox Security	accepted	YES	true	blocker	good	false	Claude	NO	partially-true	blocker	adequate	false	Codex	YES	true	blocker	excellent	false	Cursor	blocking	in_scope
OOS_1	Cursor-Arch	accepted	NO	partially-true		adequate	true	Claude	YES	true	minor	good	false	Codex	YES	true	minor	good	false	Cursor	latent	oos
OOS_2	Cursor-Innovation	rejected	NO	true		adequate	true	Claude	NO	partially-true	minor	adequate	false	Codex	NO	true	nit	adequate	false	Cursor	latent	oos
OOS_3	Cursor-Innovation	accepted	YES	true	minor	adequate	false	Claude	YES	true	blocker	adequate	false	Codex	YES	true	major	good	false	Cursor	latent	oos
OOS_4	Cursor-Pragmatic	accepted	NO	false-positive		weak	true	Claude	YES	true	major	adequate	false	Codex	YES	true	minor	good	false	Cursor	latent	oos
OOS_5	Cursor-Pragmatic	accepted	NO	partially-true		adequate	true	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	latent	oos
OOS_6	Cursor-Requirements	accepted	YES	true	minor	adequate	false	Claude	YES	true	major	adequate	false	Codex	YES	true	major	excellent	false	Cursor	latent	oos
OOS_7	Cursor-dyn-Launcher Regression	neutral	YES	true	minor	adequate	false	Claude	NO	partially-true	minor	adequate	false	Codex	NO	true	nit	adequate	false	Cursor	latent	oos
OOS_8	Codex-dyn-Launcher Regression	neutral	NO	true		adequate	true	Claude	NO	partially-true	minor	adequate	false	Codex	YES	true	major	good	false	Cursor	latent	oos
