schema_version	scope	severity	focus_area	location	what	scenario_or_breakage	suggested_fix
1	in_scope	blocking	correctness	skills/implement/SKILL.md:162-164	Checks Failure Entry Macro still gates on STATUS=fail only while composite sites route on NEXT_ACTION=checks-failed	The plan retargets Step 5/6 composite failure handling to NEXT_ACTION=checks-failed but does not update the macro entry line or skills/implement/references/checks-repair-loop.md. Orchestrators can follow site prose into a macro that still says only on STATUS=fail, skipping REDACTED_LOG_FILE/repair-loop on the folded path.	Add ### UPDATED skills/implement/references/checks-repair-loop.md and extend the macro entry to treat NEXT_ACTION=checks-failed (with relayed FAILURE_REASON/REDACTED_LOG_FILE from composite stdout) as equivalent to the current STATUS=fail entry.
1	in_scope	blocking	correctness	skills/implement/SKILL.md:611-611	Step 5 self-review composite routing drops invalid-envelope fail-closed commit-route branches	Today self-review parses exactly one line-anchored NEXT_ACTION and fails closed on missing/duplicated/malformed output (lines 611). The plan lists only continue/stall/checks-failed for the folded fence. A malformed composite envelope could advance to Step 6 without durable stall seeding.	Carry the existing invalid-envelope paragraph from line 611 into the new checks-commit-route routing block (same STALL_STEP=5 / skip Step 18 behavior).
1	in_scope	blocking	correctness	skills/implement/SKILL.md:727-735	Step 7 commit-route fence not explicitly retired after Step 6→7 fold	The plan replaces the Step 6 checks + Step 7 commit pair with one composite fence and says NEXT_ACTION=continue proceeds to 7.r rebase, but does not require removing or guarding the standalone Step 7 commit-route block (lines 731-735) and its invalid-envelope prose (line 735). An implementer can run commit-route twice on FILES_CHANGED=true.	Explicitly delete or guard the Step 7 commit-route fence and its post-fence parse block when FILES_CHANGED=true uses checks-commit-route; route NEXT_ACTION=continue directly to the 7.r subsection only.
1	in_scope	blocking	correctness	skills/implement/SKILL.md:735-735	Step 6/7 composite routing omits Step 7 invalid-envelope fail-closed branches	Same regression as self-review: the plan’s Step 6/7 routing bullets omit the missing/duplicated/malformed/non-zero-without-NEXT_ACTION handling now at line 735. Composite commit-leg failures could reach 7a/8 without seeding durable stall state.	Mirror line 735 invalid-envelope rules onto the checks-commit-route routing prose for the Step 6 FILES_CHANGED=true branch.
1	in_scope	important	correctness	skills/implement/SKILL.md:653-657	MAV/coder handoff blockquotes still describe STATUS=fail and a separate checks→resume sequence	The plan folds run-step-checks + step-5-resume --ready-to-commit into checks-step5-resume but only mentions updating handoff routing prose for checks-failed. Lines 653-657 still tell the orchestrator to branch on RELEVANT_CHECKS_OK/STATUS=fail and proceed to the record→commit→resume sequence below, which no longer matches one composite fence.	Replace those blockquotes to branch on composite NEXT_ACTION (continue → parse STEP5_REVIEW_STATUS envelope; checks-failed → macro; stall → existing handoff stall path) and drop references to a separate resume fence below.
1	in_scope	important	correctness	python/implement_dispatch.py:29-42	Plan does not require checks-step5-resume to relay full step5_resume stdout including STEP5_REVIEW_STATUS	Edge case 128 guards Step 6 authorization, but the Python section only says invoke resume with --ready-to-commit on checks pass. If the composite verb emits only commit-phase NEXT_ACTION=continue without forwarding loop stdout, NEVER #4 can be satisfied by commit success alone.	Require checks_step5_resume_main to relay all step5_resume_main stdout unchanged (STEP5_REVIEW_STATUS and related KVs) and add a unit test that composite output contains STEP5_REVIEW_STATUS when the mocked resume path emits it.
1	in_scope	important	risk-integration	skills/implement/scripts/test-implement-relevant-checks-anti-halt.sh:85-90	Anti-halt harness still requires RELEVANT_CHECKS_SKIPPED=true within five lines before each invocation	The plan retargets the matcher to composite verbs but also says to keep RELEVANT_CHECKS_SKIPPED assertions. Proposed SKILL routing bullets use only NEXT_ACTION tokens and do not require retaining RELEVANT_CHECKS_SKIPPED/REDACTED_LOG_FILE in the five-line opener window. make lint will fail or the harness will stop pinning failure guidance.	Either require composite-site blockquotes to retain RELEVANT_CHECKS_SKIPPED=true and REDACTED_LOG_FILE/NOT raw LOG_FILE in the five lines before each composite fence, or relax the harness for composite matchers while keeping REDACTED_LOG_FILE checks.
1	out_of_scope	latent	architecture	plan.txt:33-33	--emit-step7-breadcrumb behavior is unspecified	Flag is named for the Step 6→7 path but no stdout contract or SKILL breadcrumb ownership is defined. Likely non-blocking because Step 7 still prints its breadcrumb today.	Define the flag only if Step 7 commit prose is removed; otherwise drop the flag to avoid dead argv surface.
1	out_of_scope	nit	code-quality	plan.txt:126-126	Checks failure with no redacted log relies on macro defaults without a composite-side FAILURE_REASON relay pin	Structural failures already route via FAILURE_REASON in checks-repair-loop.md section 1; composite relay covers the common path.	Only add an explicit composite test if implementation drops FAILURE_REASON relay on checks-failed.
1	out_of_scope	nit	code-quality	python/test_implement_dispatch.py:55-60	No integration test that composite stdout never contains duplicate line-anchored NEXT_ACTION when relaying commit-route child output	commit-route already enforces single NEXT_ACTION; risk is low if composite calls _commit_route_run in-process per plan.	Add a relay-filter test only if implementation subprocesses commit-route and concatenates raw stdout.
