finding_id	finding_reviewers	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool	body_severity	scope
FINDING_1	Cursor-Arch, Codex-Arch, Cursor-Innovation, Cursor-Pragmatic, Codex-Pragmatic, Codex-Requirements, Cursor-dyn-Oos Pipeline Correctness	neutral	NO	true	nit	adequate	false	Claude	NO	partially-true	minor	adequate	false	Codex	YES	true	major	excellent	false	Cursor	important	oos
FINDING_2	Cursor-Arch, Cursor-Innovation, Codex-Innovation, Cursor-Pragmatic, Cursor-Requirements, Codex-Requirements, Cursor-dyn-Oos Pipeline Correctness	accepted	YES	true	major	good	false	Claude	NO	true	minor	adequate	false	Codex	YES	true	major	excellent	false	Cursor	blocking	in_scope
FINDING_3	Cursor-Arch, Codex-Arch, Cursor-Pragmatic, Cursor-dyn-Oos Pipeline Correctness	accepted	YES	true	minor	good	false	Claude	NO	true	minor	adequate	false	Codex	YES	true	minor	good	false	Cursor	important	in_scope
FINDING_4	Codex-Arch, Cursor-Innovation	accepted	YES	true	major	good	false	Claude	NO	false-positive	nit	good	false	Codex	YES	true	major	excellent	false	Cursor	blocking	in_scope
FINDING_5	Codex-Arch, Codex-Innovation, Codex-dyn-Oos Pipeline Correctness	accepted	YES	true	major	adequate	false	Claude	YES	true	major	excellent	false	Codex	YES	true	major	excellent	false	Cursor	important	in_scope
FINDING_6	Codex-Arch, Cursor-Requirements	accepted	NO	partially-true	nit	adequate	false	Claude	YES	true	major	excellent	false	Codex	YES	true	major	good	false	Cursor	important	in_scope
FINDING_7	Cursor-Pragmatic, Codex-Pragmatic, Cursor-Requirements	accepted	NO	partially-true	uncertain	adequate	true	Claude	YES	true	blocker	good	false	Codex	YES	true	blocker	excellent	false	Cursor	blocking	in_scope
FINDING_8	Codex-Pragmatic	neutral	NO	true	minor	adequate	false	Claude	NO	false-positive	nit	good	false	Codex	YES	true	major	good	false	Cursor	important	oos
FINDING_9	Cursor-Requirements	accepted	YES	true	major	good	false	Claude	NO	false-positive	nit	good	false	Codex	YES	true	major	excellent	false	Cursor	important	in_scope
FINDING_10	Codex-Requirements	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important	in_scope
FINDING_11	Codex-dyn-Oos Pipeline Correctness	accepted	NO	partially-true	uncertain	weak	true	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor	important	in_scope
FINDING_12	Codex-dyn-Oos Pipeline Correctness	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor	important	in_scope
OOS_1	Cursor-Innovation	rejected	NO	true	nit	adequate	false	Claude	NO	true	minor	adequate	false	Codex	NO	partially-true	nit	adequate	false	Cursor	latent	oos
OOS_2	Cursor-Innovation	accepted	YES	true	minor	adequate	false	Claude	NO	true	minor	adequate	false	Codex	YES	true	minor	good	false	Cursor	latent	oos
OOS_3	Cursor-Pragmatic	neutral	YES	true	minor	good	false	Claude	NO	true	minor	adequate	false	Codex	NO	true	minor	adequate	false	Cursor	latent	oos
OOS_4	Cursor-Requirements	neutral	YES	true	minor	good	false	Claude	NO	true	minor	adequate	false	Codex	NO	true	nit	adequate	false	Cursor	latent	oos
OOS_5	Cursor-dyn-Oos Pipeline Correctness	rejected	NO	true	nit	adequate	false	Claude	NO	true	minor	adequate	false	Codex	NO	partially-true	nit	adequate	false	Cursor	important	oos
