1	the plan’s `### updated: skills/design/skill.md` section replaces duplicated wait/post-notification prose with short cross-references only. shared files are not auto-loaded with `skill.md`. without an explicit **mandatory — read entire file** or read-and-apply directive at each hot path (verbosity post-notification, final summary, step 3 launch, step 3 resume, step 5c), orchestrators can follow shortened inline text, skip `skills/shared/design-background-wait.md`, and miss turn-control rules (compact-table gating, polling bans, per-site carve-outs such as final-summary `wait when absent`, step 5c `step-5c-terminal`-only completion).
1	the planned harness update narrows or removes duplicate-count guards and only checks shared-file literals plus `skills/design/skill.md` references at step 3 launch/resume. the feature targets five hot-path replacement loci (verbosity post-notification, final summary, step 3 launch, step 3 resume, step 5c). a partial migration can leave full duplicated boilerplate at other sites, or one–two lingering copies in `skill.md`, while still passing ci—defeating the dedup goal.
1	the new immediate-background wait rule declares `{confirmation_purpose}`, but the final summary and step 5c parameter lists in the plan omit it. if the implementer follows the plan literally, those two call-site pointers cannot fully instantiate the shared rule; recovery wording on premature-notification paths (“confirm completion” vs envelope durability) may be dropped or left ambiguous.
2	the step 3 first-launch site spec is incomplete relative to the three-read contract. the bullet `replace the duplicated numbered compact-table sequence with:` names no replacement target. the block lists immediate-background inline parameters without `read and apply ## immediate-background wait rule`, and never spells out `read and apply ## step 3 post-notification sequence`. step 3 resume depends on “the same three read-and-apply replacements,” but first launch only fully defines the ta<REDACTED-TOKEN> read. an implementer can satisfy partial harness checks while leaving duplicated numbered sequences, skipping the shared wait-rule anchor, or omitting the post-notification load contract.
2	the step 5c site lists breadcrumb, sentinel, after_present, and extra_guards parameters only. unlike final summary, it lacks `read and apply ## immediate-background wait rule` and omits `confirmation purpose: completion` from the inline block even though failure modes require `completion` at step 5c. the harness still expects a fifth `shared_ref` at this locus, so literal plan-following can leave a parameter-only stub, drop probe wording, and skip loading the shared anchor while passing path-presence greps.
2	`scripts/test-implement-anti-polling-rule.sh` greps for `skills/shared/design-background-wait.md` at five loci but not the plan-mandated `read and apply ##` wording. passive pointers like “see design-background-wait.md” can pass `grep -cf -- "$shared_ref"` while orchestrators skip loading the shared anchor, defeating the explicit load contract the plan forbids replacing with passive cross-references.
3	the step 3 first-launch plan site is still incomplete versus step 3 resume and the harness three-read expectation. it names only the task-notification boundary read, references an immediate-background read without spelling it out, and ends with `replace the duplicated numbered compact-table sequence with:` and no replacement. literal plan-following can leave the duplicated numbered post-notification block in `skills/design/skill.md`, skip loading `## immediate-background wait rule` and `## step 3 post-notification sequence`, break parity with resume (plan lines 97-102) and harness rows (158-159), and fail `load_literal` greps.
3	the step 5c plan site lists only inline parameters (breadcrumb, sentinel, after_present, extra_guards) and omits `read and apply ## immediate-background wait rule in ${claude_plugin_root}/skills/shared/design-background-wait.md completely.` and `confirmation purpose: completion`. final summary (plan lines 76-84), failure modes (line 204), harness per-site table (lines 160-161), and harness doc (line 185) require both. literal implementation can ship a parameter-only stub, drop the shared anchor, regress premature-notification probe wording tied to `completion`, and break parity with the current `skills/design/skill.md` step 5c embedding.
3	planned harness checks assert imperative `read and apply ##` section names and step 3 dedup literals, but not `confirmation purpose: completion` wiring that failure modes (line 204) and harness docs (line 185) treat as mandatory at final summary and step 5c. an implementer can omit the inline `confirmation purpose: completion` parameter at either site and still satisfy listed `load_literal` / `step3_literal` assertions and pass `make lint`.
4	the step 5c update block in the plan lists only inline parameters (breadcrumb, terminal sentinel, after_present, extra_guards) and omits the imperative `read and apply ## immediate-background wait rule in ${claude_plugin_root}/skills/shared/design-background-wait.md completely.` directive and `confirmation purpose: completion`. final summary, harness per-site checks, failure modes, and harness docs require both. literal plan-following can leave the full duplicated immediate-background paragraph in place, skip loading the shared anchor, and drop completion-specific probe wording while an implementer treats the parameter list as the complete step 5c contract.
4	the step 3 resume fence uses a passive same-as-first-launch cross-reference or enumerates only read-and-apply directive 2 (immediate-background wait rule). items 1 (task notification boundary) and 3 (post-notification sequence) are not spelled out, unlike first launch. the plan forbids passive cross-references alone and harness load_literal checks expect all three section names at the resume locus. an implementer editing only the resume fence can leave duplicated boundary and post-notification boilerplate while updating immediate-background prose, failing step3_literal and completion gate dedup counts.
5	the step 5c site spec (`skills/design/skill.md` / plan lines 103-111) lists only inline parameters (breadcrumb, sentinel, `after_present`, `extra_guards`) and never the imperative `read and apply ## immediate-background wait rule in ${claude_plugin_root}/skills/shared/design-background-wait.md completely.` directive or `confirmation purpose: completion`. final summary (plan lines 76-84), harness per-site checks (lines 160-161, 165-166, 188-191), and failure modes (lines 207-208, 214) require both. literal plan-following can replace the duplicated immediate-background paragraph with a parameter-only stub, skip loading the shared anchor, drop completion-probe wording, and fail harness greps (including `$confirmation_completion`) even after other sites migrate.
5	the step 3 resume site spec (`skills/design/skill.md` / plan lines 98-101) claims byte-identical directives 1-3 but only spells out directive 2 (immediate-background wait rule plus parameters). directives 1 (task notification boundary) and 3 (post-notification sequence) are absent, relying on passive cross-reference to first launch. plan line 61 forbids passive cross-references alone; harness `load_literal` anchored greps (lines 147-153, 160-161) require all three `read and apply ##` section names physically present at the resume locus. an implementer editing only the resume fence can leave duplicated boundary and post-notification prose (e.g. `skills/design/skill.md:651-664`), satisfy a partial migration, and fail dedup or `load_literal` checks.
