finding_id	reviewer_slots	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain
FINDING_1	cursor-specialist-correctness-output.txt|codex-specialist-correctness-output.txt|cursor-specialist-edge-cases-output.txt	accepted	YES	true	major	weak	false	YES	true	major	adequate	false	YES	true	major	good	false
FINDING_10	cursor-specialist-edge-cases-output.txt	neutral	NO	partially-true	minor	weak	true	NO	partially-true	minor	weak	false	YES	true	major	good	false
FINDING_11	cursor-specialist-edge-cases-output.txt	rejected	NO	partially-true	minor	weak	false	NO	partially-true	minor	adequate	false	NO	partially-true	minor	adequate	false
FINDING_12	codex-specialist-edge-cases-output.txt	accepted	YES	true	major	weak	true	YES	true	major	good	false	YES	true	major	good	false
FINDING_13	cursor-specialist-testing-output.txt	accepted	YES	true	major	adequate	false	YES	true	minor	adequate	false	YES	true	major	good	false
FINDING_14	cursor-specialist-testing-output.txt	neutral	YES	true	major	weak	false	NO	true	minor	adequate	false	NO	true	minor	adequate	false
FINDING_15	cursor-specialist-testing-output.txt	accepted	YES	true	major	weak	false	YES	true	major	adequate	false	NO	true	minor	adequate	false
FINDING_16	cursor-specialist-testing-output.txt	neutral	YES	true	major	weak	false	NO	true	minor	adequate	false	NO	true	minor	adequate	false
FINDING_17	cursor-specialist-testing-output.txt	accepted	YES	true	major	weak	false	YES	true	major	adequate	false	NO	true	minor	adequate	false
FINDING_18	cursor-specialist-testing-output.txt	accepted	YES	true	major	weak	true	YES	true	major	adequate	false	NO	true	minor	adequate	false
FINDING_19	cursor-specialist-testing-output.txt	rejected	NO	uncertain	nit	weak	true	NO	partially-true	nit	weak	false	NO	uncertain	nit	weak	true
FINDING_2	cursor-specialist-correctness-output.txt|codex-specialist-correctness-output.txt|cursor-specialist-edge-cases-output.txt	accepted	YES	true	major	weak	false	YES	true	major	adequate	false	YES	true	major	good	false
FINDING_20	cursor-specialist-testing-output.txt	rejected	NO	partially-true	nit	weak	true	NO	uncertain	nit	weak	true	NO	partially-true	nit	weak	true
FINDING_21	cursor-specialist-testing-output.txt	rejected	NO	true	nit	weak	false	NO	true	minor	adequate	false	NO	true	nit	adequate	false
FINDING_22	codex-specialist-testing-output.txt	accepted	YES	true	major	weak	true	YES	true	major	adequate	false	YES	true	major	good	false
FINDING_23	dyn-architecture-output.txt	neutral	NO	partially-true	minor	weak	false	NO	uncertain	minor	adequate	true	YES	true	major	good	false
FINDING_24	dyn-architecture-output.txt	rejected	NO	partially-true	minor	weak	false	NO	true	nit	weak	false	NO	true	minor	weak	false
FINDING_25	dyn-architecture-output.txt	rejected	NO	partially-true	minor	weak	false	NO	true	minor	adequate	false	NO	partially-true	minor	weak	true
FINDING_26	dyn-architecture-output.txt|dyn-risk-integration-output.txt	rejected	NO	true	minor	adequate	false	NO	true	nit	adequate	false	NO	true	nit	adequate	false
FINDING_27	dyn-architecture-output.txt	neutral	NO	partially-true	minor	weak	false	NO	true	nit	adequate	false	YES	true	major	good	false
FINDING_28	dyn-architecture-output.txt	rejected	NO	true	nit	no-fix	false	NO	true	nit	no-fix	false	NO	true	nit	no-fix	false
FINDING_29	dyn-architecture-output.txt|dyn-risk-integration-output.txt	rejected	NO	true	nit	no-fix	false	NO	true	nit	no-fix	false	NO	true	nit	no-fix	false
FINDING_3	cursor-specialist-correctness-output.txt|codex-specialist-correctness-output.txt	accepted	YES	true	major	weak	false	YES	true	major	adequate	false	YES	true	major	adequate	false
FINDING_30	dyn-architecture-output.txt	rejected	NO	partially-true	nit	weak	false	NO	true	nit	weak	false	NO	partially-true	nit	weak	true
FINDING_31	dyn-risk-integration-output.txt	rejected	NO	true	minor	adequate	false	NO	true	nit	adequate	false	NO	partially-true	minor	adequate	false
FINDING_32	dyn-risk-integration-output.txt	accepted	YES	true	major	weak	true	YES	true	major	adequate	false	YES	true	major	good	false
FINDING_33	dyn-risk-integration-output.txt	accepted	YES	true	major	adequate	false	NO	true	minor	adequate	false	YES	true	major	good	false
FINDING_34	dyn-risk-integration-output.txt	rejected	NO	true	nit	no-fix	false	NO	true	nit	no-fix	false	NO	true	nit	no-fix	false
FINDING_35	dyn-risk-integration-output.txt	rejected	NO	true	nit	no-fix	false	NO	true	nit	no-fix	false	NO	true	nit	no-fix	false
FINDING_4	cursor-specialist-correctness-output.txt|cursor-specialist-edge-cases-output.txt|cursor-specialist-testing-output.txt|dyn-architecture-output.txt|dyn-risk-integration-output.txt	accepted	YES	true	major	adequate	false	YES	true	major	adequate	false	NO	true	minor	adequate	false
FINDING_5	cursor-specialist-correctness-output.txt|codex-specialist-correctness-output.txt|codex-specialist-edge-cases-output.txt|codex-specialist-testing-output.txt	accepted	YES	true	major	weak	false	YES	true	major	adequate	false	YES	true	major	good	false
FINDING_6	cursor-specialist-correctness-output.txt	rejected	NO	uncertain	minor	weak	true	NO	partially-true	minor	weak	false	NO	partially-true	minor	adequate	true
FINDING_7	codex-specialist-correctness-output.txt|codex-specialist-edge-cases-output.txt|codex-specialist-testing-output.txt	accepted	YES	true	major	weak	false	YES	true	major	adequate	false	NO	partially-true	minor	weak	false
FINDING_8	codex-specialist-correctness-output.txt	accepted	YES	partially-true	major	weak	true	YES	true	major	adequate	false	YES	true	major	good	false
FINDING_9	codex-specialist-correctness-output.txt|codex-specialist-edge-cases-output.txt|codex-specialist-testing-output.txt|dyn-risk-integration-output.txt	accepted	YES	true	major	adequate	false	NO	true	minor	weak	false	YES	true	major	good	false
