round	tool	slot	label	accepted_count
1	cursor	correctness	cursor-specialist-correctness-output.txt	0
1	codex	correctness	codex-specialist-correctness-output.txt	0
1	cursor	edge-cases	cursor-specialist-edge-cases-output.txt	0
1	codex	edge-cases	codex-specialist-edge-cases-output.txt	0
1	cursor	testing	cursor-specialist-testing-output.txt	0
1	codex	testing	codex-specialist-testing-output.txt	0
1	cursor	dyn-process-group	dyn-process-group-output.txt	0
1	codex	dyn-process-group-codex	dyn-process-group-codex-output.txt	0
1	cursor	dyn-envelope-contract	dyn-envelope-contract-output.txt	0
1	codex	dyn-envelope-contract-codex	dyn-envelope-contract-codex-output.txt	0
