finding_id	reviewer_slots	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool	scope
FINDING_1	cursor-specialist-correctness|codex-specialist-correctness|codex-specialist-testing	accepted	YES	true	minor	good	false	codex-validity	YES	true	major	good	false	codex-plan-fidelity	NO	partially-true	minor	adequate	false	codex-pragmatism	in_scope
FINDING_2	cursor-specialist-correctness|codex-specialist-correctness|cursor-specialist-edge-cases|dyn-dyn-wire-ratchets	accepted	YES	true	minor	good	false	codex-validity	YES	true	minor	good	false	codex-plan-fidelity	NO	partially-true	minor	adequate	false	codex-pragmatism	in_scope
FINDING_3	cursor-specialist-correctness|cursor-specialist-edge-cases|codex-specialist-correctness|codex-specialist-edge-cases|codex-specialist-testing	accepted	NO	partially-true	minor	adequate	false	codex-validity	YES	true	minor	good	false	codex-plan-fidelity	YES	true	minor	good	false	codex-pragmatism	in_scope
FINDING_4	codex-specialist-edge-cases|cursor-specialist-testing	accepted	YES	true	minor	good	false	codex-validity	YES	true	minor	adequate	false	codex-plan-fidelity	NO	partially-true	minor	adequate	false	codex-pragmatism	in_scope
FINDING_5	cursor-specialist-edge-cases	rejected	NO	partially-true	minor	adequate	false	codex-validity	NO	partially-true	minor	adequate	false	codex-plan-fidelity	NO	partially-true	minor	adequate	false	codex-pragmatism	in_scope
FINDING_6	cursor-specialist-testing|cursor-specialist-correctness	rejected	NO	false-positive	minor	adequate	false	codex-validity	NO	false-positive	minor	weak	false	codex-plan-fidelity	NO	false-positive	nit	adequate	false	codex-pragmatism	in_scope
FINDING_7	dyn-dyn-wire-ratchets	accepted	YES	true	minor	good	false	codex-validity	YES	true	minor	good	false	codex-plan-fidelity	NO	partially-true	minor	adequate	false	codex-pragmatism	in_scope
FINDING_8	dyn-dyn-wire-ratchets	rejected	NO	false-positive	minor	adequate	false	codex-validity	NO	false-positive	minor	weak	false	codex-plan-fidelity	NO	partially-true	minor	adequate	false	codex-pragmatism	in_scope
FINDING_9	dyn-dyn-wire-ratchets	rejected	NO	partially-true	minor	adequate	false	codex-validity	NO	partially-true	minor	weak	false	codex-plan-fidelity	NO	false-positive	minor	adequate	false	codex-pragmatism	in_scope
OOS_1	cursor-specialist-correctness	neutral	YES	true	minor	good	false	codex-validity	NO	partially-true	minor	weak	false	codex-plan-fidelity	NO	false-positive	nit	adequate	false	codex-pragmatism	oos
OOS_2	cursor-specialist-correctness	neutral	NO	uncertain	minor	adequate	false	codex-validity	NO	uncertain	minor	weak	true	codex-plan-fidelity	YES	true	minor	good	false	codex-pragmatism	oos
OOS_3	cursor-specialist-correctness	rejected	NO	false-positive	nit	adequate	false	codex-validity	NO	false-positive	nit	no-fix	false	codex-plan-fidelity	NO	true	nit	adequate	false	codex-pragmatism	oos
OOS_4	cursor-specialist-edge-cases|cursor-specialist-testing|dyn-dyn-wire-ratchets	rejected	NO	uncertain	minor	adequate	false	codex-validity	NO	partially-true	minor	weak	false	codex-plan-fidelity	NO	partially-true	minor	adequate	false	codex-pragmatism	oos
OOS_5	cursor-specialist-edge-cases	rejected	NO	partially-true	nit	adequate	false	codex-validity	NO	partially-true	minor	weak	false	codex-plan-fidelity	NO	partially-true	minor	adequate	false	codex-pragmatism	oos
OOS_6	cursor-specialist-testing	rejected	NO	false-positive	nit	adequate	false	codex-validity	NO	false-positive	nit	no-fix	false	codex-plan-fidelity	NO	true	nit	adequate	false	codex-pragmatism	oos
OOS_7	dyn-dyn-wire-ratchets	rejected	NO	false-positive	minor	adequate	false	codex-validity	NO	partially-true	minor	weak	false	codex-plan-fidelity	NO	partially-true	nit	adequate	false	codex-pragmatism	oos
