finding_id	finding_reviewers	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool
FINDING_1	Cursor-Arch	accepted	YES	true	blocker	excellent	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_2	Codex-Arch	accepted	YES	true	blocker	excellent	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_3	Codex-Arch	exonerated	YES	true		adequate	true	Claude	EXONERATE	true	minor	weak	false	Codex	EXONERATE	true	minor	adequate	false	Cursor
FINDING_4	Codex-Arch	accepted	YES	true		adequate	true	Claude	YES	true	minor	good	false	Codex	YES	true	major	good	false	Cursor
FINDING_5	Cursor-Edge, Cursor-Edge, Cursor-Edge, Cursor-dyn-fallback-schema-parity, Cursor-dyn-fallback-schema-parity, Cursor-dyn-fallback-schema-parity	accepted	YES	true	blocker	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_6	Cursor-Edge, Cursor-Edge, Cursor-dyn-fallback-schema-parity, Cursor-dyn-fallback-schema-parity	accepted	YES	true	major	adequate	false	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor
FINDING_7	Cursor-Edge	accepted	YES	true	nit	good	false	Claude	YES	true	nit	good	false	Codex	YES	true	nit	adequate	false	Cursor
FINDING_8	Codex-Edge	accepted	YES	true	blocker	excellent	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_9	Codex-Edge	accepted	YES	partially-true	major	adequate	true	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor
FINDING_10	Codex-Edge	accepted	YES	true		adequate	true	Claude	YES	true	minor	good	false	Codex	YES	true	major	good	false	Cursor
FINDING_11	Cursor-Innovation	accepted	YES	true	blocker	adequate	false	Claude	YES	true	major	adequate	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_12	Codex-Innovation	accepted	YES	true	blocker	excellent	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_13	Codex-Innovation	accepted	YES	true	major	adequate	false	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor
FINDING_14	Codex-Innovation	accepted	YES	true		adequate	true	Claude	YES	true	minor	good	false	Codex	YES	true	major	good	false	Cursor
FINDING_15	Codex-Innovation	accepted	YES	true	nit	adequate	false	Claude	YES	true	nit	good	false	Codex	YES	true	major	good	false	Cursor
FINDING_16	Cursor-Pragmatic	accepted	YES	true	blocker	excellent	false	Claude	YES	true	major	adequate	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_17	Codex-Pragmatic	accepted	YES	true	blocker	excellent	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_18	Codex-Pragmatic	accepted	YES	partially-true	major	adequate	true	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor
FINDING_19	Codex-Pragmatic	accepted	YES	true		adequate	true	Claude	YES	true	minor	good	false	Codex	YES	true	major	good	false	Cursor
FINDING_20	Cursor-Requirements	accepted	YES	true	major	adequate	false	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor
FINDING_21	Codex-Requirements, Codex-dyn-test-path-injection	accepted	YES	true	blocker	excellent	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_22	Codex-Requirements	accepted	YES	true	major	adequate	false	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor
FINDING_23	Codex-Requirements	accepted	YES	true	major	adequate	false	Claude	YES	true	major	adequate	false	Codex	EXONERATE	true	minor	adequate	false	Cursor
FINDING_24	Codex-Requirements	accepted	YES	true	nit	adequate	false	Claude	YES	true	minor	good	false	Codex	YES	true	major	good	false	Cursor
FINDING_25	Cursor-dyn-fallback-schema-parity	accepted	YES	true	blocker	excellent	false	Claude	YES	true	major	adequate	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_26	Cursor-dyn-fallback-schema-parity	accepted	YES	true	major	excellent	false	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor
FINDING_27	Cursor-dyn-fallback-schema-parity	accepted	YES	true	major	adequate	false	Claude	YES	true	major	good	false	Codex	YES	true	minor	adequate	false	Cursor
FINDING_28	Cursor-dyn-fallback-schema-parity	exonerated	EXONERATE	true	nit	weak	false	Claude	EXONERATE	partially-true	nit	weak	false	Codex	EXONERATE	true	nit	weak	false	Cursor
FINDING_29	Codex-dyn-fallback-schema-parity	accepted	YES	true	major	adequate	false	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor
FINDING_30	Codex-dyn-fallback-schema-parity	accepted	YES	true	blocker	excellent	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_31	Codex-dyn-fallback-schema-parity	accepted	YES	true	major	adequate	false	Claude					true	Codex	YES	true	major	good	false	Cursor
FINDING_32	Codex-dyn-fallback-schema-parity	exonerated	YES	true	major	adequate	false	Claude					true	Codex	EXONERATE	true	minor	adequate	false	Cursor
FINDING_33	Cursor-dyn-test-path-injection	accepted	YES	true	major	excellent	false	Claude					true	Codex	YES	true	major	excellent	false	Cursor
FINDING_34	Codex-dyn-test-path-injection	accepted	YES	true	major	excellent	false	Claude					true	Codex	YES	true	major	excellent	false	Cursor
FINDING_35	Codex-dyn-test-path-injection	accepted	YES	true	major	adequate	false	Claude					true	Codex	YES	true	major	good	false	Cursor
OOS_1	Cursor-Edge	accepted	YES	true		adequate	true	Claude					true	Codex	YES	true	minor	adequate	false	Cursor
