finding_id	reviewer_slots	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain
FINDING_1	cursor-specialist-structure-output.txt|cursor-specialist-correctness-output.txt|cursor-specialist-testing-output.txt|cursor-specialist-security-output.txt|cursor-specialist-edge-cases-output.txt|cursor-specialist-plan-fidelity-output.txt|dyn-bash-parser-quoting-output.txt|dyn-rebase-dirty-state-output.txt	accepted	YES	true	major	good	false	YES	true	major	excellent	false	YES	true	major	excellent	false
FINDING_10	cursor-specialist-correctness-output.txt	rejected	NO	false-positive	uncertain	weak	false	NO	partially-true	minor	adequate	true	EXONERATE	partially-true	minor	weak	true
FINDING_11	cursor-specialist-edge-cases-output.txt	accepted	YES	true	minor	adequate	false	YES	true	minor	adequate	false	EXONERATE	partially-true	minor	adequate	true
FINDING_12	cursor-specialist-structure-output.txt|cursor-specialist-plan-fidelity-output.txt	exonerated	EXONERATE	partially-true	nit	weak	false	YES	true	nit	adequate	false	EXONERATE	true	nit	adequate	false
FINDING_13	cursor-specialist-structure-output.txt	exonerated	EXONERATE	partially-true	nit	weak	false	EXONERATE	true	nit	adequate	false	EXONERATE	true	nit	weak	false
FINDING_14	cursor-specialist-structure-output.txt	exonerated	EXONERATE	true	nit	weak	false	EXONERATE	true	nit	adequate	false	EXONERATE	true	nit	no-fix	false
FINDING_15	cursor-specialist-correctness-output.txt	rejected	NO	false-positive	nit	weak	false	NO	false-positive	nit	no-fix	false	EXONERATE	uncertain	nit	adequate	true
FINDING_16	cursor-specialist-correctness-output.txt	rejected	NO	false-positive	nit	weak	false	NO	false-positive	nit	no-fix	false	NO	false-positive	nit	weak	false
FINDING_17	cursor-specialist-testing-output.txt	accepted	YES	true	nit	good	false	YES	true	nit	good	false	YES	true	nit	good	false
FINDING_18	cursor-specialist-testing-output.txt	exonerated	YES	true	minor	good	false	EXONERATE	partially-true	minor	adequate	false	EXONERATE	partially-true	minor	adequate	false
FINDING_19	cursor-specialist-testing-output.txt	accepted	YES	true	minor	good	false	YES	true	minor	good	false	YES	partially-true	minor	adequate	false
FINDING_2	cursor-specialist-structure-output.txt|cursor-specialist-plan-fidelity-output.txt|dyn-bash-parser-quoting-output.txt	accepted	YES	true	major	good	false	YES	true	major	good	false	YES	true	major	good	false
FINDING_20	cursor-specialist-edge-cases-output.txt	accepted	YES	true	nit	good	false	YES	true	nit	good	false	NO	false-positive	nit	no-fix	false
FINDING_21	cursor-specialist-security-output.txt	exonerated	EXONERATE	partially-true	nit	adequate	false	YES	true	minor	adequate	false	EXONERATE	partially-true	minor	adequate	false
FINDING_22	dyn-bash-parser-quoting-output.txt	accepted	YES	true		adequate	true	YES	true	minor	adequate	false	YES	true	minor	adequate	false
