finding_id	finding_reviewers	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool	body_severity
FINDING_1	Cursor-Arch	accepted	NO	partially-true	minor	adequate	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_2	Cursor-Arch	neutral	NO	false-positive	minor	weak	false	Claude	NO	partially-true	minor	adequate	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_3	Cursor-Arch	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor	important
FINDING_4	Cursor-Arch	rejected	NO	partially-true	minor	adequate	true	Claude	NO	true	minor	adequate	false	Codex	NO	partially-true	minor	good	false	Cursor	important
FINDING_5	Cursor-Arch	rejected	NO	partially-true	minor	adequate	false	Claude	NO	partially-true	minor	adequate	false	Codex	NO	partially-true	minor	good	false	Cursor	latent
FINDING_6	Codex-Arch	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_7	Codex-Arch	accepted	YES	true	major	good	false	Claude	NO	partially-true	minor	adequate	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_8	Cursor-Innovation	neutral	NO	partially-true	minor	adequate	false	Claude	NO	false-positive	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_9	Cursor-Innovation	neutral	NO	false-positive	minor	adequate	false	Claude	NO	false-positive	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_10	Cursor-Innovation	accepted	NO	partially-true	minor	adequate	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_11	Cursor-Innovation	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_12	Cursor-Innovation	neutral	NO	false-positive	minor	adequate	false	Claude	NO	false-positive	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_13	Cursor-Innovation	neutral	NO	partially-true	minor	adequate	false	Claude	NO	false-positive	major	good	false	Codex	YES	true	major	good	false	Cursor	important
FINDING_14	Cursor-Innovation	accepted	YES	true	major	good	false	Claude	NO	partially-true	minor	adequate	false	Codex	YES	true	major	good	false	Cursor	important
FINDING_15	Codex-Innovation	accepted	YES	true	major	good	false	Claude	NO	partially-true	minor	adequate	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_16	Codex-Innovation	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_17	Cursor-Pragmatic	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_18	Cursor-Pragmatic	accepted	YES	true	major	good	true	Claude	NO	partially-true	minor	adequate	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_19	Cursor-Pragmatic	accepted	NO	partially-true	minor	adequate	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_20	Cursor-Pragmatic	rejected	NO	partially-true	minor	adequate	false	Claude	NO	false-positive	minor	adequate	false	Codex	NO	partially-true	minor	adequate	false	Cursor	latent
FINDING_21	Codex-Pragmatic	accepted	NO	false-positive	minor	adequate	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_22	Codex-Pragmatic	neutral	NO	false-positive	minor	adequate	false	Claude	NO	partially-true	minor	adequate	false	Codex	YES	true	major	good	false	Cursor	important
FINDING_23	Codex-Pragmatic	accepted	YES	true	major	good	false	Claude	NO	partially-true	minor	adequate	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_24	Codex-Pragmatic	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_25	Cursor-Requirements	neutral	NO	partially-true	minor	adequate	false	Claude	NO	false-positive	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_26	Codex-Requirements	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
