finding_id	reviewer_slots	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain
FINDING_1	cursor-specialist-correctness-output.txt|dyn-risk-integration-output.txt	accepted	YES	partially-true	major	good	true	YES	true	major	good	false	NO	true	major	excellent	false
FINDING_10	cursor-specialist-testing-output.txt	rejected	NO	partially-true			true	NO	true	minor	adequate	false	NO	partially-true	minor	adequate	false
FINDING_11	cursor-specialist-testing-output.txt	accepted	JUDGE_ERROR				true	YES	true	minor	good	false	YES	true	nit	good	false
FINDING_12	dyn-risk-integration-output.txt	rejected	NO	partially-true			true	NO	true	minor	adequate	false	NO	true	minor	good	false
FINDING_13	dyn-risk-integration-output.txt	rejected	JUDGE_ERROR				true	NO	true	nit	no-fix	false	NO	partially-true	nit	adequate	false
FINDING_14	dyn-risk-integration-output.txt	neutral	JUDGE_ERROR				true	YES	true	minor	no-fix	false	NO	partially-true	minor	weak	true
FINDING_15	dyn-architecture-output.txt	neutral	NO	uncertain	major		true	NO	true	minor	good	false	YES	true	major	excellent	false
FINDING_16	dyn-code-quality-output.txt	rejected	NO	true			true	NO	true	nit	good	false	NO	true	minor	good	false
FINDING_2	cursor-specialist-correctness-output.txt|cursor-specialist-testing-output.txt	accepted	YES	true	minor	good	true	YES	true	minor	good	false	YES	true	major	excellent	false
FINDING_3	cursor-specialist-correctness-output.txt|dyn-architecture-output.txt|dyn-code-quality-output.txt	accepted	YES	true	major	excellent	true	NO	partially-true	minor	adequate	false	YES	true	major	excellent	false
FINDING_4	cursor-specialist-correctness-output.txt	rejected	NO	uncertain			true	NO	partially-true	minor	weak	false	NO	partially-true	minor	good	false
FINDING_5	cursor-specialist-correctness-output.txt|cursor-specialist-testing-output.txt|dyn-risk-integration-output.txt	accepted	YES	true	major	good	true	YES	true	major	good	false	YES	true	major	excellent	false
FINDING_6	cursor-specialist-edge-cases-output.txt|dyn-risk-integration-output.txt	accepted	JUDGE_ERROR				true	YES	partially-true	major	weak	false	YES	true	major	excellent	false
FINDING_7	cursor-specialist-edge-cases-output.txt	rejected	NO	false-positive	major	adequate	true	NO	false-positive	nit	weak	false	NO	partially-true	major	adequate	false
FINDING_8	cursor-specialist-testing-output.txt	rejected	NO	false-positive	major	adequate	true	NO	false-positive	nit	good	false	NO	partially-true	major	good	false
FINDING_9	cursor-specialist-testing-output.txt	rejected	NO	partially-true			true	NO	true	minor	good	false	NO	true	minor	good	false
