finding_id	finding_reviewers	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool	body_severity
FINDING_1	Cursor-Arch, Cursor-Innovation, Cursor-Pragmatic	neutral	NO	partially-true	major	good	false	Claude	YES	true	major	good	false	Codex	NO	true	major	excellent	false	Cursor	important
FINDING_2	Codex-Arch, Codex-Pragmatic	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor	important
FINDING_3	Codex-Arch	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor	important
FINDING_4	Cursor-Innovation	neutral	NO	partially-true	major	adequate	false	Claude	YES	true	major	good	false	Codex	NO	true	major	excellent	false	Cursor	important
FINDING_5	Cursor-Innovation, Cursor-Requirements, Codex-dyn-call-site-completeness, Cursor-dyn-retire-boundary	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor	important
FINDING_6	Cursor-Innovation	neutral	NO	partially-true	minor	adequate	false	Claude	YES	true	major	adequate	false	Codex	NO	true	minor	adequate	false	Cursor	important
FINDING_7	Codex-Innovation	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
FINDING_8	Codex-Innovation, Codex-Requirements, Codex-dyn-call-site-completeness	accepted	NO	partially-true	minor	adequate	false	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor	important
FINDING_9	Cursor-dyn-call-site-completeness	neutral	NO	false-positive	major	good	false	Claude	YES	true	major	good	false	Codex	NO	true	major	excellent	false	Cursor	important
FINDING_10	Cursor-dyn-contract-inventory, Codex-dyn-contract-inventory	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor	important
FINDING_11	Codex-dyn-contract-inventory	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor	important
FINDING_12	Codex-dyn-contract-inventory	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor	important
OOS_1	Cursor-Innovation	neutral	YES	true	minor	adequate	false	Claude	NO	true	minor	adequate	false	Codex	NO	true		adequate	true	Cursor	latent
OOS_2	Cursor-Innovation	neutral	YES	true	minor	adequate	false	Claude	NO	true	minor	adequate	false	Codex	NO	true		adequate	true	Cursor	latent
