finding_id	reviewer_slots	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain
FINDING_1	cursor-specialist-correctness-output.txt	rejected	NO	partially-true	minor	adequate	false	NO	partially-true	minor	adequate	false	NO	partially-true	minor	good	false
FINDING_10	dyn-risk-integration-output.txt	rejected	NO	partially-true	minor	adequate	false	NO	true	minor	weak	false	NO	partially-true		adequate	true
FINDING_11	dyn-architecture-output.txt	rejected	NO	true	minor	good	false	NO	true	minor	good	false	NO	partially-true		good	true
FINDING_12	dyn-architecture-output.txt	rejected	NO	true	minor	adequate	false	NO	true	nit	adequate	false	NO	true		good	true
FINDING_13	dyn-architecture-output.txt	rejected	NO	partially-true	minor	adequate	false	NO	true	nit	adequate	false	NO	partially-true		adequate	true
FINDING_14	dyn-architecture-output.txt	rejected	NO	true	nit	weak	false	NO	true	nit	no-fix	false	NO	true	nit	no-fix	false
FINDING_2	cursor-specialist-correctness-output.txt	rejected	NO	partially-true	minor	adequate	false	NO	true	minor	good	false	NO	partially-true	minor	good	false
FINDING_3	cursor-specialist-correctness-output.txt|dyn-risk-integration-output.txt|dyn-architecture-output.txt	neutral	NO	partially-true	minor	adequate	false	NO	partially-true	minor	adequate	false	YES	true	major	excellent	false
FINDING_4	cursor-specialist-correctness-output.txt	accepted	NO	true	nit	good	false	YES	true	nit	adequate	false	YES	true	nit	adequate	false
FINDING_5	cursor-specialist-correctness-output.txt	neutral	NO	partially-true	nit	adequate	false	YES	true	minor	adequate	false	NO	true	nit	good	false
FINDING_6	cursor-specialist-edge-cases-output.txt	accepted	YES	true	major	adequate	false	YES	true	major	good	false	YES	true	major	excellent	false
FINDING_7	cursor-specialist-testing-output.txt	accepted	NO	true	major	adequate	false	YES	true	major	adequate	false	YES	true	major	excellent	false
FINDING_8	dyn-risk-integration-output.txt	neutral	NO	partially-true	minor	adequate	false	NO	partially-true	minor	weak	false	YES	true	major	good	false
FINDING_9	dyn-risk-integration-output.txt|dyn-architecture-output.txt	rejected	NO	false-positive	nit	weak	false	NO	true	nit	no-fix	false	NO	true	nit	no-fix	false
