finding_id	finding_reviewers	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool
FINDING_1	Cursor-Arch, Cursor-dyn-test-claim-mapping	exonerated	EXONERATE	partially-true	minor	adequate	false	Claude	YES	partially-true	major	good	false	Codex	EXONERATE	partially-true	minor	adequate	false	Cursor
FINDING_2	Codex-Arch, Codex-Innovation, Codex-dyn-pause-protocol-safety	accepted	YES	true	major	good	false	Claude	YES	true	major	excellent	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_3	Codex-Edge	exonerated	EXONERATE	uncertain	major	weak	true	Claude	EXONERATE	partially-true	minor	weak	true	Codex	EXONERATE	partially-true	major	weak	true	Cursor
FINDING_4	Cursor-Innovation, Codex-dyn-pause-protocol-safety	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_5	Codex-Pragmatic, Cursor-dyn-test-claim-mapping	accepted	YES	partially-true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_6	Cursor-dyn-sentinel-chain	accepted	YES	true	major	good	false	Claude	NO	false-positive	nit	weak	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_7	Codex-dyn-sentinel-chain	accepted	YES	true	major	good	false	Claude	YES	true	major	adequate	false	Codex	EXONERATE	partially-true	minor	adequate	true	Cursor
FINDING_8	Cursor-dyn-test-claim-mapping, Codex-dyn-test-claim-mapping	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_9	Cursor-dyn-test-claim-mapping	exonerated	EXONERATE	partially-true	minor	adequate	false	Claude	NO	false-positive	nit	weak	false	Codex	EXONERATE	partially-true	minor	adequate	false	Cursor
FINDING_10	Cursor-dyn-test-claim-mapping	accepted	YES	true	minor	good	false	Claude	YES	true	minor	good	false	Codex	YES	true	minor	good	false	Cursor
FINDING_11	Cursor-dyn-pause-protocol-safety	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor
