finding_id	reviewer_slots	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool	scope
FINDING_1	cursor-specialist-correctness-output.txt|codex-generic-output.txt|dyn-dyn-voter-prep-output.txt	accepted	YES	true	major	excellent	false	cursor-validity	YES	true	major	good	false	cursor-plan-fidelity	YES	true	major	good	false	cursor-pragmatism	in_scope
FINDING_2	cursor-specialist-correctness-output.txt|cursor-specialist-edge-cases-output.txt|cursor-specialist-testing-output.txt|dyn-dyn-voter-prep-output.txt	accepted	YES	true	major	excellent	false	cursor-validity	YES	true	major	good	false	cursor-plan-fidelity	YES	true	major	good	false	cursor-pragmatism	in_scope
FINDING_3	cursor-specialist-correctness-output.txt|cursor-specialist-edge-cases-output.txt|codex-generic-output.txt|dyn-dyn-voter-prep-output.txt	accepted	YES	true	major	excellent	false	cursor-validity	YES	true	major	good	false	cursor-plan-fidelity	YES	true	major	good	false	cursor-pragmatism	in_scope
FINDING_4	cursor-specialist-correctness-output.txt|cursor-specialist-edge-cases-output.txt|codex-generic-output.txt|dyn-dyn-voter-prep-output.txt	accepted	YES	true	major	excellent	false	cursor-validity	YES	true	major	good	false	cursor-plan-fidelity	YES	true	major	good	false	cursor-pragmatism	in_scope
FINDING_5	cursor-specialist-correctness-output.txt|cursor-specialist-edge-cases-output.txt|codex-generic-output.txt|dyn-dyn-voter-prep-output.txt	accepted	YES	true	major	good	false	cursor-validity	YES	true	major	excellent	false	cursor-plan-fidelity	YES	true	major	excellent	false	cursor-pragmatism	in_scope
FINDING_6	cursor-specialist-correctness-output.txt|cursor-specialist-edge-cases-output.txt|codex-generic-output.txt|dyn-dyn-oos-verdicts-output.txt|dyn-dyn-voter-prep-output.txt	accepted	YES	true	major	excellent	false	cursor-validity	YES	true	major	good	false	cursor-plan-fidelity	YES	true	major	good	false	cursor-pragmatism	in_scope
FINDING_7	cursor-specialist-correctness-output.txt|cursor-specialist-testing-output.txt	accepted	YES	true	major	good	false	cursor-validity	YES	true	major	adequate	false	cursor-plan-fidelity	NO	true	minor	adequate	false	cursor-pragmatism	in_scope
FINDING_8	cursor-specialist-correctness-output.txt	neutral	NO	partially-true	minor	adequate	false	cursor-validity	YES	true	minor	good	false	cursor-plan-fidelity	NO	true	minor	adequate	false	cursor-pragmatism	in_scope
FINDING_9	cursor-specialist-edge-cases-output.txt|dyn-dyn-oos-verdicts-output.txt|dyn-dyn-voter-prep-output.txt	accepted	YES	true	minor	good	false	cursor-validity	YES	true	minor	good	false	cursor-plan-fidelity	NO	true	nit	adequate	false	cursor-pragmatism	oos
FINDING_10	cursor-specialist-edge-cases-output.txt	accepted	YES	true	nit	adequate	false	cursor-validity	YES	true	nit	adequate	false	cursor-plan-fidelity	NO	true	nit	good	false	cursor-pragmatism	oos
FINDING_11	cursor-specialist-edge-cases-output.txt|cursor-specialist-testing-output.txt	accepted	YES	true	minor	good	false	cursor-validity	YES	true	nit	adequate	false	cursor-plan-fidelity	NO	true	nit	adequate	false	cursor-pragmatism	oos
FINDING_12	cursor-specialist-testing-output.txt	rejected	NO	partially-true	minor	adequate	false	cursor-validity	NO	true	minor	adequate	false	cursor-plan-fidelity	NO	partially-true	minor	adequate	false	cursor-pragmatism	in_scope
FINDING_13	dyn-dyn-oos-verdicts-output.txt	accepted	YES	true	major	excellent	false	cursor-validity	YES	true	major	excellent	false	cursor-plan-fidelity	YES	true	major	excellent	false	cursor-pragmatism	in_scope
FINDING_14	dyn-dyn-oos-verdicts-output.txt	accepted	YES	true	major	adequate	false	cursor-validity	YES	true	major	adequate	false	cursor-plan-fidelity	NO	true	major	adequate	false	cursor-pragmatism	oos
FINDING_15	dyn-dyn-oos-verdicts-output.txt	accepted	YES	true	minor	good	false	cursor-validity	YES	true	major	good	false	cursor-plan-fidelity	NO	true	minor	adequate	false	cursor-pragmatism	oos
FINDING_16	dyn-dyn-voter-prep-output.txt	rejected	NO	true	nit	adequate	false	cursor-validity	NO	true	minor	good	false	cursor-plan-fidelity	NO	true	nit	adequate	false	cursor-pragmatism	in_scope
FINDING_17	dyn-dyn-voter-prep-output.txt	neutral	YES	true	minor	good	false	cursor-validity	NO	true	nit	adequate	false	cursor-plan-fidelity	NO	true	nit	good	false	cursor-pragmatism	oos
FINDING_18	dyn-dyn-voter-prep-output.txt	rejected	NO	true	nit	adequate	false	cursor-validity	NO	true	nit	weak	false	cursor-plan-fidelity	NO	true	nit	adequate	false	cursor-pragmatism	oos
