finding_id	finding_reviewers	voting_result	v1_vote	v1_correctness	v1_severity	v1_quality	v1_uncertain	v1_tool	v2_vote	v2_correctness	v2_severity	v2_quality	v2_uncertain	v2_tool	v3_vote	v3_correctness	v3_severity	v3_quality	v3_uncertain	v3_tool
FINDING_1	Cursor-Arch, Cursor-Edge, Cursor-Pragmatic, Cursor-Innovation, Codex-Innovation, Cursor-Requirements, Codex-Requirements, Codex-dyn-cross-contract-sync	accepted	YES	true	blocker	excellent	false	Claude	YES	true	blocker	excellent	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_2	Codex-Arch, Codex-Pragmatic, Codex-dyn-cross-contract-sync	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_3	Codex-Arch, Codex-Pragmatic, Codex-Requirements	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_4	Codex-Arch, Codex-Edge, Codex-Innovation, Codex-Pragmatic, Codex-dyn-cross-contract-sync	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_5	Codex-Arch, Codex-Pragmatic, Codex-dyn-state-rewrite-auditor	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	good	false	Cursor
FINDING_6	Codex-Arch, Codex-Pragmatic	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_7	Codex-Arch, Codex-Innovation, Codex-Requirements	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_8	Codex-Innovation, Codex-Requirements	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_9	Codex-Innovation, Codex-Requirements	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_10	Codex-Requirements, Codex-dyn-cross-contract-sync	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_11	Codex-Requirements, Cursor-dyn-sanitization-tracer, Codex-dyn-sanitization-tracer	accepted	YES	true	major	adequate	false	Claude	YES	true	major	adequate	false	Codex	EXONERATE	true	major	adequate	false	Cursor
FINDING_12	Codex-dyn-sanitization-tracer	accepted	YES	true	major	adequate	false	Claude	YES	true	major	adequate	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_13	Codex-dyn-sanitization-tracer, Codex-dyn-cross-contract-sync	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_14	Cursor-dyn-state-rewrite-auditor, Codex-dyn-state-rewrite-auditor	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_15	Codex-dyn-state-rewrite-auditor	accepted	YES	true	minor	adequate	false	Claude	YES	true	minor	adequate	false	Codex	YES	true	minor	good	false	Cursor
FINDING_16	Cursor-dyn-cross-contract-sync, Codex-dyn-cross-contract-sync	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor
FINDING_17	Codex-dyn-cross-contract-sync	accepted	YES	true	major	good	false	Claude	YES	true	major	good	false	Codex	YES	true	major	excellent	false	Cursor
